ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk32ПрУМ 6ТЪЦЏ,218,20,5,6,9,150,11,15,13,9,15,17,20,19,19,12,48,13,18,10,5,Б|,1,1,Б|
Цk32ПрУМ 7ТЪЦЏ,178,17,7,5,5,135,6,7,23,15,18,19,17,11,7,12,26,13,4,7,2,Б|,Б|,Б|,Б|
Цk32ПрУМ 8ТЪЦЏ,123,11,2,8,1,83,2,4,9,13,9,3,9,13,8,13,29,11,5,7,3,3,Б|,Б|,Б|
Цk32ПрУМ 9ТЪЦЏ,189,22,9,8,5,140,2,15,23,28,16,7,14,16,7,12,27,15,6,3,2,1,Б|,Б|,Б|
Цk32ПрУМ10ТЪЦЏ,218,25,10,5,10,173,14,9,27,25,18,12,13,23,19,13,20,7,5,5,3,Б|,Б|,Б|,Б|
Цk32ПрУМ12ТЪЦЏ,201,26,11,6,9,150,11,16,25,23,21,14,9,13,11,7,25,9,10,3,3,Б|,Б|,Б|,Б|
Цk32ПрУМ13ТЪЦЏ,356,40,8,14,18,268,32,14,16,28,13,34,29,42,35,25,48,19,16,5,4,2,2,Б|,Б|
Цk32ПрУМ14ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk32ПрУМ16ТЪЦЏ,255,51,27,10,14,190,13,11,38,43,29,16,13,10,10,7,14,10,1,1,1,Б|,1,Б|,Б|
Цk32ПрУМ17ТЪЦЏ,193,34,20,8,6,147,3,17,42,34,17,8,4,2,10,10,12,3,3,2,Б|,3,1,Б|,Б|
Цk32ПрУМ18ТЪЦЏ,207,24,10,4,10,162,6,18,30,23,20,9,13,18,11,14,21,13,3,1,3,1,Б|,Б|,Б|
Цk33ПрУМ 1ТЪЦЏ,250,37,11,11,15,182,12,17,22,37,16,21,29,10,9,9,31,8,13,4,2,2,2,Б|,Б|
Цk33ПрУМ 3ТЪЦЏ,118,14,2,5,7,96,9,11,11,11,8,10,6,11,10,9,8,4,Б|,2,1,Б|,1,Б|,Б|
Цk33ПрУМ 5ТЪЦЏ,331,49,20,11,18,244,22,19,40,52,21,24,16,23,14,13,38,11,9,12,Б|,2,2,2,Б|
Цk33ПрУМ 6ТЪЦЏ,188,17,10,5,2,139,8,15,17,17,12,10,11,16,20,13,32,10,6,6,5,1,3,1,Б|
Цk33ПрУМ 7ТЪЦЏ,153,14,3,5,6,104,10,6,11,16,11,10,6,11,6,17,35,17,10,2,3,3,Б|,Б|,Б|
Цk33ПрУМ 8ТЪЦЏ,236,30,15,7,8,169,13,10,21,23,15,17,20,18,14,18,37,7,21,4,5,Б|,Б|,Б|,Б|
Цk33ПрУМ 9ТЪЦЏ,306,32,11,10,11,214,20,29,31,21,13,9,29,29,14,19,60,17,15,7,7,6,7,1,Б|
Цk33ПрУМ10ТЪЦЏ,190,12,4,4,4,139,6,11,34,19,13,8,8,15,12,13,39,12,10,6,5,3,3,Б|,Б|
Цk33ПрУМ12ТЪЦЏ,311,31,14,10,7,236,12,34,51,34,25,19,15,18,14,14,44,13,17,5,6,3,Б|,Б|,Б|
Цk33ПрУМ13ТЪЦЏ,203,32,8,10,14,140,10,7,24,14,21,12,12,16,12,12,31,12,4,5,2,4,4,Б|,Б|
Цk33ПрУМ14ТЪЦЏ,507,90,25,32,33,372,33,23,36,51,57,52,44,41,19,16,45,19,11,8,5,2,Б|,Б|,Б|
Цk33ПрУМ15ТЪЦЏ,606,95,27,38,30,467,31,62,62,88,61,62,31,32,20,18,44,18,10,8,5,3,Б|,Б|,Б|
Цk33ПрУМ16ТЪЦЏ,299,31,16,8,7,224,9,22,42,31,22,17,28,20,20,13,44,12,17,9,4,Б|,2,Б|,Б|
Цk33ПрУМ17ТЪЦЏ,393,60,23,20,17,306,8,37,57,62,29,30,21,27,17,18,27,8,8,5,4,Б|,2,Б|,Б|
Цk33ПрУМ18ТЪЦЏ,35,2,Б|,Б|,2,29,1,4,4,2,1,1,3,6,6,1,4,2,Б|,Б|,2,Б|,Б|,Б|,Б|
Цk34ПрУМ 1ТЪЦЏ,207,18,9,7,2,163,5,25,34,21,19,7,7,23,12,10,26,11,3,4,4,4,Б|,Б|,Б|
Цk34ПрУМ 2ТЪЦЏ,133,11,3,3,5,92,5,7,15,11,9,11,9,12,5,8,30,13,10,4,1,1,1,Б|,Б|
Цk34ПрУМ 3ТЪЦЏ,75,6,4,2,Б|,62,3,6,12,11,5,3,7,3,3,9,7,2,1,2,Б|,2,Б|,Б|,Б|
Цk34ПрУМ 4ТЪЦЏ,198,23,8,8,7,134,6,15,29,18,10,16,8,12,10,10,41,17,15,5,1,2,1,Б|,Б|
Цk34ПрУМ 5ТЪЦЏ,263,42,17,10,15,188,5,17,38,33,15,14,14,21,15,16,33,13,10,5,3,1,1,Б|,Б|
Цk34ПрУМ 6ТЪЦЏ,193,22,3,4,15,127,18,13,5,6,9,13,17,21,7,18,44,15,13,7,5,2,1,1,Б|
Цk34ПрУМ 7ТЪЦЏ,127,15,5,5,5,96,8,7,10,10,10,9,14,10,7,11,16,1,12,1,2,Б|,Б|,Б|,Б|
Цk34ПрУМ 8ТЪЦЏ,158,30,8,10,12,112,13,5,19,17,11,11,12,10,8,6,16,7,4,3,2,Б|,Б|,Б|,Б|
Цk34ПрУМ 9ТЪЦЏ,268,25,6,13,6,212,18,19,27,35,22,16,19,18,21,17,31,14,4,5,6,2,Б|,Б|,Б|
Цk34ПрУМ10ТЪЦЏ,130,12,8,3,1,102,3,12,26,17,16,4,3,11,5,5,16,4,3,3,5,1,Б|,Б|,Б|
Цk34ПрУМ12ТЪЦЏ,96,7,3,3,1,76,8,11,7,18,10,2,7,3,6,4,13,4,2,2,3,2,Б|,Б|,Б|
Цk34ПрУМ13ТЪЦЏ,111,22,9,6,7,70,4,14,4,6,15,8,6,6,5,2,19,4,9,3,2,1,Б|,Б|,Б|
Цk34ПрУМ14ТЪЦЏ,136,18,3,11,4,112,7,18,25,17,12,9,10,5,4,5,6,2,3,1,Б|,Б|,Б|,Б|,Б|
Цk34ПрУМ15ТЪЦЏ,126,14,7,3,4,104,3,5,15,23,18,11,8,14,4,3,8,1,3,4,Б|,Б|,Б|,Б|,Б|
Цk34ПрУМ16ТЪЦЏ,31,2,1,Б|,1,23,3,4,2,3,Б|,4,3,2,1,1,6,3,3,Б|,Б|,Б|,Б|,Б|,Б|
Цk34ПрУМ17ТЪЦЏ,141,13,5,4,4,110,7,16,24,14,18,10,4,6,4,7,18,6,7,Б|,3,Б|,2,Б|,Б|
Цk34ПрУМ18ТЪЦЏ,103,10,2,3,5,77,6,8,13,8,4,1,13,3,13,8,16,7,5,1,2,1,Б|,Б|,Б|
Цk34ПрУМ19ТЪЦЏ,105,7,3,Б|,4,69,9,7,4,7,3,4,9,14,6,6,29,12,9,5,1,1,1,Б|,Б|
Цk34ПрУМ20ТЪЦЏ,204,20,10,5,5,159,14,17,28,21,8,7,13,24,17,10,25,7,7,8,3,Б|,Б|,Б|,Б|
Цk34ПрУМ21ТЪЦЏ,87,10,Б|,4,6,55,6,7,5,2,1,6,7,10,6,5,22,7,10,4,1,Б|,Б|,Б|,Б|
Цk34ПрУМ22ТЪЦЏ,125,15,11,1,3,92,4,7,13,14,5,8,8,15,7,11,18,5,5,5,2,1,Б|,Б|,Б|
Цk34ПрУМ23ТЪЦЏ,135,3,1,Б|,2,107,7,13,6,10,6,4,12,19,16,14,25,7,10,5,Б|,1,2,Б|,Б|
Цk34ПрУМ24ТЪЦЏ,82,7,2,3,2,66,7,4,12,6,Б|,5,7,9,10,6,9,1,4,2,Б|,1,1,Б|,Б|
Цk34ПрУМ25ТЪЦЏ,137,9,Б|,3,6,89,4,6,10,7,7,9,11,12,15,8,39,17,6,9,6,1,Б|,Б|,Б|
Цk34ПрУМ26ТЪЦЏ,74,12,3,5,4,47,3,1,4,5,4,4,4,15,4,3,15,7,4,3,Б|,1,Б|,Б|,Б|
Цk34ПрУМ27ТЪЦЏ,159,25,13,6,6,108,8,14,10,8,8,12,13,17,13,5,26,6,10,5,5,Б|,Б|,Б|,Б|
Цk34ПрУМ28ТЪЦЏ,283,67,17,21,29,179,14,25,16,13,24,14,16,30,16,11,37,16,13,5,Б|,1,1,1,Б|
Цk35ПрУМ 1ТЪЦЏ,322,30,15,10,5,249,16,28,44,34,29,16,29,22,18,13,43,16,15,9,Б|,2,1,Б|,Б|
Цk35ПрУМ 2ТЪЦЏ,317,22,8,7,7,223,12,38,41,30,10,14,17,25,11,25,72,24,22,17,7,Б|,1,1,Б|
Цk35ПрУМ 3ТЪЦЏ,324,72,17,34,21,241,18,15,6,25,55,49,25,22,19,7,11,3,4,1,Б|,2,1,Б|,Б|
Цk35ПрУМ 4ТЪЦЏ,464,111,31,41,39,339,32,20,14,58,66,43,51,29,13,13,14,4,5,3,2,Б|,Б|,Б|,Б|
Цk35ПрУМ 5ТЪЦЏ,246,27,14,6,7,189,8,23,32,25,12,15,21,19,25,9,30,6,10,3,4,4,3,Б|,Б|
Цk35ПрУМ 6ТЪЦЏ,230,22,5,7,10,157,15,15,16,15,15,16,13,18,13,21,51,16,18,5,3,7,2,Б|,Б|
Цk35ПрУМ 7ТЪЦЏ,254,42,16,11,15,170,10,15,34,14,13,10,15,27,12,20,42,14,11,8,8,1,Б|,Б|,Б|
Цk35ПрУМ 8ТЪЦЏ,245,26,9,4,13,162,9,13,11,15,12,20,11,22,30,19,57,21,21,7,6,Б|,2,Б|,Б|
Цk35ПрУМ 9ТЪЦЏ,249,24,6,9,9,168,11,15,18,25,19,15,16,21,14,14,57,20,13,12,6,3,3,Б|,Б|
Цk35ПрУМ10ТЪЦЏ,217,28,10,8,10,141,14,11,19,24,10,13,10,24,10,6,48,16,14,9,5,2,2,Б|,Б|
Цk35ПрУМ12ТЪЦЏ,173,13,7,4,2,129,8,19,18,16,11,11,13,16,10,7,31,10,7,9,2,3,Б|,Б|,Б|
Цk35ПрУМ13ТЪЦЏ,142,19,9,5,5,97,4,9,22,15,11,8,8,8,7,5,26,6,9,5,5,1,Б|,Б|,Б|
Цk35ПрУМ14ТЪЦЏ,223,28,11,10,7,171,11,14,19,26,16,15,16,27,16,11,24,5,10,5,1,2,1,Б|,Б|
Цk35ПрУМ15ТЪЦЏ,226,40,9,16,15,175,9,19,23,40,25,18,10,11,9,11,11,5,4,2,Б|,Б|,Б|,Б|,Б|
Цk35ПрУМ16ТЪЦЏ,81,14,5,6,3,56,4,6,4,9,8,6,6,6,2,5,11,Б|,3,4,3,1,Б|,Б|,Б|
Цk35ПрУМ17ТЪЦЏ,148,19,9,7,3,105,7,11,19,18,15,6,7,5,8,9,24,6,10,5,2,1,Б|,Б|,Б|
Цk35ПрУМ18ТЪЦЏ,124,9,3,3,3,89,6,13,8,10,6,4,9,7,11,15,26,9,3,3,4,4,2,1,Б|
Цk35ПрУМ19ТЪЦЏ,50,5,2,2,1,39,2,1,4,9,7,1,2,2,4,7,6,3,3,Б|,Б|,Б|,Б|,Б|,Б|
Цk35ПрУМ20ТЪЦЏ,262,22,6,7,9,192,13,13,32,21,15,7,17,24,26,24,48,17,14,7,6,3,1,Б|,Б|
Цk35ПрУМ21ТЪЦЏ,77,10,Б|,2,8,56,5,6,1,7,4,4,3,16,7,3,11,5,3,3,Б|,Б|,Б|,Б|,Б|
Цk35ПрУМ22ТЪЦЏ,258,22,11,5,6,198,9,23,23,21,8,3,18,34,37,22,38,11,10,6,7,3,1,Б|,Б|
Цk35ПрУМ23ТЪЦЏ,222,23,8,11,4,158,11,7,19,11,15,12,9,25,25,24,41,16,10,7,3,5,Б|,Б|,Б|
Цk35ПрУМ24ТЪЦЏ,215,20,4,8,8,131,12,15,9,5,11,11,11,20,18,19,64,20,24,11,4,3,2,Б|,Б|
Цk35ПрУМ25ТЪЦЏ,257,35,14,10,11,169,4,10,17,19,21,13,8,24,25,28,53,14,18,10,8,1,2,Б|,Б|
Цk35ПрУМ26ТЪЦЏ,181,20,3,8,9,133,18,12,8,9,4,13,19,16,18,16,28,7,11,3,3,2,1,1,Б|
Цk35ПрУМ27ТЪЦЏ,30,5,5,Б|,Б|,18,Б|,Б|,9,1,1,1,1,3,Б|,2,7,2,2,1,1,Б|,1,Б|,Б|
Цk35ПрУМ28ТЪЦЏ,268,44,13,14,17,201,29,23,14,11,19,17,28,29,25,6,23,11,5,3,2,1,1,Б|,Б|
Цk36ПрУМ 1ТЪЦЏ,193,27,10,11,6,148,8,16,28,30,6,15,12,15,8,10,18,11,5,Б|,Б|,1,1,Б|,Б|
Цk36ПрУМ 2ТЪЦЏ,231,25,10,6,9,170,10,23,24,21,12,14,14,21,16,15,36,17,5,4,7,2,1,Б|,Б|
Цk36ПрУМ 3ТЪЦЏ,161,27,19,5,3,118,6,14,12,26,13,12,8,9,10,8,16,4,3,4,3,1,1,Б|,Б|
Цk36ПрУМ 4ТЪЦЏ,171,29,9,10,10,122,12,10,14,10,18,12,12,15,13,6,20,5,7,4,1,1,1,1,Б|
Цk36ПрУМ 5ТЪЦЏ,85,15,7,6,2,65,6,9,5,7,9,1,6,6,8,8,5,3,1,Б|,Б|,1,Б|,Б|,Б|
Цk36ПрУМ 6ТЪЦЏ,195,19,12,2,5,146,12,17,25,27,9,9,9,11,12,15,30,5,8,7,6,3,1,Б|,Б|
Цk36ПрУМ 7ТЪЦЏ,131,15,6,5,4,108,5,5,10,13,13,7,11,18,14,12,8,4,1,Б|,Б|,1,1,1,Б|
Цk36ПрУМ 8ТЪЦЏ,57,7,5,Б|,2,41,3,3,4,8,3,7,6,1,6,Б|,9,5,2,2,Б|,Б|,Б|,Б|,Б|
Цk36ПрУМ 9ТЪЦЏ,160,16,5,3,8,101,7,8,8,4,12,12,12,16,13,9,43,14,12,13,1,3,Б|,Б|,Б|
Цk36ПрУМ10ТЪЦЏ,162,22,13,2,7,123,9,11,22,10,8,4,12,14,16,17,17,7,6,3,1,Б|,Б|,Б|,Б|
Цk36ПрУМ12ТЪЦЏ,188,20,4,8,8,130,8,14,13,10,16,13,12,9,17,18,38,19,9,5,2,1,2,Б|,Б|
Цk36ПрУМ13ТЪЦЏ,50,6,2,2,2,22,4,1,Б|,Б|,4,6,2,2,2,1,22,6,9,4,2,Б|,1,Б|,Б|
Цk36ПрУМ14ТЪЦЏ,179,34,9,10,15,134,8,7,14,20,19,17,16,17,8,8,11,3,1,3,1,3,Б|,Б|,Б|
Цk36ПрУМ15ТЪЦЏ,192,23,10,7,6,140,7,25,15,21,14,10,13,23,8,4,29,4,6,7,7,4,Б|,1,Б|
Цk36ПрУМ16ТЪЦЏ,93,18,7,8,3,69,2,2,6,25,7,8,4,8,Б|,7,6,1,Б|,3,Б|,2,Б|,Б|,Б|
Цk36ПрУМ17ТЪЦЏ,245,43,13,13,17,187,7,19,17,33,25,23,20,15,16,12,15,5,6,2,2,Б|,Б|,Б|,Б|
Цk36ПрУМ18ТЪЦЏ,295,43,11,16,16,204,16,18,16,27,25,26,14,20,22,20,48,20,12,6,9,1,Б|,Б|,Б|
Цk36ПрУМ19ТЪЦЏ,265,32,17,11,4,210,18,25,35,35,13,15,15,23,22,9,23,8,8,4,3,Б|,Б|,Б|,Б|
Цk36ПрУМ20ТЪЦЏ,82,13,6,3,4,59,4,3,6,13,1,2,8,8,8,6,10,3,3,2,Б|,Б|,2,Б|,Б|
Цk36ПрУМ21ТЪЦЏ,148,17,4,6,7,112,14,13,8,6,12,7,14,20,10,8,19,4,6,6,2,1,Б|,Б|,Б|
Цk36ПрУМ22ТЪЦЏ,276,29,7,13,9,197,14,20,23,16,10,16,15,33,29,21,50,20,8,7,11,4,Б|,Б|,Б|
Цk36ПрУМ23ТЪЦЏ,299,24,6,9,9,215,22,16,22,16,9,14,20,35,36,25,60,18,22,9,7,2,2,Б|,Б|
Цk36ПрУМ24ТЪЦЏ,246,27,11,6,10,178,19,23,28,14,16,7,14,29,14,14,41,9,14,11,4,1,2,Б|,Б|
Цk36ПрУМ25ТЪЦЏ,213,25,8,6,11,150,9,19,23,12,11,12,9,26,15,14,38,11,12,9,3,3,Б|,Б|,Б|
Цk36ПрУМ26ТЪЦЏ,77,7,4,1,2,57,5,4,11,9,3,2,2,6,8,7,13,4,3,3,1,1,1,Б|,Б|
Цk36ПрУМ27ТЪЦЏ,276,60,23,25,12,195,18,19,15,31,24,27,21,19,11,10,21,5,8,5,2,Б|,1,Б|,Б|
Цk36ПрУМ28ТЪЦЏ,277,29,6,10,13,189,20,14,11,18,18,13,29,28,15,23,59,18,19,8,9,4,Б|,1,Б|
Цk36ПрУМ29ТЪЦЏ,457,52,18,15,19,319,26,31,33,23,19,20,30,56,47,34,86,28,25,12,14,5,2,Б|,Б|
Цk37ПрУМ 1ТЪЦЏ,132,11,4,4,3,90,5,9,8,15,14,11,11,5,6,6,31,14,11,3,2,Б|,1,Б|,Б|
Цk37ПрУМ 2ТЪЦЏ,203,31,15,7,9,145,14,16,28,18,14,12,14,12,9,8,27,7,8,11,1,Б|,Б|,Б|,Б|
Цk37ПрУМ 3ТЪЦЏ,146,13,5,7,1,112,8,13,14,20,16,9,5,5,11,11,21,10,2,2,5,2,Б|,Б|,Б|
Цk37ПрУМ 4ТЪЦЏ,169,18,3,12,3,121,10,13,16,12,16,12,11,13,13,5,30,11,8,4,3,2,2,Б|,Б|
Цk37ПрУМ 5ТЪЦЏ,161,19,10,6,3,116,4,13,30,20,11,2,8,9,10,9,26,11,6,4,3,1,1,Б|,Б|
Цk37ПрУМ 6ТЪЦЏ,131,16,7,4,5,89,5,13,10,13,2,5,10,11,5,15,26,6,10,4,4,1,1,Б|,Б|
Цk37ПрУМ 7ТЪЦЏ,140,24,11,5,8,103,9,8,22,18,8,10,9,9,5,5,13,4,6,3,Б|,Б|,Б|,Б|,Б|
Цk37ПрУМ 8ТЪЦЏ,90,23,6,7,10,57,7,3,5,8,11,5,5,7,3,3,10,3,4,2,1,Б|,Б|,Б|,Б|
Цk37ПрУМ 9ТЪЦЏ,189,27,5,9,13,116,11,3,14,14,7,15,7,10,15,20,46,17,14,9,3,3,Б|,Б|,Б|
Цk37ПрУМ10ТЪЦЏ,149,13,8,3,2,108,1,5,17,11,15,9,11,6,13,20,28,14,2,4,3,3,2,Б|,Б|
Цk37ПрУМ12ТЪЦЏ,378,83,28,33,22,272,15,21,39,47,35,25,25,29,20,16,23,6,5,7,3,2,Б|,Б|,Б|
Цk37ПрУМ13ТЪЦЏ,148,30,6,14,10,110,11,3,13,16,20,19,9,7,8,4,8,4,1,2,1,Б|,Б|,Б|,Б|
Цk37ПрУМ14ТЪЦЏ,321,44,20,14,10,256,15,45,37,46,20,14,19,27,24,9,21,5,6,7,Б|,1,2,Б|,Б|
Цk37ПрУМ15ТЪЦЏ,225,34,11,11,12,177,21,18,20,15,15,22,25,27,7,7,14,8,4,1,Б|,1,Б|,Б|,Б|
Цk37ПрУМ16ТЪЦЏ,221,23,12,5,6,162,4,22,37,24,16,7,10,16,8,18,36,15,6,7,4,2,2,Б|,Б|
Цk37ПрУМ17ТЪЦЏ,179,13,5,6,2,141,9,14,19,12,10,6,13,22,22,14,25,10,6,7,2,Б|,Б|,Б|,Б|
Цk37ПрУМ18ТЪЦЏ,223,44,14,17,13,151,12,12,24,16,24,15,12,14,10,12,28,15,6,3,2,Б|,2,Б|,Б|
Цk37ПрУМ19ТЪЦЏ,101,13,3,3,7,79,6,7,11,14,5,8,7,8,6,7,9,6,2,Б|,1,Б|,Б|,Б|,Б|
Цk37ПрУМ20ТЪЦЏ,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk37ПрУМ21ТЪЦЏ,94,21,11,3,7,67,3,8,15,8,5,4,5,4,8,7,6,Б|,2,1,1,2,Б|,Б|,Б|
Цk37ПрУМ22ТЪЦЏ,252,52,20,19,13,175,15,14,37,22,22,15,16,13,15,6,25,9,4,5,3,1,2,1,Б|
Цk37ПрУМ26ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk37ПрУМ27ТЪЦЏ,264,55,33,12,10,194,9,19,47,34,23,14,10,18,13,7,15,4,6,3,1,Б|,1,Б|,Б|
Цk37ПрУМ28ТЪЦЏ,258,27,11,9,7,166,19,14,11,15,15,15,11,28,22,16,65,13,16,16,10,7,2,1,Б|
Цk37ПрУМ29ТЪЦЏ,556,115,40,40,35,355,25,33,24,43,51,34,36,51,33,25,86,28,23,21,5,8,1,Б|,Б|
Цk37ПрУМ30ТЪЦЏ,53,16,13,3,Б|,33,1,2,4,15,2,1,1,2,4,1,4,2,1,1,Б|,Б|,Б|,Б|,Б|
Цk38ПрУМ 1ТЪЦЏ,219,29,17,9,3,167,7,19,22,33,18,19,19,13,10,7,23,10,1,5,2,4,Б|,1,Б|
Цk38ПрУМ 2ТЪЦЏ,171,11,4,Б|,7,126,5,16,15,14,7,8,13,15,19,14,34,7,12,8,2,3,2,Б|,Б|
Цk38ПрУМ 3ТЪЦЏ,141,30,8,11,11,91,4,5,9,19,10,15,9,4,11,5,20,9,5,3,2,Б|,1,Б|,Б|
Цk38ПрУМ 4ТЪЦЏ,92,9,2,1,6,69,3,12,9,5,3,2,9,9,12,5,14,6,2,5,Б|,1,Б|,Б|,Б|
Цk38ПрУМ 5ТЪЦЏ,142,15,3,8,4,94,15,11,4,7,6,10,8,20,6,7,33,4,14,10,5,Б|,Б|,Б|,Б|
Цk38ПрУМ 6ТЪЦЏ,147,19,7,5,7,110,8,9,19,13,13,14,5,16,6,7,18,4,7,1,2,2,2,Б|,Б|
Цk38ПрУМ 7ТЪЦЏ,134,18,7,7,4,95,8,10,14,14,9,8,3,9,8,12,21,12,3,3,2,1,Б|,Б|,Б|
Цk38ПрУМ 8ТЪЦЏ,62,11,3,4,4,35,3,2,2,8,3,3,4,3,1,6,16,6,5,1,1,2,1,Б|,Б|
Цk38ПрУМ 9ТЪЦЏ,209,44,17,15,12,147,10,14,16,34,22,9,11,17,6,8,18,6,5,3,3,1,Б|,Б|,Б|
Цk38ПрУМ10ТЪЦЏ,263,25,2,16,7,199,14,21,20,13,16,21,22,30,21,21,39,15,12,3,8,1,Б|,Б|,Б|
Цk38ПрУМ12ТЪЦЏ,158,29,2,14,13,119,8,15,13,9,17,11,15,18,9,4,10,3,1,3,1,1,1,Б|,Б|
Цk38ПрУМ13ТЪЦЏ,429,94,20,32,42,311,28,22,24,29,37,46,47,41,29,8,24,8,5,7,2,2,Б|,Б|,Б|
Цk38ПрУМ14ТЪЦЏ,203,13,8,1,4,158,3,22,17,21,11,7,8,22,21,26,32,10,9,5,2,5,1,Б|,Б|
Цk38ПрУМ15ТЪЦЏ,37,3,2,1,Б|,30,2,3,5,8,Б|,2,2,Б|,3,5,4,3,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk38ПрУМ16ТЪЦЏ,151,6,2,1,3,100,10,12,13,9,5,10,13,8,6,14,45,12,7,12,6,6,2,Б|,Б|
Цk38ПрУМ17ТЪЦЏ,128,8,1,2,5,88,7,12,8,2,6,6,4,15,14,14,32,7,5,4,7,5,3,1,Б|
Цk38ПрУМ18ТЪЦЏ,174,20,2,9,9,125,11,10,14,11,8,8,17,13,21,12,29,9,9,7,Б|,4,Б|,Б|,Б|
Цk38ПрУМ19ТЪЦЏ,86,19,14,3,2,57,3,1,11,14,8,4,2,3,5,6,10,5,1,2,Б|,1,1,Б|,Б|
Цk38ПрУМ20ТЪЦЏ,277,36,8,11,17,215,26,27,25,21,20,12,26,24,18,16,26,13,6,5,1,Б|,1,Б|,Б|
Цk38ПрУМ21ТЪЦЏ,117,6,5,1,Б|,103,14,18,5,10,2,4,12,22,11,5,8,4,3,1,Б|,Б|,Б|,Б|,Б|
Цk39ПрУМ 1ТЪЦЏ,360,33,17,8,8,288,23,37,32,31,23,28,32,36,23,23,39,16,15,3,2,2,1,Б|,Б|
Цk39ПрУМ 2ТЪЦЏ,159,12,6,4,2,118,7,4,14,16,15,12,15,14,11,10,29,10,3,5,7,2,2,Б|,Б|
Цk39ПрУМ 3ТЪЦЏ,151,20,8,6,6,121,11,5,24,17,13,9,10,11,14,7,10,1,3,3,2,Б|,1,Б|,Б|
Цk39ПрУМ 5ТЪЦЏ,382,100,27,43,30,264,21,13,24,41,39,45,41,24,8,8,18,9,3,3,2,Б|,1,Б|,Б|
Цk39ПрУМ 6ТЪЦЏ,202,20,6,5,9,147,13,11,23,21,7,13,14,24,14,7,35,8,14,8,2,3,Б|,Б|,Б|
Цk39ПрУМ 7ТЪЦЏ,221,32,6,11,15,157,8,10,18,26,12,17,16,19,20,11,32,12,8,7,2,3,Б|,Б|,Б|
Цk39ПрУМ 8ТЪЦЏ,155,22,9,6,7,109,8,13,20,10,6,6,10,19,5,12,24,8,7,6,3,Б|,Б|,Б|,Б|
Цk39ПрУМ 9ТЪЦЏ,207,26,6,12,8,150,15,13,14,19,7,15,21,18,12,16,31,11,5,7,4,3,1,Б|,Б|
Цk39ПрУМ10ТЪЦЏ,196,22,9,8,5,149,7,23,26,20,14,8,16,12,12,11,25,6,3,7,7,1,1,Б|,Б|
Цk39ПрУМ12ТЪЦЏ,147,21,2,8,11,99,10,7,6,6,13,11,14,13,13,6,27,6,6,5,5,5,Б|,Б|,Б|
Цk39ПрУМ13ТЪЦЏ,131,12,3,2,7,82,5,5,8,8,10,9,8,11,12,6,37,18,6,6,5,2,Б|,Б|,Б|
Цk39ПрУМ14ТЪЦЏ,156,10,4,5,1,123,10,16,16,11,9,9,7,14,16,15,23,5,6,5,2,3,1,1,Б|
Цk39ПрУМ15ТЪЦЏ,147,24,10,8,6,113,9,13,10,10,19,9,10,15,8,10,10,3,4,1,Б|,Б|,2,Б|,Б|
Цk39ПрУМ16ТЪЦЏ,97,9,2,3,4,61,3,5,12,1,6,4,5,13,8,4,27,11,5,6,Б|,2,3,Б|,Б|
Цk39ПрУМ17ТЪЦЏ,159,11,5,2,4,104,6,13,19,6,2,7,9,25,9,8,44,12,6,10,8,5,3,Б|,Б|
Цk39ПрУМ18ТЪЦЏ,122,6,3,1,2,73,1,4,11,13,5,9,4,11,9,6,43,13,10,8,7,3,1,Б|,1
Цk39ПрУМ19ТЪЦЏ,108,12,3,4,5,74,6,10,5,4,4,4,4,14,13,10,22,5,4,5,2,2,4,Б|,Б|
Цk39ПрУМ20ТЪЦЏ,209,39,27,10,2,155,4,3,24,47,30,15,11,10,8,3,15,5,4,2,2,Б|,2,Б|,Б|
Цk39ПрУМ21ТЪЦЏ,191,21,9,6,6,150,11,14,14,13,10,10,23,33,18,4,20,9,7,1,2,Б|,1,Б|,Б|
Цk40ПрУМ 1ТЪЦЏ,69,6,2,2,2,52,3,4,5,6,6,4,5,12,2,5,11,4,3,3,1,Б|,Б|,Б|,Б|
Цk40ПрУМ 2ТЪЦЏ,78,9,5,2,2,59,1,8,8,11,1,3,10,8,5,4,10,2,4,3,Б|,1,Б|,Б|,Б|
Цk40ПрУМ 3ТЪЦЏ,154,21,6,9,6,101,5,15,14,13,5,7,11,18,9,4,32,9,7,9,3,4,Б|,Б|,Б|
Цk40ПрУМ 4ТЪЦЏ,206,15,10,2,3,141,12,13,18,15,17,12,14,15,15,10,50,15,18,8,8,1,Б|,Б|,Б|
Цk40ПрУМ 5ТЪЦЏ,324,60,15,24,21,222,21,13,25,18,23,28,27,29,20,18,42,10,14,6,7,3,2,Б|,Б|
