ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
УМОDЦy 1Пр 4ТЪЦЏ,569,77,18,27,32,418,22,35,34,39,58,64,47,37,46,36,74,29,16,13,7,8,Б|,1,Б|
УМОDЦy 1Пр 5ТЪЦЏ,796,146,61,53,32,526,14,19,43,101,108,53,42,41,47,58,124,33,32,26,14,14,3,2,Б|
УМОDЦy 1Пр 6ТЪЦЏ,318,35,15,8,12,246,15,22,28,34,28,31,26,20,19,23,37,19,8,5,Б|,2,1,2,Б|
УМОDЦy 2Пр 1ТЪЦЏ,767,98,56,31,11,585,28,37,42,111,96,84,55,47,52,33,84,18,29,22,11,1,2,1,Б|
УМОDЦy 2Пр 2ТЪЦЏ,616,47,14,17,16,497,25,42,57,62,54,66,54,59,55,23,72,16,11,18,20,5,2,Б|,Б|
УМОDЦy 2Пр 3ТЪЦЏ,"1,142",68,32,12,24,862,22,87,126,138,108,79,78,63,84,77,212,59,63,33,29,12,16,Б|,Б|
УМОDЦy 2Пр 4ТЪЦЏ,"1,019",66,25,18,23,787,44,88,132,122,89,88,47,57,63,57,166,51,37,33,22,16,5,2,Б|
УМОDЦy 2Пр 5ТЪЦЏ,"1,187",81,25,27,29,929,44,91,115,134,116,88,80,73,110,78,177,55,51,38,24,8,1,Б|,Б|
УМОDЦy 2Пр 6ТЪЦЏ,788,43,16,11,16,602,16,44,85,83,71,73,57,54,55,64,143,39,42,36,20,6,Б|,Б|,Б|
УМОDЦy 3Пр 1ТЪЦЏ,137,12,5,2,5,94,4,1,1,11,9,17,15,11,16,9,31,10,8,6,1,4,2,Б|,Б|
УМОDЦy 3Пр 2ТЪЦЏ,494,32,12,8,12,293,14,13,19,34,23,30,38,20,61,41,169,36,58,43,18,11,3,Б|,Б|
УМОDЦy 3Пр 3ТЪЦЏ,502,45,16,16,13,362,5,33,56,68,58,43,26,15,26,32,95,33,20,18,14,6,4,Б|,Б|
УМОDЦy 3Пр 4ТЪЦЏ,621,34,17,8,9,494,14,50,98,100,61,50,32,28,41,20,93,27,26,20,15,5,Б|,Б|,Б|
УМОDЦy 3Пр 5ТЪЦЏ,323,30,10,13,7,242,7,19,24,42,43,26,24,24,23,10,51,17,17,9,5,2,Б|,1,Б|
УМОDЦy 3Пр 6ТЪЦЏ,76,6,Б|,2,4,54,4,3,4,2,8,9,2,8,10,4,16,2,6,4,2,1,1,Б|,Б|
УМОDЦy 4Пр 1ТЪЦЏ,232,24,4,8,12,180,6,18,14,18,31,38,14,18,13,10,28,14,9,4,Б|,1,Б|,Б|,Б|
УМОDЦy 4Пр 2ТЪЦЏ,677,50,18,15,17,511,20,40,75,83,74,68,30,53,39,29,116,35,32,30,13,4,2,Б|,Б|
УМОDЦy 4Пр 3ТЪЦЏ,469,48,15,22,11,305,10,14,34,41,49,56,32,18,33,18,116,18,18,28,28,16,7,Б|,1
УМОDЦy 4Пр 4ТЪЦЏ,649,66,23,22,21,469,21,32,44,57,70,53,55,46,65,26,114,36,24,21,24,8,Б|,1,Б|
УМОDЦy 4Пр 5ТЪЦЏ,413,35,8,14,13,295,16,23,42,36,42,33,27,22,27,27,83,34,17,13,13,4,1,Б|,1
УМОDЦy 4Пр 6ТЪЦЏ,184,19,7,7,5,138,3,18,20,27,6,9,9,12,25,9,27,11,4,2,6,4,Б|,Б|,Б|
УМОDЦy 5Пр 1ТЪЦЏ,315,49,15,16,18,234,11,15,10,28,41,42,32,22,17,16,32,9,12,6,3,1,1,Б|,Б|
УМОDЦy 5Пр 2ТЪЦЏ,419,19,6,1,12,329,14,40,53,43,39,26,33,21,37,23,71,13,16,17,18,7,Б|,Б|,Б|
УМОDЦy 5Пр 3ТЪЦЏ,851,112,22,44,46,642,34,62,56,73,93,80,72,52,67,53,97,24,33,27,8,4,1,Б|,Б|
УМОDЦy 5Пр 4ТЪЦЏ,809,96,31,36,29,583,40,50,72,83,90,62,49,53,41,43,130,40,29,20,28,9,3,1,Б|
УМОDЦy 5Пр 5ТЪЦЏ,"1,010",102,29,40,33,728,35,72,69,101,91,83,59,64,89,65,180,53,48,38,22,14,5,Б|,Б|
УМОDЦy 5Пр 6ТЪЦЏ,684,75,27,28,20,528,21,43,70,75,73,50,52,48,70,26,81,28,19,14,14,5,1,Б|,Б|
УМОDЦy 6Пр 2ТЪЦЏ,131,17,6,8,3,102,1,3,14,20,25,13,10,5,4,7,12,2,1,4,4,1,Б|,Б|,Б|
УМОDЦy 6Пр 3ТЪЦЏ,"1,186",136,61,43,32,786,36,39,39,86,119,96,102,78,94,97,264,93,66,55,33,11,6,Б|,Б|
УМОDЦy 6Пр 4ТЪЦЏ,118,3,2,Б|,1,92,3,6,12,19,8,5,5,13,16,5,23,5,5,7,3,2,1,Б|,Б|
УМОDЦy 6Пр 5ТЪЦЏ,510,50,15,19,16,344,16,30,30,40,39,32,33,42,42,40,116,46,32,21,9,7,1,Б|,Б|
УМОDЦy 6Пр 6ТЪЦЏ,333,38,9,13,16,251,14,12,25,25,33,26,36,34,26,20,44,21,11,5,5,1,1,Б|,Б|
РмЙЇБiФ‘ТnБj,660,39,15,19,5,390,14,24,25,47,29,28,37,36,90,60,231,46,51,35,36,33,16,12,2
РмЦk 1Пр 1ТЪЦЏ,623,74,16,26,32,420,33,41,31,40,41,43,44,43,52,52,129,48,39,22,8,7,4,Б|,1
РмЦk 1Пр 2ТЪЦЏ,846,116,36,41,39,566,36,44,40,56,76,46,34,62,100,72,164,43,36,28,28,21,5,2,1
РмЦk 1Пр 3ТЪЦЏ,669,82,25,26,31,418,36,31,34,41,48,36,37,42,67,46,169,56,42,30,19,13,6,3,Б|
РмЦk 2Пр 1ТЪЦЏ,697,123,32,45,46,490,59,43,40,47,61,68,46,39,55,32,84,24,20,19,8,9,4,Б|,Б|
РмЦk 2Пр 2ТЪЦЏ,445,41,10,10,21,333,33,26,21,28,29,23,31,55,47,40,71,26,14,7,12,11,1,Б|,Б|
РмЦk 2Пр 3ТЪЦЏ,509,87,29,36,22,317,23,13,27,38,45,35,36,19,43,38,105,36,23,16,13,12,5,Б|,Б|
РмЦk 3Пр 1ТЪЦЏ,503,104,23,36,45,354,43,26,20,36,48,49,34,39,36,23,45,13,18,7,3,1,2,1,Б|
РмЦk 3Пр 2ТЪЦЏ,416,61,7,28,26,303,37,32,11,28,31,23,45,33,39,24,52,17,11,8,9,7,Б|,Б|,Б|
РмЦk 3Пр 3ТЪЦЏ,561,187,77,83,27,343,16,10,22,74,103,46,18,9,27,18,31,10,3,4,8,3,2,1,Б|
РмЦk 4Пр 1ТЪЦЏ,235,59,24,22,13,174,22,10,27,30,30,19,15,13,3,5,2,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|
РмЦk 4Пр 2ТЪЦЏ,55,13,2,5,6,37,6,Б|,2,3,9,7,3,1,2,4,5,2,1,Б|,1,Б|,Б|,1,Б|
РмЦk 4Пр 3ТЪЦЏ,313,112,36,54,22,186,9,1,11,41,58,25,13,2,14,12,15,10,3,Б|,2,Б|,Б|,Б|,Б|
РмЦk 5Пр 1ТЪЦЏ,303,55,9,22,24,188,17,18,12,12,27,25,27,24,18,8,60,20,16,14,6,3,1,Б|,Б|
ЛeРЕПгТђ 1Пр 1ТЪЦЏ,957,161,46,53,62,664,51,49,62,80,102,90,63,54,65,48,132,46,39,17,16,10,4,Б|,Б|
ЛeРЕПгТђ 1Пр 2ТЪЦЏ,629,135,50,54,31,406,27,30,27,46,87,58,48,24,32,27,88,32,21,13,9,10,1,1,1
ЛeРЕПгТђ 1Пр 3ТЪЦЏ,118,13,5,6,2,86,2,6,9,13,10,6,8,5,20,7,19,5,4,5,2,3,Б|,Б|,Б|
ЛeРЕПгТђ 1Пр 4ТЪЦЏ,98,11,3,2,6,63,5,3,4,5,2,10,7,13,4,10,24,4,8,5,4,3,Б|,Б|,Б|
ЛeРЕПгТђ 2Пр 1ТЪЦЏ,282,24,11,8,5,172,7,8,28,16,29,25,9,16,17,17,86,22,25,16,12,8,3,Б|,Б|
ЛeРЕПгТђ 2Пр 2ТЪЦЏ,373,33,15,10,8,240,18,17,32,39,27,13,24,25,23,22,100,20,30,23,16,4,5,2,Б|
ЛeРЕПгТђ 2Пр 3ТЪЦЏ,181,16,4,4,8,120,7,6,15,17,13,8,10,13,18,13,45,10,7,13,7,4,3,1,Б|
ЛeРЕПгТђ 2Пр 4ТЪЦЏ,379,37,15,9,13,242,7,9,27,33,33,29,15,15,28,46,100,24,27,20,16,8,4,1,Б|
ЛeРЕПгТђ 3Пр 1ТЪЦЏ,141,20,5,6,9,88,4,4,9,8,10,9,5,10,17,12,33,9,8,3,6,5,2,Б|,Б|
ЛeРЕПгТђ 3Пр 2ТЪЦЏ,210,20,9,5,6,135,8,17,11,14,16,9,8,14,21,17,55,15,15,16,7,1,1,Б|,Б|
ЛeРЕПгТђ 3Пр 3ТЪЦЏ,568,77,26,25,26,377,25,35,45,42,45,44,29,33,42,37,114,31,27,35,12,8,1,Б|,Б|
ЛeРЕПгТђ 4Пр 1ТЪЦЏ,343,69,32,25,12,179,5,9,19,37,26,22,5,11,18,27,95,32,30,16,13,4,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 2ТЪЦЏ,337,53,22,16,15,221,12,16,27,27,34,20,21,19,18,27,63,17,18,14,10,3,1,Б|,Б|
ЛeРЕПгТђ 4Пр 3ТЪЦЏ,187,43,15,17,11,105,8,3,4,19,17,11,9,5,19,10,39,11,8,10,3,4,3,Б|,Б|
ЛeРЕПгТђ 4Пр 4ТЪЦЏ,49,11,4,5,2,31,1,3,6,2,6,4,2,1,3,3,7,3,1,Б|,2,1,Б|,Б|,Б|
РмЙЇ 1Пр 4ТЪЦЏ,215,24,6,13,5,158,13,8,12,18,13,17,10,13,34,20,33,10,8,4,3,6,2,Б|,Б|
РмЙЇ 1Пр 5ТЪЦЏ,276,32,7,10,15,203,16,20,16,23,7,14,26,27,29,25,41,11,8,9,6,4,2,1,Б|
РмЙЇ 1Пр 6ТЪЦЏ,779,114,20,38,56,524,51,49,39,38,61,42,46,64,71,63,141,58,31,23,16,9,4,Б|,Б|
РмЙЇ 1Пр 7ТЪЦЏ,322,21,6,9,6,233,14,20,16,21,22,28,13,20,38,41,68,25,12,14,9,4,3,1,Б|
РмЙЇ 1Пр 8ТЪЦЏ,414,72,24,28,20,295,20,23,23,39,45,35,19,15,39,37,47,18,11,9,7,Б|,Б|,2,Б|
РмЙЇ 1Пр 9ТЪЦЏ,259,32,10,13,9,179,11,15,12,23,13,14,11,16,40,24,48,15,13,7,4,6,1,1,1
РмЙЇ 2Пр 4ТЪЦЏ,172,14,2,5,7,119,9,4,5,22,12,10,12,11,12,22,39,15,11,3,5,3,1,1,Б|
РмЙЇ 2Пр 5ТЪЦЏ,47,6,Б|,2,4,29,4,Б|,3,Б|,3,5,3,5,2,4,12,3,5,3,1,Б|,Б|,Б|,Б|
РмЙЇ 2Пр 6ТЪЦЏ,147,16,8,5,3,101,4,5,7,19,6,8,10,13,10,19,30,7,11,6,3,2,1,Б|,Б|
РмЙЇ 2Пр 7ТЪЦЏ,97,5,1,3,1,62,3,9,8,5,6,3,6,10,7,5,30,11,11,6,1,1,Б|,Б|,Б|
РмЙЇ 2Пр 8ТЪЦЏ,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РмЙЇ 3Пр 3ТЪЦЏ,46,4,Б|,2,2,36,4,2,2,5,3,2,3,2,8,5,6,1,1,1,3,Б|,Б|,Б|,Б|
РмЙЇ 3Пр 4ТЪЦЏ,240,40,18,16,6,172,14,11,17,25,22,16,12,12,21,22,28,8,6,2,6,3,3,Б|,Б|
РмЙЇ 3Пр 5ТЪЦЏ,724,104,13,37,54,496,62,48,31,44,44,50,48,43,73,53,124,48,41,18,10,5,2,Б|,Б|
РмЙЇ 3Пр 6ТЪЦЏ,338,47,13,20,14,241,17,21,19,32,22,16,24,29,34,27,50,18,11,8,8,2,2,1,Б|
РмЙЇ 3Пр 7ТЪЦЏ,340,57,27,15,15,238,14,24,29,29,27,19,16,32,21,27,45,20,6,11,4,2,2,Б|,Б|
РмЙЇ 4Пр 2ТЪЦЏ,253,23,5,5,13,170,7,16,21,16,15,3,15,16,30,31,60,22,12,10,11,5,Б|,Б|,Б|
РмЙЇ 4Пр 3ТЪЦЏ,204,14,4,5,5,147,6,13,8,16,11,6,6,19,33,29,43,24,6,1,6,1,2,2,1
РмЙЇ 4Пр 4ТЪЦЏ,138,20,5,8,7,100,9,7,5,18,8,3,7,11,19,13,18,6,4,6,1,1,Б|,Б|,Б|
РмЙЇ 4Пр 5ТЪЦЏ,159,13,4,2,7,120,12,11,8,8,5,7,15,12,22,20,26,7,5,7,6,1,Б|,Б|,Б|
РмЙЇ 4Пр 6ТЪЦЏ,126,21,9,5,7,81,5,3,5,11,12,14,10,6,12,3,24,11,7,3,1,2,Б|,Б|,Б|
РмЙЇ 5Пр 1ТЪЦЏ,211,31,8,12,11,149,16,11,7,15,20,13,13,14,16,24,31,16,6,3,4,Б|,1,1,Б|
РмЙЇ 5Пр 2ТЪЦЏ,289,25,9,10,6,209,15,9,11,25,12,19,6,30,46,36,55,26,8,7,6,5,3,Б|,Б|
РмЙЇ 5Пр 3ТЪЦЏ,342,56,12,15,29,234,25,15,17,15,30,28,16,26,35,27,52,27,7,8,5,5,Б|,Б|,Б|
РмЙЇ 5Пр 4ТЪЦЏ,383,41,13,11,17,287,29,25,23,23,24,25,25,33,48,32,55,21,11,11,5,1,4,2,Б|
ХƒЧҐ 1Пр 2ТЪЦЏ,82,5,2,1,2,51,2,6,4,5,3,7,5,5,10,4,26,4,2,2,8,4,6,Б|,Б|
ХƒЧҐ 1Пр 3ТЪЦЏ,88,17,9,4,4,57,2,7,7,14,5,5,3,1,9,4,14,2,3,4,Б|,4,Б|,1,Б|
ХƒЧҐ 1Пр 4ТЪЦЏ,47,9,7,2,Б|,35,2,1,10,6,6,1,5,1,Б|,3,3,1,1,1,Б|,Б|,Б|,Б|,Б|
ХƒЧҐ 2Пр 4ТЪЦЏ,66,6,Б|,2,4,55,6,3,2,9,4,8,4,2,10,7,5,Б|,1,1,1,1,1,Б|,Б|
ХƒЧҐ 3Пр 1ТЪЦЏ,404,64,20,23,21,279,26,23,24,23,41,36,41,22,23,20,61,13,12,12,13,6,4,1,Б|
ХƒЧҐ 3Пр 2ТЪЦЏ,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХƒЧҐ 4Пр 1ТЪЦЏ,310,74,27,31,16,210,11,13,24,43,33,26,27,12,15,6,26,13,6,6,1,Б|,Б|,Б|,Б|
ХƒЧҐ 5Пр 1ТЪЦЏ,501,79,37,25,17,329,5,15,45,44,43,42,24,27,47,37,93,32,30,14,8,6,2,1,Б|
ЧђТ ГZГУГ^Б[ 2ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЧђТ ГZГУГ^Б[ 4ТЪЦЏ,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЧђТ ГZГУГ^Б[ 7ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
МъХ Лж,"129,792","16,294","4,491","5,378","6,425","88,024","7,051","7,689","7,069","8,184","9,459","8,833","9,270","9,508","11,345","9,616","25,474","8,006","6,667","5,124","3,275","1,540",669,171,22
Р¬ЧtТђ 1ТЪЦЏ,850,38,8,12,18,443,18,30,36,41,34,34,47,30,80,93,369,95,104,80,54,25,9,2,Б|
Р¬ЧtТђ 2ТЪЦЏ,526,43,10,14,19,267,20,18,29,22,35,27,35,18,17,46,216,46,70,48,29,13,6,4,Б|
Р¬ЧtТђ 3ТЪЦЏ,"1,543",93,16,22,55,896,66,60,45,71,81,74,81,90,166,162,554,164,173,101,66,33,14,2,1
Р¬ЧtТђ 4ТЪЦЏ,608,73,17,29,27,383,31,33,34,30,39,56,53,37,47,23,152,44,31,36,18,14,7,1,1
Р¬ЧtТђ 5ТЪЦЏ,680,40,13,15,12,402,31,34,25,34,41,27,26,41,74,69,238,73,70,53,24,11,6,Б|,1
Р¬ЧtТђ 6ТЪЦЏ,399,33,11,9,13,280,12,34,31,38,26,14,24,24,48,29,86,22,22,19,10,6,5,2,Б|
Р¬ЧtТђ 7ТЪЦЏ,491,81,24,30,27,280,28,17,10,29,49,41,41,20,20,25,130,20,38,42,17,6,6,1,Б|
Р¬ЧtТђ 8ТЪЦЏ,684,55,13,18,24,370,30,15,24,22,38,39,31,47,59,65,259,74,61,47,37,26,9,4,1
Р¬ЧtТђ 9ТЪЦЏ,504,48,12,17,19,314,18,19,26,35,25,25,17,27,65,57,142,52,39,22,14,8,5,2,Б|
Р¬ЧtТђ10ТЪЦЏ,300,20,7,5,8,199,13,13,18,11,15,9,15,15,47,43,81,23,16,18,12,7,3,2,Б|
Р¬ЧtТђ11ТЪЦЏ,977,150,36,48,66,693,74,39,50,50,92,80,103,82,66,57,134,49,36,19,14,5,10,1,Б|
Р¬ЧtТђ12ТЪЦЏ,471,89,37,27,25,328,17,26,29,44,44,42,28,38,36,24,54,20,12,13,6,3,Б|,Б|,Б|
Р¬ЧtТђ13ТЪЦЏ,993,124,38,42,44,691,38,60,54,77,92,40,54,67,112,97,178,58,47,37,26,7,2,Б|,1
Р¬ЧtТђ14ТЪЦЏ,748,66,14,24,28,519,25,32,46,35,52,21,32,47,116,113,163,71,31,23,20,11,6,1,Б|
Р¬ЧtТђ15ТЪЦЏ,745,52,6,20,26,536,42,52,45,36,27,45,46,66,103,74,157,49,31,26,26,15,8,2,Б|
Р¬ЧtТђ16ТЪЦЏ,488,96,30,30,36,358,35,28,44,26,31,36,55,43,39,21,34,13,6,3,7,3,1,1,Б|
ВаВЁВґСдУМ 1ТЪЦЏ,"1,078",112,41,33,38,592,48,40,36,71,61,42,38,42,95,119,374,112,122,66,44,23,6,1,Б|
ВаВЁВґСдУМ 2ТЪЦЏ,656,34,10,10,14,338,14,32,16,28,44,23,39,38,32,72,284,92,70,59,41,18,3,1,Б|
ВаВЁВґСдУМ 3ТЪЦЏ,"1,051",134,39,49,46,626,53,46,55,81,65,43,45,45,98,95,291,93,82,64,32,17,3,Б|,Б|
ВаВЁВґСдУМ 4ТЪЦЏ,267,21,10,5,6,144,10,11,6,18,10,16,15,16,24,18,102,30,31,20,12,4,2,3,Б|
ВаВЁВґСдУМ 5ТЪЦЏ,859,118,36,41,41,548,47,35,42,59,60,29,48,53,91,84,193,61,61,36,22,8,4,1,Б|
ВаВЁВґСдУМ 6ТЪЦЏ,448,41,12,16,13,206,7,15,7,21,34,16,16,22,23,45,201,64,55,39,26,10,6,1,Б|
ВаВЁВґСдУМ 7ТЪЦЏ,356,22,7,7,8,179,10,11,6,12,25,19,15,16,25,40,155,39,51,32,23,5,3,2,Б|
ВаВЁВґСдРЉ 2ТЪЦЏ,"1,390",228,49,78,101,928,92,72,63,93,105,83,86,88,117,129,234,69,69,49,31,10,6,Б|,Б|
ВаВЁВґСдРЉ 3ТЪЦЏ,663,89,17,34,38,433,35,42,24,45,45,39,33,41,73,56,141,43,41,27,21,6,1,2,Б|
ВаВЁВґСдРЉ 4ТЪЦЏ,"1,462",232,51,93,88,928,86,83,67,89,122,72,68,82,144,115,302,102,79,59,30,23,8,1,Б|
ВаВЁВґСдРЉ 5ТЪЦЏ,396,28,3,11,14,200,14,15,13,17,16,13,25,13,28,46,168,47,45,39,25,9,3,Б|,Б|
ВаВЁВґСдРЉ 6ТЪЦЏ,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ВаВЁВґСдРЉ 7ТЪЦЏ,367,31,9,16,6,206,19,8,8,20,25,22,11,16,26,51,130,51,37,17,13,9,2,1,Б|
ВаВЁВґСдУм 1ТЪЦЏ,449,43,11,15,17,245,6,10,20,17,35,32,16,17,30,62,161,67,41,29,13,7,4,Б|,Б|
ВаВЁВґСдУм 2ТЪЦЏ,"1,453",263,65,94,104,911,88,66,83,99,100,75,84,78,131,107,279,94,78,51,34,17,3,1,1
ВаВЁВґСдУм 3ТЪЦЏ,544,47,13,15,19,269,11,14,17,23,38,28,21,26,33,58,228,70,70,48,24,11,3,2,Б|
ВаВЁВґСдУм 4ТЪЦЏ,"1,264",182,45,49,88,791,57,61,80,68,68,71,59,80,136,111,291,88,76,59,44,17,6,1,Б|
ВаВЁВґСдУм 5ТЪЦЏ,189,15,2,10,3,106,2,8,4,12,14,12,8,9,14,23,68,22,15,17,9,2,2,1,Б|
ВаВЁВґСдУм 6ТЪЦЏ,430,30,12,9,9,227,15,18,20,21,24,23,16,15,27,48,173,50,58,31,19,12,3,Б|,Б|
ВаВЁВґСдУм 7ТЪЦЏ,168,10,1,3,6,97,3,5,5,9,10,13,5,9,14,24,61,29,12,6,7,7,Б|,Б|,Б|
ВаВЁВґСдЦk 1ТЪЦЏ,284,20,4,11,5,122,8,17,7,11,12,12,8,14,16,17,142,47,36,29,18,8,3,1,Б|
ВаВЁВґСдЦk 2ТЪЦЏ,325,20,2,5,13,161,12,11,9,11,14,16,15,18,21,34,144,34,44,32,22,8,2,2,Б|
ВаВЁВґСдЦk 3ТЪЦЏ,"1,066",110,22,39,49,582,38,52,37,53,59,50,46,54,85,108,374,136,104,58,39,27,10,Б|,Б|
ВаВЁВґСдЦk 4ТЪЦЏ,"1,091",127,42,43,42,629,45,41,38,74,64,56,37,68,104,102,335,110,95,60,31,29,8,1,1
ВаВЁВґСдЦk 5ТЪЦЏ,279,30,12,6,12,118,7,6,6,8,21,20,16,9,10,15,131,39,47,20,17,5,3,Б|,Б|
ВаВЁВґСдЦk 6ТЪЦЏ,"1,515",212,61,53,98,927,72,63,80,95,124,92,75,62,114,150,376,128,115,67,34,22,9,1,Б|
МъХ РЉ 1Пр 1ТЪЦЏ,609,119,38,46,35,395,26,25,40,56,56,55,38,32,42,25,95,27,31,19,12,3,3,Б|,Б|
МъХ РЉ 1Пр 2ТЪЦЏ,282,39,15,11,13,196,11,5,19,33,34,23,10,20,18,23,47,19,7,6,7,4,4,Б|,Б|
МъХ РЉ 1Пр 3ТЪЦЏ,274,48,19,18,11,170,8,9,20,16,31,20,22,17,12,15,56,10,14,17,9,4,1,1,Б|
МъХ РЉ 1Пр 4ТЪЦЏ,460,82,20,30,32,325,29,24,28,22,44,43,39,43,32,21,53,16,15,9,7,4,2,Б|,Б|
МъХ РЉ 1Пр 5ТЪЦЏ,47,9,Б|,4,5,33,3,3,1,2,5,7,3,4,5,Б|,5,1,2,Б|,2,Б|,Б|,Б|,Б|
МъХ РЉ 2Пр 1ТЪЦЏ,626,86,27,30,29,402,16,24,32,47,58,55,38,35,47,50,138,50,32,25,18,10,3,Б|,Б|
МъХ РЉ 2Пр 2ТЪЦЏ,496,73,28,16,29,318,24,28,33,37,50,33,32,31,20,30,105,37,23,25,9,8,3,Б|,Б|
МъХ РЉ 2Пр 3ТЪЦЏ,559,65,14,19,32,364,35,28,32,37,35,27,41,38,53,38,130,31,38,23,21,9,7,1,Б|
МъХ РЉ 2Пр 4ТЪЦЏ,583,80,23,20,37,407,45,42,41,25,40,51,51,38,42,32,96,28,31,17,11,6,3,Б|,Б|
МъХ РЉ 2Пр 5ТЪЦЏ,469,50,7,19,24,312,34,30,12,24,42,33,33,33,33,38,107,39,24,16,18,5,3,2,Б|
МъХ РЉ 3Пр 1ТЪЦЏ,555,52,11,20,21,359,30,35,22,26,31,38,33,51,56,37,144,45,44,26,15,6,7,1,Б|
МъХ РЉ 3Пр 2ТЪЦЏ,392,53,6,22,25,253,12,21,18,17,34,39,24,31,28,29,86,20,23,16,13,7,6,1,Б|
МъХ РЉ 3Пр 3ТЪЦЏ,192,25,13,10,2,120,10,11,12,9,11,12,16,9,17,13,47,7,15,11,9,1,4,Б|,Б|
МъХ РЉ 3Пр 4ТЪЦЏ,532,69,20,27,22,341,29,31,27,36,47,28,34,37,44,28,122,43,36,24,8,6,5,Б|,Б|
МъХ РЉ 3Пр 5ТЪЦЏ,371,50,13,16,21,243,25,23,16,20,24,25,33,26,30,21,78,18,16,19,17,5,3,Б|,Б|
МъХ РЉ 4Пр 1ТЪЦЏ,"1,475",145,39,48,58,"1,054",72,97,93,94,67,72,80,127,197,155,276,91,59,60,38,18,10,Б|,Б|
МъХ РЉ 4Пр 2ТЪЦЏ,339,48,16,20,12,229,13,31,24,15,32,22,7,33,28,24,62,17,16,14,5,7,3,Б|,Б|
МъХ РЉ 4Пр 3ТЪЦЏ,516,94,34,32,28,335,22,21,37,48,50,32,26,40,32,27,87,38,19,15,10,4,Б|,1,Б|
МъХ РЉ 4Пр 4ТЪЦЏ,555,66,12,24,30,380,29,42,36,28,28,33,31,47,72,34,109,29,35,20,14,10,1,Б|,Б|
МъХ РЉ 4Пр 5ТЪЦЏ,450,71,26,23,22,311,27,26,27,34,30,24,36,33,51,23,68,19,23,11,12,3,Б|,Б|,Б|
МъХ РЉ 5Пр 1ТЪЦЏ,835,93,22,34,37,632,66,75,54,29,42,41,65,99,111,50,110,30,27,28,14,8,3,Б|,Б|
МъХ РЉ 5Пр 2ТЪЦЏ,843,65,19,20,26,652,50,71,61,48,48,25,55,111,112,71,126,38,35,22,16,7,6,2,Б|
МъХ РЉ 5Пр 3ТЪЦЏ,39,9,Б|,3,6,22,1,2,1,1,4,3,3,4,2,1,8,3,1,1,2,Б|,1,Б|,Б|
МъХ РЉ 5Пр 4ТЪЦЏ,455,106,22,36,48,323,44,31,16,21,44,60,37,28,29,13,26,13,5,2,1,4,1,Б|,Б|
МъХ РЉ 5Пр 5ТЪЦЏ,130,8,2,4,2,94,5,16,4,4,5,7,12,16,9,16,28,11,8,3,2,3,1,Б|,Б|
МъХ РЉ 5Пр 6ТЪЦЏ,500,92,13,30,49,372,51,29,24,24,35,53,53,51,31,21,36,11,6,9,7,1,1,1,Б|
МъХ ТђОRЦ{,426,35,6,16,13,217,11,21,17,22,23,15,28,18,32,30,174,24,24,36,28,31,24,6,1
МъХ ТђПгЦмЦy,767,87,46,23,18,655,24,56,110,132,107,76,56,49,25,20,25,7,7,6,4,1,Б|,Б|,Б|
МъХ ТђЙЇЦмЦy,20,3,Б|,1,2,7,1,Б|,Б|,Б|,Б|,2,1,2,1,Б|,10,1,2,5,2,Б|,Б|,Б|,Б|
МъХ ТђПђЦмЦy,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
МъХ Ум 1ТЪЦЏ,"2,280",334,108,109,117,"1,674",123,171,140,211,247,194,175,177,140,96,272,69,80,54,40,15,9,5,Б|
МъХ Ум 2ТЪЦЏ,"3,330",556,179,208,169,"2,381",188,189,210,305,358,303,252,197,212,167,393,115,89,94,53,27,11,4,Б|
МъХ Ум 3ТЪЦЏ,835,90,14,27,49,530,39,42,41,45,59,64,61,36,64,79,215,85,50,35,25,14,5,1,Б|
МъХ Ум 4ТЪЦЏ,"1,343",141,36,52,53,884,74,74,71,79,96,79,73,95,102,141,318,118,77,62,29,22,6,4,Б|
МъХ Ум 5ТЪЦЏ,939,101,36,36,29,648,42,49,59,79,48,53,55,52,104,107,190,72,43,30,23,13,7,1,1
