ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
ЦkЛљ 3Пр12ТЪЦЏ,493,54,16,20,18,354,22,35,42,25,28,33,35,47,42,45,85,31,19,22,10,3,Б|,Б|,Б|
ЦkЛљ 3Пр13ТЪЦЏ,442,52,14,19,19,325,21,31,46,36,17,25,43,41,38,27,65,21,18,14,9,3,Б|,Б|,Б|
ЦkЛљ 3Пр14ТЪЦЏ,379,74,23,33,18,261,17,19,34,33,35,23,20,26,28,26,44,16,12,9,6,1,Б|,Б|,Б|
ЦkЛљ 4Пр 1ТЪЦЏ,530,158,46,70,42,358,19,19,31,71,79,57,31,20,17,14,14,7,1,4,1,Б|,1,Б|,Б|
ЦkЛљ 4Пр 2ТЪЦЏ,"1,152",210,60,72,78,790,63,75,96,114,81,78,81,102,50,50,152,60,44,27,12,6,2,1,Б|
ЦkЛљ 4Пр 3ТЪЦЏ,690,106,36,34,36,482,38,46,56,50,38,46,58,52,42,56,102,48,30,9,7,4,4,Б|,Б|
ЦkЛљ 4Пр 4ТЪЦЏ,"1,048",158,42,59,57,706,64,54,80,86,64,67,67,76,68,80,184,69,58,26,17,9,5,Б|,Б|
ЦkЛљ 4Пр 5ТЪЦЏ,738,154,46,62,46,495,33,54,68,49,58,55,40,48,47,43,89,37,25,12,8,5,2,Б|,Б|
ЦkЛљ 4Пр 6ТЪЦЏ,598,75,26,24,25,464,48,45,66,66,28,34,47,51,38,41,59,17,18,10,10,3,1,Б|,Б|
ЦkЛљ 4Пр 7ТЪЦЏ,331,47,20,14,13,235,14,23,44,43,20,16,16,26,16,17,49,15,15,5,12,2,Б|,Б|,Б|
ЦkЛљ 4Пр 8ТЪЦЏ,589,85,36,19,30,426,37,47,61,61,31,35,46,40,35,33,78,28,15,16,14,4,Б|,1,Б|
ЦkЛљ 4Пр 9ТЪЦЏ,333,45,11,16,18,237,19,23,17,19,21,17,25,45,22,29,51,18,12,8,9,3,1,Б|,Б|
ЦkЛљ 4Пр10ТЪЦЏ,272,49,14,19,16,201,24,17,29,18,15,19,30,19,13,17,22,10,4,5,2,Б|,Б|,1,Б|
ЦkЛљ 4Пр11ТЪЦЏ,"1,238",186,48,52,86,878,77,85,78,93,92,82,117,91,87,76,174,79,40,24,20,10,1,Б|,Б|
ЦkЛљ 4Пр12ТЪЦЏ,"1,098",140,56,38,46,811,56,68,114,97,64,61,81,102,101,67,147,58,34,23,19,8,5,Б|,Б|
ЦkЛљ 4Пр13ТЪЦЏ,317,31,15,7,9,238,25,23,31,15,18,24,29,32,24,17,48,16,15,10,4,3,Б|,Б|,Б|
ЦkЛљ 4Пр14ТЪЦЏ,114,14,4,3,7,81,13,6,5,5,6,11,10,9,6,10,19,10,3,4,Б|,1,Б|,1,Б|
ЦkЛљ 5Пр 3ТЪЦЏ,"1,027",164,74,53,37,761,48,70,113,118,69,42,70,90,87,54,102,44,22,13,16,6,1,Б|,Б|
ЦkЛљ 5Пр 4ТЪЦЏ,694,94,29,24,41,504,46,47,46,55,42,39,46,68,55,60,96,41,21,17,10,6,1,Б|,Б|
ЦkЛљ 5Пр 5ТЪЦЏ,578,72,24,24,24,431,29,38,63,52,34,29,44,49,51,42,75,20,24,16,6,6,3,Б|,Б|
ЦkЛљ 5Пр 6ТЪЦЏ,282,37,12,10,15,210,14,25,33,25,17,16,23,23,18,16,35,13,8,5,6,2,1,Б|,Б|
ЦkЛљ 5Пр 7ТЪЦЏ,191,27,9,7,11,144,13,11,17,16,19,16,17,16,4,15,20,8,6,5,1,Б|,Б|,Б|,Б|
ЦkЛљ 5Пр 8ТЪЦЏ,393,33,8,11,14,288,30,26,34,31,31,21,36,35,25,19,72,22,24,16,4,5,1,Б|,Б|
ЦkЛљ 5Пр 9ТЪЦЏ,645,85,29,34,22,464,39,56,60,45,45,41,49,57,35,37,96,39,26,17,9,2,2,1,Б|
ЦkЛљ 5Пр10ТЪЦЏ,429,68,26,27,15,289,30,30,39,23,31,31,32,26,26,21,72,29,22,10,6,2,2,1,Б|
ЦkЛљ 6Пр 3ТЪЦЏ,597,77,19,26,32,435,36,39,41,34,34,35,46,71,61,38,85,35,28,17,4,Б|,1,Б|,Б|
ЦkЛљ 6Пр 4ТЪЦЏ,716,147,64,47,36,520,38,40,81,85,65,43,44,55,41,28,49,16,14,10,6,2,1,Б|,Б|
ЦkЛљ 6Пр 7ТЪЦЏ,228,23,6,3,14,178,15,20,23,10,5,15,21,34,23,12,27,12,5,5,2,3,Б|,Б|,Б|
ЦkЛљ 6Пр 8ТЪЦЏ,352,58,21,12,25,265,19,30,34,31,15,21,38,35,31,11,29,11,8,4,3,3,Б|,Б|,Б|
ЦkЛљ 6Пр 9ТЪЦЏ,469,62,12,26,24,342,38,38,35,24,26,25,37,51,42,26,65,22,16,14,8,4,1,Б|,Б|
ЦkЛљ 6Пр10ТЪЦЏ,312,81,24,35,22,203,18,20,29,31,22,18,17,20,16,12,28,14,7,4,2,1,Б|,Б|,Б|
ЦkЛљ 7Пр 3ТЪЦЏ,637,142,43,54,45,451,40,34,57,73,56,49,52,46,28,16,44,12,14,12,5,1,Б|,Б|,Б|
ЦkЛљ 7Пр 4ТЪЦЏ,269,40,7,17,16,195,21,16,24,24,24,21,11,22,14,18,34,12,8,8,3,2,Б|,1,Б|
ЦkЛљ 7Пр 7ТЪЦЏ,233,27,11,12,4,175,16,16,17,30,17,14,18,17,12,18,31,13,6,4,6,1,1,Б|,Б|
ЦkЛљ 7Пр 8ТЪЦЏ,373,69,34,24,11,262,19,24,43,29,31,28,21,37,17,13,42,17,8,7,7,2,1,Б|,Б|
ЦkЛљ 7Пр 9ТЪЦЏ,552,94,19,36,39,365,31,27,34,37,38,27,39,54,44,34,93,37,25,13,11,5,2,Б|,Б|
ЦkЛљ 7Пр10ТЪЦЏ,431,113,55,36,22,253,19,22,47,37,33,20,13,18,16,28,65,26,19,10,3,5,2,Б|,Б|
ЦkЛљ 8Пр 3ТЪЦЏ,654,113,44,45,24,481,37,50,66,60,50,35,51,51,51,30,60,24,14,12,7,2,1,Б|,Б|
ЦkЛљ 8Пр 4ТЪЦЏ,282,37,5,13,19,216,24,22,21,26,20,13,30,27,15,18,29,16,5,5,Б|,3,Б|,Б|,Б|
ЦkЛљ 8Пр 7ТЪЦЏ,437,55,31,6,18,301,26,38,41,34,19,14,22,47,33,27,81,23,26,16,8,8,Б|,Б|,Б|
ЦkЛљ 8Пр 8ТЪЦЏ,368,59,20,23,16,245,21,23,29,21,26,25,27,32,19,22,64,28,18,6,9,2,Б|,1,Б|
ЦkЛљ 8Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛљ 8Пр10ТЪЦЏ,176,43,16,14,13,128,14,14,10,23,19,11,12,8,10,7,5,3,1,1,Б|,Б|,Б|,Б|,Б|
ЦkЛљ 9Пр 3ТЪЦЏ,727,126,30,42,54,529,46,45,54,53,59,47,62,75,47,41,72,25,15,20,4,7,Б|,1,Б|
ЦkЛљ 9Пр 7ТЪЦЏ,468,56,27,16,13,330,10,45,71,38,24,25,26,47,19,25,82,29,32,13,4,4,Б|,Б|,Б|
ЦkЛљ 9Пр 8ТЪЦЏ,530,87,32,21,34,377,39,37,48,43,29,33,59,40,26,23,66,18,23,10,8,6,1,Б|,Б|
ЦkЛљ 9Пр 9ТЪЦЏ,124,17,9,3,5,86,8,9,9,10,6,10,12,8,7,7,21,10,5,Б|,4,1,1,Б|,Б|
ЦkЛљБiФ‘ТnБj,168,11,Б|,3,8,112,6,14,7,10,7,10,9,12,16,21,45,10,17,9,5,3,1,Б|,Б|
УмЛљТ  1ТЪЦЏУм,578,51,23,16,12,470,18,52,75,67,60,60,43,39,28,28,57,25,15,9,6,Б|,1,Б|,1
УмЛљТ  2ТЪЦЏУм,"1,046",140,39,57,44,819,51,96,122,107,105,63,85,98,43,49,87,36,21,18,9,1,1,1,Б|
УмЛљТ  3ТЪЦЏУм,853,110,36,43,31,620,36,49,103,88,62,54,68,52,65,43,123,51,28,26,9,7,1,1,Б|
УмЛљТ  4ТЪЦЏУм,34,3,2,Б|,1,27,3,7,2,1,Б|,2,8,1,2,1,4,1,2,1,Б|,Б|,Б|,Б|,Б|
УмЛљТ  5ТЪЦЏУм,150,18,10,6,2,117,2,26,21,19,21,2,8,7,3,8,15,4,5,2,3,Б|,Б|,1,Б|
УмЛљТ  6ТЪЦЏУм,"1,307",158,45,60,53,940,81,104,108,99,89,82,84,115,99,79,209,75,56,26,27,19,6,Б|,Б|
УмЛљТ  7ТЪЦЏУм,620,46,13,18,15,496,19,100,119,81,52,34,25,23,22,21,78,22,30,12,9,3,2,Б|,Б|
УмЛљТ  8ТЪЦЏУм,511,72,26,23,23,382,15,44,63,51,50,33,33,44,24,25,57,26,6,7,8,6,3,1,Б|
УмЛљТ  9ТЪЦЏУм,629,71,26,23,22,488,21,57,93,80,55,41,45,31,25,40,70,26,11,17,7,3,5,1,Б|
УмЛљТ 10ТЪЦЏУм,375,67,31,28,8,257,10,22,44,40,37,28,16,25,19,16,51,23,14,6,5,2,1,Б|,Б|
УмЛљТ 11ТЪЦЏУм,285,15,3,9,3,236,5,40,49,42,23,20,16,15,14,12,34,11,9,4,5,3,2,Б|,Б|
УмЛљТ 12ТЪЦЏУм,567,65,20,27,18,429,27,73,88,51,47,38,32,32,21,20,73,28,18,11,8,3,5,Б|,Б|
УмЛљТ 13ТЪЦЏУм,469,57,27,15,15,343,15,29,47,59,51,32,36,38,16,20,69,34,18,10,4,1,2,Б|,Б|
УмЛљТ 14ТЪЦЏУм,703,71,20,22,29,536,30,54,64,63,59,47,52,64,54,49,96,32,29,17,9,6,2,1,Б|
УмЛљТ 15ТЪЦЏУм,723,94,54,21,19,547,34,74,109,115,54,37,37,32,26,29,82,32,21,15,10,2,2,Б|,Б|
УмЛљТ 16ТЪЦЏУм,56,7,Б|,1,6,47,3,4,11,4,4,4,3,6,7,1,2,1,Б|,Б|,Б|,1,Б|,Б|,Б|
УмЛљТ 17ТЪЦЏУм,533,53,18,19,16,421,29,75,82,53,41,41,27,33,20,20,59,21,19,10,5,1,3,Б|,Б|
УмЛљТ 18ТЪЦЏУм,454,56,24,15,17,364,21,42,65,42,50,44,25,25,30,20,34,17,6,6,1,4,Б|,Б|,Б|
УмЛљТ 19ТЪЦЏУм,57,1,Б|,Б|,1,48,4,11,8,7,3,1,4,2,5,3,8,5,1,Б|,1,1,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏУм,831,144,64,46,34,626,27,71,111,131,92,54,46,36,37,21,61,25,20,9,4,3,Б|,Б|,Б|
УмЛљТ 21ТЪЦЏУм,566,100,43,27,30,436,25,43,65,79,68,40,42,33,29,12,30,14,10,4,1,Б|,1,Б|,Б|
УмЛљТ  1ТЪЦЏЦk,"1,268",141,68,44,29,"1,020",37,136,222,173,134,90,63,79,57,29,107,43,30,20,6,8,Б|,Б|,Б|
УмЛљТ  2ТЪЦЏЦk,446,95,42,31,22,326,10,21,54,64,54,46,18,32,14,13,25,7,9,7,1,1,Б|,Б|,Б|
УмЛљТ  3ТЪЦЏЦk,342,38,18,10,10,269,12,26,60,43,23,26,13,21,20,25,35,13,7,8,4,2,1,Б|,Б|
УмЛљТ  4ТЪЦЏЦk,367,48,15,16,17,266,20,35,27,31,32,20,33,26,15,27,53,20,14,10,6,3,Б|,Б|,Б|
УмЛљТ  5ТЪЦЏЦk,154,21,5,9,7,104,3,4,19,13,15,11,3,11,9,16,29,8,4,9,4,3,1,Б|,Б|
УмЛљТ  6ТЪЦЏЦk,399,39,16,13,10,299,15,31,60,48,33,24,33,19,18,18,61,22,18,16,3,1,1,Б|,Б|
УмЛљТ  7ТЪЦЏЦk,288,25,7,7,11,214,15,31,38,38,26,17,21,12,7,9,49,14,16,11,3,3,2,Б|,Б|
УмЛљТ  8ТЪЦЏЦk,306,29,15,7,7,231,5,32,50,34,26,23,14,23,15,9,46,13,12,9,8,3,1,Б|,Б|
УмЛљТ  9ТЪЦЏЦk,307,67,14,27,26,214,31,15,24,20,25,35,29,19,12,4,26,5,10,7,2,2,Б|,Б|,Б|
УмЛљТ 10ТЪЦЏЦk,122,15,9,4,2,97,1,19,24,23,8,4,2,3,5,8,10,6,2,1,Б|,Б|,1,Б|,Б|
УмЛљТ 11ТЪЦЏЦk,68,10,4,3,3,55,3,12,12,8,4,4,6,5,1,Б|,3,Б|,1,1,1,Б|,Б|,Б|,Б|
УмЛљТ 12ТЪЦЏЦk,59,11,8,1,2,41,2,3,3,8,5,2,3,5,6,4,7,3,1,Б|,1,2,Б|,Б|,Б|
УмЛљТ 14ТЪЦЏЦk,506,43,20,7,16,389,14,57,82,49,29,25,33,46,29,25,74,25,19,13,10,6,Б|,1,Б|
УмЛљТ 15ТЪЦЏЦk,413,38,15,10,13,329,23,59,66,46,28,15,32,28,21,11,46,17,13,7,3,3,2,1,Б|
УмЛљТ 16ТЪЦЏЦk,587,49,13,18,18,443,21,72,79,53,38,31,24,26,41,58,95,37,21,16,15,5,Б|,1,Б|
УмЛљТ 17ТЪЦЏЦk,"1,352",307,96,102,109,921,112,70,69,118,154,108,110,79,55,46,124,50,33,19,13,5,3,Б|,1
УмЛљТ 18ТЪЦЏЦk,418,52,13,18,21,313,16,37,55,38,32,32,30,33,21,19,53,18,17,7,5,4,1,1,Б|
УмЛљТ 19ТЪЦЏЦk,131,24,9,6,9,92,7,9,9,5,15,8,9,19,7,4,15,4,7,2,2,Б|,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏЦk,655,113,35,41,37,493,23,46,64,76,74,45,50,54,48,13,49,19,13,10,5,2,Б|,Б|,Б|
ЙhТ  1ТЪЦЏ,890,59,18,21,20,751,37,122,169,105,68,46,45,76,49,34,80,25,24,14,9,6,2,Б|,Б|
ЙhТ  2ТЪЦЏ,910,141,52,48,41,668,41,64,97,84,111,78,60,60,38,35,101,38,28,15,11,4,4,1,Б|
ЙhТ  3ТЪЦЏ,788,102,32,38,32,630,29,83,144,91,75,51,37,40,47,33,56,22,11,11,7,3,2,Б|,Б|
ЙhТ  4ТЪЦЏ,51,4,1,Б|,3,41,3,2,3,Б|,3,7,2,4,8,9,6,4,2,Б|,Б|,Б|,Б|,Б|,Б|
ЙhТ  5ТЪЦЏ,678,81,28,26,27,510,30,67,78,63,49,52,52,49,40,30,87,26,29,15,11,6,Б|,Б|,Б|
ЙhТ  6ТЪЦЏ,"1,391",136,48,42,46,"1,068",49,142,212,169,116,74,78,87,64,77,187,71,54,26,16,13,6,1,Б|
ЙhТ  7ТЪЦЏ,922,70,19,30,21,739,31,125,178,114,68,55,44,54,37,33,113,41,31,20,12,6,Б|,2,1
ЙhТ  8ТЪЦЏ,814,63,28,18,17,641,20,108,159,93,61,46,27,44,45,38,110,41,31,20,11,6,Б|,1,Б|
ЙhТ  9ТЪЦЏ,675,94,35,28,31,495,34,55,82,68,57,51,52,28,35,33,86,34,24,11,10,4,2,1,Б|
ЙhТ 10ТЪЦЏ,882,98,37,22,39,672,35,99,128,88,52,55,58,61,57,39,112,33,32,25,16,6,Б|,Б|,Б|
ЙhТ 11ТЪЦЏ,437,61,26,20,15,308,19,35,51,57,37,30,24,21,19,15,68,25,27,8,5,2,1,Б|,Б|
ЙhТ 12ТЪЦЏ,418,70,30,16,24,286,20,18,43,31,44,36,34,25,17,18,62,28,15,8,7,3,Б|,Б|,1
ЙhТ 13ТЪЦЏ,826,71,30,24,17,657,18,84,155,114,65,42,40,46,49,44,98,40,28,16,5,5,4,Б|,Б|
ЙhТ 14ТЪЦЏ,725,124,47,36,41,546,30,42,61,83,77,49,59,48,53,44,55,25,16,4,5,3,1,Б|,1
ЙhТ 15ТЪЦЏ,"1,354",132,67,38,27,"1,061",61,124,197,145,116,78,89,96,78,77,161,49,50,31,16,12,1,1,1
ЙhТ 16ТЪЦЏ,795,97,35,31,31,625,34,89,108,92,71,42,57,43,39,50,73,30,14,18,5,4,1,1,Б|
ЙhТ 17ТЪЦЏ,"1,190",114,42,39,33,934,58,147,194,109,91,83,56,81,65,50,142,40,38,28,22,13,1,Б|,Б|
ЙhТ 18ТЪЦЏ,998,126,37,41,48,730,59,88,102,85,73,65,67,73,68,50,142,55,44,21,15,3,3,1,Б|
ЙhТ 19ТЪЦЏ,897,107,41,30,36,713,41,80,129,106,75,44,61,66,66,45,77,32,13,18,7,4,3,Б|,Б|
ЙhТ 20ТЪЦЏ,780,97,42,32,23,600,33,81,99,107,56,54,41,60,39,30,83,24,21,17,14,5,2,Б|,Б|
ЙhТ 21ТЪЦЏ,"1,193",124,40,46,38,895,57,136,154,87,82,59,76,80,89,75,174,61,56,27,17,8,4,1,Б|
РмЦkБiФ‘ТnБj,438,16,6,8,2,283,9,21,27,25,21,15,24,40,43,58,139,56,41,23,15,4,Б|,Б|,Б|
УМОDЦy 1Пр 1ТЪЦЏ,520,92,43,33,16,384,18,35,57,80,59,38,27,30,25,15,44,25,10,2,4,3,Б|,Б|,Б|
УМОDЦy 1Пр 2ТЪЦЏ,245,57,21,20,16,186,11,16,23,29,45,15,16,19,5,7,2,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|
УМОDЦy 1Пр 3ТЪЦЏ,243,16,7,4,5,187,7,26,39,25,30,13,11,13,13,10,40,12,13,6,5,4,Б|,Б|,Б|
УМОDЦy 1Пр 4ТЪЦЏ,606,85,41,19,25,463,37,43,81,60,60,44,44,42,24,28,58,21,13,14,6,2,1,1,Б|
УМОDЦy 1Пр 5ТЪЦЏ,392,31,11,8,12,267,15,32,38,23,22,13,30,39,26,29,94,35,12,21,17,6,3,Б|,Б|
УМОDЦy 1Пр 6ТЪЦЏ,234,22,6,9,7,184,3,22,28,21,24,20,20,19,22,5,28,10,5,7,4,1,1,Б|,Б|
УМОDЦy 2Пр 1ТЪЦЏ,178,22,10,8,4,129,8,11,8,32,16,12,13,6,7,16,27,13,4,4,4,1,1,Б|,Б|
УМОDЦy 2Пр 2ТЪЦЏ,689,73,24,23,26,545,31,73,103,72,76,51,55,51,24,9,71,24,26,11,7,3,Б|,Б|,Б|
УМОDЦy 2Пр 3ТЪЦЏ,"1,179",103,39,31,33,913,42,120,186,101,90,72,78,88,72,64,163,58,43,27,23,8,2,1,1
УМОDЦy 2Пр 4ТЪЦЏ,979,74,21,23,30,783,46,99,148,131,62,57,61,64,59,56,122,38,31,22,20,8,2,1,Б|
УМОDЦy 2Пр 5ТЪЦЏ,"1,035",86,30,28,28,825,48,77,173,84,84,73,79,93,65,49,124,47,34,23,11,7,2,Б|,Б|
УМОDЦy 2Пр 6ТЪЦЏ,827,50,21,15,14,671,22,107,142,108,73,50,46,45,47,31,106,47,29,18,7,4,1,Б|,Б|
УМОDЦy 3Пр 1ТЪЦЏ,135,10,5,5,Б|,109,3,4,14,11,16,14,9,17,9,12,16,4,5,3,2,1,1,Б|,Б|
УМОDЦy 3Пр 2ТЪЦЏ,540,50,24,17,9,362,20,26,41,33,49,28,35,56,33,41,128,50,40,22,9,4,1,2,Б|
УМОDЦy 3Пр 3ТЪЦЏ,466,30,11,10,9,374,11,38,79,64,42,16,19,35,34,36,62,19,17,11,12,2,Б|,1,Б|
УМОDЦy 3Пр 4ТЪЦЏ,603,44,21,17,6,504,19,94,113,83,55,31,27,32,22,28,55,14,27,9,Б|,1,3,1,Б|
УМОDЦy 3Пр 5ТЪЦЏ,328,37,18,7,12,260,15,33,47,40,28,24,27,16,15,15,31,13,5,8,3,2,Б|,Б|,Б|
УМОDЦy 3Пр 6ТЪЦЏ,55,2,1,1,Б|,44,3,1,4,4,4,2,3,10,8,5,9,7,2,Б|,Б|,Б|,Б|,Б|,Б|
УМОDЦy 4Пр 1ТЪЦЏ,239,31,15,10,6,194,11,19,37,30,25,21,18,7,13,13,14,8,2,2,2,Б|,Б|,Б|,Б|
УМОDЦy 4Пр 2ТЪЦЏ,626,66,21,26,19,486,21,72,108,75,36,47,39,27,40,21,74,38,21,6,4,3,1,1,Б|
УМОDЦy 4Пр 3ТЪЦЏ,302,11,4,5,2,247,13,36,52,43,27,15,16,19,15,11,44,18,14,9,1,1,1,Б|,Б|
УМОDЦy 4Пр 4ТЪЦЏ,597,69,16,31,22,456,16,45,80,71,49,46,36,48,36,29,72,18,24,22,4,2,2,Б|,Б|
УМОDЦy 4Пр 5ТЪЦЏ,402,44,10,12,22,300,18,33,39,30,25,32,27,44,21,31,58,19,18,10,6,4,1,Б|,Б|
УМОDЦy 4Пр 6ТЪЦЏ,221,28,6,12,10,173,9,14,30,22,26,16,25,9,16,6,20,Б|,10,9,1,Б|,Б|,Б|,Б|
УМОDЦy 5Пр 1ТЪЦЏ,234,34,17,8,9,183,3,13,31,31,29,31,8,13,11,13,17,11,3,1,Б|,1,1,Б|,Б|
УМОDЦy 5Пр 2ТЪЦЏ,449,31,13,11,7,356,13,66,90,55,33,20,20,24,21,14,62,17,19,14,8,3,1,Б|,Б|
УМОDЦy 5Пр 3ТЪЦЏ,767,145,60,46,39,554,37,41,60,76,83,74,69,55,32,27,68,38,14,11,3,1,1,Б|,Б|
УМОDЦy 5Пр 4ТЪЦЏ,875,128,46,48,34,647,44,74,89,78,89,65,66,57,49,36,100,35,29,23,7,4,2,Б|,Б|
УМОDЦy 5Пр 5ТЪЦЏ,"1,004",97,28,33,36,769,52,89,111,92,68,79,85,77,69,47,138,52,40,28,12,4,1,1,Б|
УМОDЦy 5Пр 6ТЪЦЏ,707,86,35,22,29,588,35,85,113,90,59,48,66,53,18,21,33,11,11,7,1,2,1,Б|,Б|
УМОDЦy 6Пр 2ТЪЦЏ,38,Б|,Б|,Б|,Б|,31,2,2,3,4,7,3,2,1,4,3,7,1,4,1,1,Б|,Б|,Б|,Б|
УМОDЦy 6Пр 3ТЪЦЏ,894,124,54,38,32,666,14,32,90,105,113,71,63,61,62,55,104,37,39,16,5,7,Б|,Б|,Б|
УМОDЦy 6Пр 4ТЪЦЏ,109,8,2,3,3,78,9,6,12,6,5,7,13,10,3,7,23,7,7,6,2,1,Б|,Б|,Б|
УМОDЦy 6Пр 5ТЪЦЏ,542,67,27,22,18,409,21,35,59,44,36,44,39,46,40,45,66,27,23,9,2,4,1,Б|,Б|
УМОDЦy 6Пр 6ТЪЦЏ,308,53,20,17,16,234,15,20,23,31,29,31,22,27,15,21,21,6,6,6,2,1,Б|,Б|,Б|
РмЙЇБiФ‘ТnБj,573,34,6,10,18,346,23,40,25,18,21,33,57,56,40,33,193,51,44,27,36,18,13,4,Б|
РмЦk 1Пр 1ТЪЦЏ,658,86,21,27,38,483,36,45,51,36,48,37,52,64,62,52,89,30,20,16,15,6,2,Б|,Б|
РмЦk 1Пр 2ТЪЦЏ,858,111,21,41,49,586,60,52,75,47,38,44,90,87,60,33,161,30,47,36,29,14,2,3,Б|
РмЦk 1Пр 3ТЪЦЏ,653,87,20,29,38,456,44,42,37,41,35,33,55,66,56,47,110,35,28,19,14,12,2,Б|,Б|
РмЦk 2Пр 1ТЪЦЏ,625,152,38,59,55,425,37,37,41,62,53,49,51,49,26,20,48,17,14,6,6,2,3,Б|,Б|
РмЦk 2Пр 2ТЪЦЏ,487,77,12,31,34,359,44,40,29,25,25,38,63,47,33,15,51,15,13,11,8,3,1,Б|,Б|
РмЦk 2Пр 3ТЪЦЏ,440,54,13,25,16,316,32,19,35,20,31,23,36,42,45,33,70,20,17,17,14,1,1,Б|,Б|
РмЦk 3Пр 1ТЪЦЏ,407,97,25,36,36,283,30,32,22,30,32,36,38,33,13,17,27,14,4,3,4,1,1,Б|,Б|
РмЦk 3Пр 2ТЪЦЏ,402,110,22,37,51,266,32,16,17,19,38,48,35,32,18,11,26,8,5,6,4,2,1,Б|,Б|
РмЦk 3Пр 3ТЪЦЏ,143,24,6,16,2,94,9,6,10,9,13,8,15,10,11,3,25,5,8,7,4,1,Б|,Б|,Б|
РмЦk 4Пр 1ТЪЦЏ,96,35,3,20,12,59,8,Б|,5,6,16,17,4,1,Б|,2,2,1,1,Б|,Б|,Б|,Б|,Б|,Б|
РмЦk 4Пр 2ТЪЦЏ,47,9,2,3,4,34,6,Б|,2,8,3,4,1,4,4,2,4,1,1,1,Б|,1,Б|,Б|,Б|
РмЦk 4Пр 3ТЪЦЏ,46,5,2,1,2,36,3,4,4,1,2,3,3,3,8,5,5,1,1,2,Б|,Б|,Б|,1,Б|
РмЦk 5Пр 1ТЪЦЏ,303,67,21,20,26,196,16,15,21,25,28,27,24,9,16,15,40,19,12,3,3,2,1,Б|,Б|
ЛeРЕПгТђ 1Пр 1ТЪЦЏ,891,169,66,58,45,620,45,37,64,94,84,65,65,63,51,52,102,34,29,25,9,2,3,Б|,Б|
ЛeРЕПгТђ 1Пр 2ТЪЦЏ,364,57,18,22,17,253,21,14,37,30,29,18,26,27,27,24,54,18,13,16,5,1,1,Б|,Б|
ЛeРЕПгТђ 1Пр 3ТЪЦЏ,121,6,2,1,3,89,12,5,15,10,7,7,15,7,5,6,26,13,4,4,4,1,Б|,Б|,Б|
ЛeРЕПгТђ 1Пр 4ТЪЦЏ,133,16,4,6,6,93,7,8,9,6,10,14,13,11,8,7,24,6,9,6,3,Б|,Б|,Б|,Б|
ЛeРЕПгТђ 2Пр 1ТЪЦЏ,296,24,6,10,8,188,10,16,24,22,9,12,17,24,21,33,84,29,23,14,11,5,1,1,Б|
ЛeРЕПгТђ 2Пр 2ТЪЦЏ,385,41,13,15,13,249,14,21,27,25,23,23,22,30,28,36,95,34,25,14,8,10,1,3,Б|
ЛeРЕПгТђ 2Пр 3ТЪЦЏ,161,15,5,5,5,103,9,10,7,4,6,7,18,17,14,11,43,9,15,10,9,Б|,Б|,Б|,Б|
ЛeРЕПгТђ 2Пр 4ТЪЦЏ,407,26,12,11,3,283,17,34,38,33,16,15,22,48,38,22,98,35,16,24,14,7,2,Б|,Б|
ЛeРЕПгТђ 3Пр 1ТЪЦЏ,162,15,5,4,6,114,9,15,9,6,8,8,18,18,13,10,33,8,9,7,7,2,Б|,Б|,Б|
ЛeРЕПгТђ 3Пр 2ТЪЦЏ,208,17,6,4,7,143,18,8,18,11,8,13,15,17,20,15,48,18,14,4,4,6,1,1,Б|
ЛeРЕПгТђ 3Пр 3ТЪЦЏ,641,92,33,23,36,430,35,37,55,59,40,27,49,39,41,48,119,48,34,17,15,4,1,Б|,Б|
ЛeРЕПгТђ 4Пр 1ТЪЦЏ,70,5,Б|,1,4,47,5,5,5,4,1,2,5,10,6,4,18,5,7,5,1,Б|,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 2ТЪЦЏ,333,34,13,10,11,233,20,17,28,17,14,19,30,40,18,30,66,24,21,12,6,3,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 3ТЪЦЏ,173,29,12,11,6,122,7,8,22,17,7,7,11,26,8,9,22,6,7,Б|,3,5,1,Б|,Б|
ЛeРЕПгТђ 4Пр 4ТЪЦЏ,30,5,1,1,3,19,6,Б|,2,1,3,1,2,3,1,Б|,6,2,2,2,Б|,Б|,Б|,Б|,Б|
РмЙЇ 1Пр 4ТЪЦЏ,242,39,13,10,16,178,14,33,10,11,13,11,27,32,17,10,25,4,6,12,1,1,1,Б|,Б|
РмЙЇ 1Пр 5ТЪЦЏ,282,48,9,21,18,207,30,19,15,11,18,27,25,35,14,13,27,8,9,2,4,3,1,Б|,Б|
