ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk27ПрУМ 2ТЪЦЏ,201,18,6,4,8,140,7,10,17,20,23,8,8,14,15,18,43,16,10,9,3,5,Б|,Б|,Б|
Цk27ПрУМ 3ТЪЦЏ,175,44,17,18,9,128,11,8,4,5,22,35,15,16,3,9,3,1,Б|,1,Б|,1,Б|,Б|,Б|
Цk27ПрУМ 4ТЪЦЏ,73,7,1,1,5,46,2,3,4,5,5,2,3,8,1,13,20,4,2,6,3,3,2,Б|,Б|
Цk27ПрУМ 5ТЪЦЏ,211,31,11,15,5,134,10,6,7,26,17,13,13,9,18,15,46,12,12,6,9,6,1,Б|,Б|
Цk27ПрУМ 6ТЪЦЏ,245,30,7,9,14,189,24,15,13,11,10,14,31,28,25,18,26,8,6,6,6,Б|,Б|,Б|,Б|
Цk27ПрУМ 7ТЪЦЏ,165,18,3,4,11,102,7,6,8,5,11,10,14,9,20,12,45,9,13,10,7,3,2,1,Б|
Цk27ПрУМ 8ТЪЦЏ,50,8,3,Б|,5,34,3,4,2,4,4,5,1,3,6,2,8,2,2,Б|,3,1,Б|,Б|,Б|
Цk27ПрУМ 9ТЪЦЏ,215,20,7,6,7,131,2,7,8,13,16,13,16,13,25,18,64,24,16,13,6,3,2,Б|,Б|
Цk27ПрУМ10ТЪЦЏ,254,26,11,10,5,178,5,13,27,31,23,17,22,14,16,10,50,20,12,8,5,3,1,1,Б|
Цk27ПрУМ12ТЪЦЏ,338,38,18,8,12,246,16,24,40,33,30,22,13,25,23,20,54,18,13,10,7,2,3,1,Б|
Цk27ПрУМ13ТЪЦЏ,235,21,9,6,6,168,3,14,22,15,18,16,9,17,30,24,46,11,10,11,8,6,Б|,Б|,Б|
Цk27ПрУМ14ТЪЦЏ,37,5,1,Б|,4,26,Б|,1,3,4,2,2,1,2,3,8,6,2,2,1,Б|,1,Б|,Б|,Б|
Цk27ПрУМ15ТЪЦЏ,232,46,7,20,19,147,6,2,7,9,19,28,24,12,17,23,39,15,11,5,5,3,Б|,Б|,Б|
Цk27ПрУМ16ТЪЦЏ,41,5,1,2,2,26,Б|,Б|,2,5,3,3,Б|,2,4,7,10,6,2,Б|,1,Б|,Б|,1,Б|
Цk27ПрУМ17ТЪЦЏ,336,27,11,8,8,280,7,40,56,47,42,20,16,22,18,12,29,18,6,2,1,1,1,Б|,Б|
Цk27ПрУМ18ТЪЦЏ,456,58,18,18,22,333,25,26,43,42,33,36,41,28,32,27,65,25,12,10,8,6,4,Б|,Б|
Цk27ПрУМ19ТЪЦЏ,311,48,5,21,22,226,21,14,9,26,30,37,23,18,23,25,37,11,7,7,7,4,1,Б|,Б|
Цk27ПрУМ20ТЪЦЏ,292,42,12,17,13,189,15,16,15,23,25,20,17,17,16,25,61,24,15,9,8,5,Б|,Б|,Б|
Цk27ПрУМ21ТЪЦЏ,192,15,1,9,5,123,8,8,6,12,10,16,12,10,21,20,54,12,6,15,13,6,2,Б|,Б|
Цk27ПрУМ22ТЪЦЏ,186,35,12,11,12,126,4,6,13,16,20,11,15,8,17,16,25,11,4,4,1,3,2,Б|,Б|
Цk28ПрУМ 1ТЪЦЏ,151,13,4,7,2,107,5,10,22,11,10,7,10,7,10,15,31,10,7,7,2,2,2,1,Б|
Цk28ПрУМ 2ТЪЦЏ,171,12,9,Б|,3,144,5,35,41,18,12,1,6,10,8,8,15,3,1,7,1,3,Б|,Б|,Б|
Цk28ПрУМ 3ТЪЦЏ,199,48,19,18,11,149,10,3,8,22,31,29,16,8,16,6,2,1,Б|,Б|,1,Б|,Б|,Б|,Б|
Цk28ПрУМ 5ТЪЦЏ,160,5,2,2,1,96,4,7,7,7,3,6,11,7,22,22,59,16,14,12,9,4,3,1,Б|
Цk28ПрУМ 6ТЪЦЏ,195,31,11,13,7,136,9,7,18,18,17,10,16,10,14,17,28,6,6,8,5,2,1,Б|,Б|
Цk28ПрУМ 7ТЪЦЏ,132,17,4,6,7,89,4,7,10,15,9,13,7,5,12,7,26,5,7,5,4,4,1,Б|,Б|
Цk28ПрУМ 8ТЪЦЏ,148,22,5,6,11,96,9,6,5,3,11,22,13,5,9,13,30,14,1,4,6,3,1,1,Б|
Цk28ПрУМ 9ТЪЦЏ,192,29,11,10,8,135,9,4,17,19,15,15,20,8,12,16,28,8,7,3,8,1,Б|,1,Б|
Цk28ПрУМ10ТЪЦЏ,224,22,9,2,11,157,9,12,21,27,12,14,12,12,19,19,45,13,9,9,4,6,3,1,Б|
Цk28ПрУМ12ТЪЦЏ,245,29,9,11,9,169,10,15,20,19,31,18,10,16,14,16,47,15,10,13,5,2,Б|,1,1
Цk28ПрУМ13ТЪЦЏ,251,23,6,10,7,188,9,10,34,20,25,21,24,7,15,23,40,13,10,7,3,4,3,Б|,Б|
Цk28ПрУМ14ТЪЦЏ,239,28,9,14,5,170,8,16,22,29,23,16,14,11,15,16,41,16,6,8,7,3,1,Б|,Б|
Цk28ПрУМ15ТЪЦЏ,309,41,8,15,18,226,16,23,27,29,32,33,22,11,14,19,42,13,17,6,1,2,2,1,Б|
Цk28ПрУМ16ТЪЦЏ,206,34,17,10,7,153,5,13,32,37,23,6,13,8,11,5,19,6,3,6,3,Б|,1,Б|,Б|
Цk28ПрУМ17ТЪЦЏ,216,19,8,7,4,158,4,4,15,25,28,14,11,13,20,24,39,22,7,2,4,3,1,Б|,Б|
Цk28ПрУМ18ТЪЦЏ,328,40,12,18,10,216,24,11,18,17,28,20,28,23,20,27,72,26,25,11,6,3,1,Б|,Б|
Цk28ПрУМ19ТЪЦЏ,423,77,29,29,19,304,24,21,30,35,51,41,33,29,22,18,42,14,17,4,5,Б|,2,Б|,Б|
Цk28ПрУМ20ТЪЦЏ,109,15,5,3,7,67,5,4,3,8,9,6,9,7,10,6,27,6,10,4,3,2,1,Б|,1
Цk28ПрУМ21ТЪЦЏ,173,8,3,5,Б|,110,4,10,15,6,7,6,5,6,31,20,55,18,5,7,13,8,4,Б|,Б|
Цk30ПрУМ 1ТЪЦЏ,122,11,5,3,3,88,3,10,14,17,7,10,6,6,9,6,23,6,3,5,8,1,Б|,Б|,Б|
Цk30ПрУМ 2ТЪЦЏ,302,33,11,9,13,212,12,19,25,24,23,18,26,24,19,22,57,18,14,7,11,5,2,Б|,Б|
Цk30ПрУМ 3ТЪЦЏ,168,32,13,12,7,117,6,8,10,20,22,17,15,5,12,2,19,7,4,2,4,2,Б|,Б|,Б|
Цk30ПрУМ 4ТЪЦЏ,133,8,2,4,2,96,1,9,9,20,4,6,5,13,10,19,29,9,6,6,4,2,2,Б|,Б|
Цk30ПрУМ 5ТЪЦЏ,187,22,10,8,4,127,6,13,13,16,16,15,7,5,23,13,38,9,8,12,3,5,1,Б|,Б|
Цk30ПрУМ 6ТЪЦЏ,193,19,5,6,8,130,10,14,13,15,10,3,7,27,24,7,44,8,6,11,11,7,1,Б|,Б|
Цk30ПрУМ 7ТЪЦЏ,278,40,15,15,10,189,8,24,26,25,27,14,11,14,23,17,49,11,13,14,4,5,1,1,Б|
Цk30ПрУМ 8ТЪЦЏ,148,20,13,4,3,111,7,5,11,14,25,13,6,9,12,9,17,5,4,2,4,Б|,1,1,Б|
Цk30ПрУМ 9ТЪЦЏ,224,24,6,8,10,147,13,7,15,17,19,12,16,12,14,22,53,11,20,12,3,5,1,1,Б|
Цk30ПрУМ10ТЪЦЏ,228,27,11,7,9,157,12,14,22,18,17,11,11,12,15,25,44,8,17,3,7,3,4,2,Б|
Цk30ПрУМ12ТЪЦЏ,244,28,13,8,7,184,13,16,18,34,20,17,16,13,18,19,32,11,8,7,4,1,1,Б|,Б|
Цk30ПрУМ13ТЪЦЏ,240,33,15,7,11,164,11,6,14,24,29,22,14,13,13,18,43,19,10,2,9,3,Б|,Б|,Б|
Цk30ПрУМ14ТЪЦЏ,197,17,7,4,6,141,6,18,28,23,12,11,7,15,16,5,39,14,11,7,4,2,1,Б|,Б|
Цk30ПрУМ15ТЪЦЏ,337,46,8,18,20,240,14,24,20,17,49,29,38,20,16,13,51,14,20,9,5,3,Б|,Б|,Б|
Цk30ПрУМ16ТЪЦЏ,54,14,6,4,4,37,2,4,1,5,9,3,5,2,2,4,3,Б|,2,Б|,Б|,Б|,Б|,1,Б|
Цk30ПрУМ17ТЪЦЏ,192,20,4,8,8,135,5,11,19,13,20,10,10,11,17,19,37,15,7,8,4,2,Б|,1,Б|
Цk30ПрУМ18ТЪЦЏ,277,39,10,17,12,162,15,8,11,22,20,29,16,8,12,21,76,17,18,18,8,5,7,3,Б|
Цk30ПрУМ19ТЪЦЏ,272,49,14,10,25,185,15,14,19,12,23,28,18,24,16,16,38,8,16,7,5,1,1,Б|,Б|
Цk30ПрУМ20ТЪЦЏ,86,5,1,4,Б|,67,2,5,3,11,2,5,3,14,10,12,14,5,2,4,3,Б|,Б|,Б|,Б|
Цk31ПрУМ 1ТЪЦЏ,503,39,16,10,13,352,10,23,40,42,51,53,40,31,28,34,112,29,30,20,14,12,5,2,Б|
Цk31ПрУМ 2ТЪЦЏ,308,21,6,5,10,195,10,21,22,21,16,14,18,18,21,34,92,30,24,20,8,8,2,Б|,Б|
Цk31ПрУМ 3ТЪЦЏ,320,43,8,14,21,188,14,10,15,19,27,23,15,17,31,17,89,31,24,14,13,5,2,Б|,Б|
Цk31ПрУМ 4ТЪЦЏ,199,28,8,9,11,134,7,14,10,16,15,14,11,19,15,13,37,8,10,8,6,3,1,1,Б|
Цk31ПрУМ 5ТЪЦЏ,248,30,12,10,8,155,10,11,14,20,25,19,14,12,18,12,63,17,19,9,7,8,3,Б|,Б|
Цk31ПрУМ 6ТЪЦЏ,238,27,9,5,13,171,12,12,23,35,29,17,9,16,6,12,40,17,12,5,3,2,1,Б|,Б|
Цk31ПрУМ 7ТЪЦЏ,163,18,5,8,5,106,6,2,9,4,24,14,7,11,15,14,39,14,16,3,3,1,1,1,Б|
Цk31ПрУМ 8ТЪЦЏ,150,16,6,6,4,102,4,7,7,12,15,7,13,9,15,13,32,8,10,8,4,2,Б|,Б|,Б|
Цk31ПрУМ 9ТЪЦЏ,130,16,1,3,12,80,9,3,7,8,9,14,9,7,5,9,34,7,14,6,5,2,Б|,Б|,Б|
Цk31ПрУМ10ТЪЦЏ,206,21,11,5,5,135,7,8,14,24,13,12,6,9,21,21,50,19,10,4,11,6,Б|,Б|,Б|
Цk31ПрУМ12ТЪЦЏ,192,32,15,10,7,134,4,10,20,27,27,12,10,9,5,10,26,8,6,7,2,2,1,Б|,Б|
Цk31ПрУМ13ТЪЦЏ,206,30,12,11,7,143,4,14,24,18,28,20,7,7,11,10,33,12,10,4,6,1,Б|,Б|,Б|
Цk31ПрУМ16ТЪЦЏ,294,44,20,13,11,218,9,12,29,30,31,36,24,19,14,14,32,6,10,3,9,2,1,1,Б|
Цk31ПрУМ17ТЪЦЏ,349,58,17,19,22,249,5,28,38,29,40,33,24,14,19,19,42,8,12,10,6,4,1,1,Б|
Цk31ПрУМ18ТЪЦЏ,538,76,19,31,26,376,22,33,44,47,46,39,37,32,39,37,86,30,26,11,12,4,3,Б|,Б|
Цk31ПрУМ19ТЪЦЏ,259,34,12,9,13,191,15,14,17,16,21,26,23,16,20,23,34,15,8,5,2,1,3,Б|,Б|
Цk32ПрУМ 1ТЪЦЏ,499,50,18,15,17,358,18,34,40,53,49,31,32,28,45,28,91,32,24,15,9,7,3,Б|,1
Цk32ПрУМ 2ТЪЦЏ,307,27,1,5,21,203,25,14,12,13,13,19,14,17,45,31,77,30,26,10,7,3,Б|,1,Б|
Цk32ПрУМ 3ТЪЦЏ,269,41,11,14,16,177,10,16,17,21,31,27,12,14,19,10,51,16,12,6,14,1,2,Б|,Б|
Цk32ПрУМ 4ТЪЦЏ,197,17,4,3,10,144,13,11,17,14,13,14,23,9,13,17,36,6,12,12,1,4,1,Б|,Б|
Цk32ПрУМ 5ТЪЦЏ,222,32,12,8,12,138,6,5,15,24,15,14,13,10,25,11,52,20,8,11,8,4,Б|,1,Б|
Цk32ПрУМ 6ТЪЦЏ,220,21,10,2,9,145,10,11,15,14,14,12,14,18,17,20,54,11,14,8,14,6,Б|,1,Б|
Цk32ПрУМ 7ТЪЦЏ,225,33,7,14,12,167,10,11,15,22,30,22,21,14,13,9,25,13,5,4,1,2,Б|,Б|,Б|
Цk32ПрУМ 8ТЪЦЏ,156,29,13,7,9,92,5,1,9,21,12,13,9,5,7,10,35,8,7,10,5,3,1,1,Б|
Цk32ПрУМ 9ТЪЦЏ,200,35,17,11,7,136,Б|,7,14,32,30,19,13,6,10,5,29,10,9,4,4,2,Б|,Б|,Б|
Цk32ПрУМ10ТЪЦЏ,203,22,4,5,13,151,14,14,14,8,28,14,12,12,18,17,30,12,7,4,5,2,Б|,Б|,Б|
Цk32ПрУМ12ТЪЦЏ,190,22,10,6,6,135,6,17,18,16,21,13,5,13,17,9,33,8,8,9,5,3,Б|,Б|,Б|
Цk32ПрУМ13ТЪЦЏ,386,35,8,14,13,277,20,22,15,18,38,31,30,34,29,40,74,27,22,11,6,6,1,1,Б|
Цk32ПрУМ14ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk32ПрУМ16ТЪЦЏ,267,57,32,16,9,184,5,12,23,37,41,23,20,7,12,4,26,9,12,1,4,Б|,Б|,Б|,Б|
Цk32ПрУМ17ТЪЦЏ,199,29,11,11,7,148,6,17,20,29,31,18,7,7,3,10,22,11,5,3,2,1,Б|,Б|,Б|
Цk32ПрУМ18ТЪЦЏ,225,23,11,7,5,169,8,19,14,27,20,17,9,18,18,19,33,12,12,4,1,3,1,Б|,Б|
Цk33ПрУМ 1ТЪЦЏ,251,36,9,11,16,177,7,14,15,20,23,27,16,26,19,10,38,12,8,8,5,3,2,Б|,Б|
Цk33ПрУМ 3ТЪЦЏ,107,12,4,3,5,79,7,4,4,9,11,10,6,10,6,12,16,7,6,2,1,Б|,Б|,Б|,Б|
Цk33ПрУМ 5ТЪЦЏ,307,43,13,19,11,227,11,19,38,32,37,26,19,13,19,13,37,15,9,5,5,2,Б|,Б|,1
Цk33ПрУМ 6ТЪЦЏ,170,13,3,5,5,114,7,7,12,15,13,12,10,12,13,13,43,20,6,8,3,5,Б|,1,Б|
Цk33ПрУМ 7ТЪЦЏ,142,11,5,2,4,84,3,5,6,11,8,9,11,9,13,9,47,12,16,10,4,2,3,Б|,Б|
Цk33ПрУМ 8ТЪЦЏ,207,21,6,7,8,148,12,9,12,8,23,18,8,21,15,22,38,15,10,3,8,2,Б|,Б|,Б|
Цk33ПрУМ 9ТЪЦЏ,305,38,8,19,11,208,13,17,27,29,30,17,14,19,27,15,59,22,14,13,5,4,Б|,1,Б|
Цk33ПрУМ10ТЪЦЏ,173,21,8,6,7,115,2,12,9,26,15,8,11,11,11,10,37,8,9,9,4,5,2,Б|,Б|
Цk33ПрУМ12ТЪЦЏ,299,36,20,12,4,210,9,20,36,28,26,21,17,21,17,15,53,12,11,12,10,5,2,1,Б|
Цk33ПрУМ13ТЪЦЏ,204,33,12,12,9,130,7,14,16,17,17,12,13,9,11,14,41,12,10,10,3,2,2,2,Б|
Цk33ПрУМ14ТЪЦЏ,506,70,20,21,29,380,42,30,26,28,41,54,51,47,33,28,56,14,17,15,6,3,1,Б|,Б|
Цk33ПрУМ15ТЪЦЏ,765,90,30,32,28,567,31,59,56,65,85,67,75,51,44,34,108,24,21,32,20,5,5,1,Б|
Цk33ПрУМ16ТЪЦЏ,343,32,14,10,8,253,10,22,27,34,43,24,19,21,26,27,58,13,14,9,14,5,3,Б|,Б|
Цk33ПрУМ17ТЪЦЏ,410,64,29,16,19,302,22,22,31,51,41,41,24,26,28,16,44,19,9,6,6,3,1,Б|,Б|
Цk33ПрУМ18ТЪЦЏ,40,3,2,1,Б|,30,4,2,3,2,1,2,Б|,3,6,7,7,2,3,1,Б|,1,Б|,Б|,Б|
Цk34ПрУМ 1ТЪЦЏ,255,23,12,8,3,204,7,15,37,51,23,19,10,12,16,14,28,10,9,3,3,1,2,Б|,Б|
Цk34ПрУМ 2ТЪЦЏ,149,13,6,4,3,107,5,12,17,24,11,6,7,11,8,6,29,6,11,5,5,2,Б|,Б|,Б|
Цk34ПрУМ 3ТЪЦЏ,66,8,3,1,4,40,Б|,2,5,6,5,7,3,5,4,3,18,11,2,3,2,Б|,Б|,Б|,Б|
Цk34ПрУМ 4ТЪЦЏ,200,25,11,6,8,124,6,6,16,24,17,12,9,13,11,10,51,9,12,15,12,2,Б|,1,Б|
Цk34ПрУМ 5ТЪЦЏ,258,37,18,6,13,169,13,16,24,22,21,22,9,13,11,18,52,16,14,12,6,1,3,Б|,Б|
Цk34ПрУМ 6ТЪЦЏ,167,10,4,2,4,110,12,12,10,9,6,7,9,16,19,10,47,8,17,12,6,4,Б|,Б|,Б|
Цk34ПрУМ 7ТЪЦЏ,134,16,5,4,7,92,7,7,8,10,10,13,11,8,11,7,26,6,6,9,4,Б|,1,Б|,Б|
Цk34ПрУМ 8ТЪЦЏ,148,27,14,4,9,102,8,7,10,14,14,12,9,11,8,9,19,7,6,4,2,Б|,Б|,Б|,Б|
Цk34ПрУМ 9ТЪЦЏ,263,33,10,13,10,195,16,12,13,28,36,23,25,14,17,11,35,12,12,5,2,4,Б|,Б|,Б|
Цk34ПрУМ10ТЪЦЏ,141,20,9,5,6,100,6,14,12,8,22,15,7,7,5,4,21,4,2,8,5,2,Б|,Б|,Б|
Цk34ПрУМ12ТЪЦЏ,112,13,8,3,2,80,2,14,10,12,12,11,3,8,4,4,19,7,3,2,2,4,1,Б|,Б|
Цk34ПрУМ13ТЪЦЏ,101,16,6,7,3,64,7,2,7,8,2,9,11,6,6,6,21,6,3,6,4,1,1,Б|,Б|
Цk34ПрУМ14ТЪЦЏ,130,9,3,4,2,112,8,22,18,15,13,8,8,7,6,7,9,3,3,2,Б|,1,Б|,Б|,Б|
Цk34ПрУМ15ТЪЦЏ,225,42,16,17,9,165,9,6,15,23,33,22,21,10,15,11,18,7,4,2,2,2,1,Б|,Б|
Цk34ПрУМ16ТЪЦЏ,25,1,1,Б|,Б|,15,1,1,1,3,2,1,Б|,5,Б|,1,9,3,3,Б|,3,Б|,Б|,Б|,Б|
Цk34ПрУМ17ТЪЦЏ,131,6,2,2,2,102,3,12,11,20,16,11,12,7,4,6,23,9,5,7,2,Б|,Б|,Б|,Б|
Цk34ПрУМ18ТЪЦЏ,304,52,20,17,15,223,12,19,32,32,27,43,15,16,13,14,29,14,9,4,1,1,Б|,Б|,Б|
Цk34ПрУМ19ТЪЦЏ,93,6,3,2,1,64,3,9,6,4,8,2,6,8,11,7,23,7,6,6,3,1,Б|,Б|,Б|
Цk34ПрУМ20ТЪЦЏ,198,27,8,12,7,136,12,8,12,17,24,11,6,8,23,15,35,14,8,6,4,3,Б|,Б|,Б|
Цk34ПрУМ21ТЪЦЏ,160,30,7,12,11,102,9,2,5,13,24,17,8,8,8,8,28,6,8,7,5,1,1,Б|,Б|
Цk34ПрУМ22ТЪЦЏ,116,14,6,5,3,86,5,4,11,14,8,11,4,7,10,12,16,7,3,3,1,2,Б|,Б|,Б|
Цk34ПрУМ23ТЪЦЏ,138,16,9,4,3,88,4,7,10,6,11,7,8,6,11,18,34,12,7,9,4,1,1,Б|,Б|
Цk34ПрУМ24ТЪЦЏ,77,7,1,4,2,55,3,2,6,7,11,1,4,4,8,9,15,10,1,2,2,Б|,Б|,Б|,Б|
Цk34ПрУМ25ТЪЦЏ,130,8,3,Б|,5,77,9,5,2,4,2,8,18,6,13,10,45,11,11,13,7,2,1,Б|,Б|
Цk34ПрУМ26ТЪЦЏ,67,2,Б|,1,1,45,3,1,2,6,3,Б|,5,3,10,12,20,4,7,6,2,1,Б|,Б|,Б|
Цk34ПрУМ27ТЪЦЏ,143,19,7,5,7,93,3,10,4,9,11,10,4,14,14,14,31,10,5,6,6,3,1,Б|,Б|
Цk34ПрУМ28ТЪЦЏ,352,54,14,21,19,242,28,19,21,33,34,27,19,18,26,17,56,18,16,15,6,1,Б|,Б|,Б|
Цk35ПрУМ 1ТЪЦЏ,353,32,12,10,10,272,8,18,31,54,43,31,16,31,22,18,49,11,17,12,5,3,1,Б|,Б|
Цk35ПрУМ 2ТЪЦЏ,277,17,5,6,6,180,7,19,23,26,27,9,10,21,25,13,80,15,21,23,12,9,Б|,Б|,Б|
Цk35ПрУМ 3ТЪЦЏ,314,41,6,11,24,250,29,14,14,9,13,44,45,43,16,23,23,13,3,3,4,Б|,Б|,Б|,Б|
Цk35ПрУМ 4ТЪЦЏ,458,83,12,31,40,347,42,20,19,13,32,59,65,38,39,20,28,13,5,4,5,Б|,1,Б|,Б|
Цk35ПрУМ 5ТЪЦЏ,186,24,9,6,9,134,4,2,17,9,18,13,10,12,23,26,28,11,5,5,2,4,Б|,1,Б|
Цk35ПрУМ 6ТЪЦЏ,227,20,6,6,8,152,12,15,13,23,20,14,16,18,10,11,55,16,12,17,6,1,2,1,Б|
Цk35ПрУМ 7ТЪЦЏ,223,17,7,6,4,144,10,8,21,14,20,8,9,15,21,18,62,20,15,13,8,5,1,Б|,Б|
Цk35ПрУМ 8ТЪЦЏ,207,11,5,3,3,124,9,3,10,12,16,12,17,12,20,13,72,24,20,13,10,2,3,Б|,Б|
Цk35ПрУМ 9ТЪЦЏ,255,30,10,9,11,162,10,22,16,24,17,20,15,11,12,15,63,15,16,11,14,5,Б|,1,1
Цk35ПрУМ10ТЪЦЏ,215,32,11,9,12,134,8,15,19,11,16,10,17,8,13,17,49,9,12,14,4,8,2,Б|,Б|
Цk35ПрУМ12ТЪЦЏ,163,12,7,2,3,126,3,9,25,14,16,13,5,12,14,15,25,8,5,4,5,2,1,Б|,Б|
Цk35ПрУМ13ТЪЦЏ,123,15,5,7,3,75,2,3,9,15,10,4,7,7,7,11,33,8,5,8,8,4,Б|,Б|,Б|
Цk35ПрУМ14ТЪЦЏ,205,14,2,2,10,148,10,12,10,11,18,16,11,19,16,25,43,19,7,7,5,4,1,Б|,Б|
Цk35ПрУМ15ТЪЦЏ,223,24,9,7,8,174,11,32,23,17,25,26,10,10,10,10,25,13,6,4,1,1,Б|,Б|,Б|
Цk35ПрУМ16ТЪЦЏ,132,11,6,1,4,112,Б|,15,38,17,19,7,4,4,4,4,9,1,1,2,2,2,1,Б|,Б|
Цk35ПрУМ17ТЪЦЏ,152,14,7,3,4,104,4,11,12,12,13,13,9,9,12,9,34,7,9,7,6,5,Б|,Б|,Б|
Цk35ПрУМ18ТЪЦЏ,122,12,3,7,2,73,3,2,10,6,15,5,11,3,7,11,37,13,8,7,6,Б|,3,Б|,Б|
Цk35ПрУМ19ТЪЦЏ,48,3,Б|,Б|,3,29,2,2,4,1,9,3,3,1,3,1,16,6,7,1,2,Б|,Б|,Б|,Б|
Цk35ПрУМ20ТЪЦЏ,313,44,21,15,8,194,8,10,17,31,26,22,18,16,22,24,75,25,19,17,5,4,2,3,Б|
Цk35ПрУМ21ТЪЦЏ,76,3,3,Б|,Б|,63,5,6,7,6,5,3,7,3,9,12,10,2,2,2,4,Б|,Б|,Б|,Б|
Цk35ПрУМ22ТЪЦЏ,244,26,9,6,11,153,11,4,11,16,20,15,7,7,30,32,65,27,16,8,6,5,1,2,Б|
Цk35ПрУМ23ТЪЦЏ,212,31,7,11,13,119,2,7,2,9,16,16,5,9,20,33,62,28,15,9,4,5,1,Б|,Б|
Цk35ПрУМ24ТЪЦЏ,209,17,6,1,10,126,11,10,12,8,7,11,18,7,18,24,66,12,19,12,16,2,2,3,Б|
Цk35ПрУМ25ТЪЦЏ,274,39,15,14,10,155,9,9,8,15,22,26,13,10,13,30,80,24,17,16,13,8,Б|,2,Б|
Цk35ПрУМ26ТЪЦЏ,166,16,4,4,8,111,10,13,8,6,13,7,13,13,17,11,39,16,10,6,5,Б|,Б|,2,Б|
Цk35ПрУМ27ТЪЦЏ,32,6,Б|,5,1,18,Б|,Б|,Б|,4,3,4,3,Б|,3,1,8,2,1,2,1,2,Б|,Б|,Б|
Цk35ПрУМ28ТЪЦЏ,291,45,10,22,13,209,10,21,19,14,26,24,10,25,32,28,37,15,8,4,5,4,1,Б|,Б|
Цk36ПрУМ 1ТЪЦЏ,203,21,8,5,8,154,14,18,18,18,23,18,10,14,10,11,28,5,12,7,4,Б|,Б|,Б|,Б|
Цk36ПрУМ 2ТЪЦЏ,211,23,7,9,7,143,7,8,22,24,21,20,11,6,14,10,45,16,12,7,2,6,1,1,Б|
Цk36ПрУМ 3ТЪЦЏ,134,31,12,11,8,88,1,4,13,17,17,11,9,4,7,5,15,8,3,2,1,Б|,1,Б|,Б|
Цk36ПрУМ 4ТЪЦЏ,139,18,2,6,10,97,10,5,6,7,13,12,9,9,13,13,24,11,3,5,3,2,Б|,Б|,Б|
Цk36ПрУМ 5ТЪЦЏ,90,17,2,5,10,56,1,3,10,8,5,6,5,5,8,5,17,10,6,1,Б|,Б|,Б|,Б|,Б|
Цk36ПрУМ 6ТЪЦЏ,173,29,8,12,9,110,6,7,8,16,23,17,10,10,8,5,34,10,7,8,5,2,2,Б|,Б|
Цk36ПрУМ 7ТЪЦЏ,181,25,11,6,8,130,Б|,13,10,20,20,15,15,8,15,14,26,13,8,5,Б|,Б|,Б|,Б|,Б|
Цk36ПрУМ 8ТЪЦЏ,55,11,3,5,3,38,4,3,1,5,3,4,6,6,2,4,6,Б|,2,2,2,Б|,Б|,Б|,Б|
Цk36ПрУМ 9ТЪЦЏ,131,8,Б|,5,3,84,6,5,7,2,7,6,13,8,14,16,39,8,8,8,8,5,1,1,Б|
Цk36ПрУМ10ТЪЦЏ,164,18,5,4,9,109,6,11,11,9,10,10,7,13,11,21,37,17,11,4,2,1,2,Б|,Б|
Цk36ПрУМ12ТЪЦЏ,181,19,5,6,8,119,11,8,8,5,18,13,18,14,9,15,43,13,13,12,3,1,1,Б|,Б|
Цk36ПрУМ13ТЪЦЏ,65,7,1,2,4,34,6,4,Б|,Б|,Б|,4,12,4,1,3,24,2,4,11,5,2,Б|,Б|,Б|
Цk36ПрУМ14ТЪЦЏ,184,25,7,6,12,134,14,7,10,5,19,15,25,14,15,10,25,10,8,2,2,1,1,1,Б|
Цk36ПрУМ15ТЪЦЏ,178,10,4,1,5,140,10,16,12,15,14,12,13,18,15,15,28,6,3,4,4,7,2,1,1
Цk36ПрУМ16ТЪЦЏ,118,18,6,5,7,90,6,7,15,15,17,16,6,7,1,Б|,10,5,2,1,Б|,1,1,Б|,Б|
Цk36ПрУМ17ТЪЦЏ,221,25,11,7,7,166,20,12,8,13,17,20,26,19,13,18,30,10,10,4,4,1,1,Б|,Б|
Цk36ПрУМ18ТЪЦЏ,299,48,19,16,13,189,18,11,15,20,25,24,29,17,13,17,62,15,22,13,7,4,1,Б|,Б|
Цk36ПрУМ19ТЪЦЏ,327,44,18,12,14,250,17,19,31,43,43,20,21,13,16,27,33,14,5,7,5,2,Б|,Б|,Б|
Цk36ПрУМ20ТЪЦЏ,120,22,7,7,8,83,2,6,4,10,24,11,3,7,8,8,15,7,1,3,2,2,Б|,Б|,Б|
Цk36ПрУМ21ТЪЦЏ,153,25,3,13,9,97,5,5,6,10,10,17,7,10,13,14,31,11,6,6,4,3,Б|,1,Б|
Цk36ПрУМ22ТЪЦЏ,245,20,5,8,7,154,11,11,11,15,9,16,14,13,27,27,71,24,20,8,10,3,5,1,Б|
