ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
МъХ ТЖЙЫ 1Пр 5ТЪЦЏ,"1,326",140,29,48,63,967,69,102,83,62,55,65,118,131,170,112,219,101,63,28,19,5,3,Б|,Б|
МъХ ТЖЙЫ 1Пр 6ТЪЦЏ,828,61,10,22,29,569,49,51,52,19,28,46,66,84,93,81,198,57,52,42,32,8,7,Б|,Б|
МъХ ТЖЙЫ 1Пр 7ТЪЦЏ,"1,475",243,77,66,100,"1,115",97,100,119,124,133,99,159,96,107,81,117,52,28,19,14,3,1,Б|,Б|
МъХ ТЖЙЫ 2Пр 1ТЪЦЏ,317,26,8,14,4,274,11,67,70,41,26,16,14,7,10,12,17,9,3,1,2,1,1,Б|,Б|
МъХ ТЖЙЫ 2Пр 2ТЪЦЏ,237,27,14,7,6,178,9,14,22,28,18,14,15,21,21,16,32,3,3,3,5,17,1,Б|,Б|
МъХ ТЖЙЫ 2Пр 3ТЪЦЏ,955,159,44,50,65,646,54,68,51,53,73,61,84,65,76,61,150,52,48,21,16,9,3,1,Б|
МъХ ТЖЙЫ 2Пр 4ТЪЦЏ,"1,833",365,115,137,113,"1,186",92,104,102,142,140,130,135,102,105,134,282,111,71,51,30,13,5,1,Б|
МъХ ТЖЙЫ 2Пр 5ТЪЦЏ,306,25,11,5,9,224,21,25,19,25,21,18,32,16,18,29,57,25,17,6,5,1,2,1,Б|
МъХ ТЖЙЫ 2Пр 6ТЪЦЏ,554,72,36,16,20,444,29,44,55,74,57,35,51,36,34,29,38,13,7,13,1,3,1,Б|,Б|
МъХ ТЖЙЫ 3Пр 1ТЪЦЏ,322,41,17,12,12,258,16,33,45,32,23,32,18,16,22,21,23,7,8,2,4,2,Б|,Б|,Б|
МъХ ТЖЙЫ 3Пр 2ТЪЦЏ,896,116,41,35,40,621,30,74,95,82,78,58,56,52,46,50,159,43,49,31,24,10,1,1,Б|
МъХ ТЖЙЫ 3Пр 3ТЪЦЏ,"1,203",214,90,76,48,913,47,116,186,170,123,71,61,51,41,47,76,29,23,10,6,6,1,1,Б|
МъХ ТЖЙЫ 3Пр 4ТЪЦЏ,"1,922",294,91,100,103,"1,416",116,158,168,167,164,147,168,118,109,101,212,90,65,29,16,7,3,2,Б|
МъХ ТЖЙЫ 3Пр 5ТЪЦЏ,314,29,5,12,12,231,18,18,16,15,13,20,28,37,33,33,54,24,12,5,8,3,1,1,Б|
МъХ ТЖЙЫ 3Пр 6ТЪЦЏ,258,33,9,11,13,207,9,32,30,24,20,32,24,13,14,9,18,7,6,2,Б|,1,1,1,Б|
МъХ ТЖЙЫ 4Пр 2ТЪЦЏ,"1,862",372,154,115,103,"1,385",97,161,252,232,171,102,150,102,67,51,105,41,27,12,13,10,1,Б|,1
МъХ ТЖЙЫ 4Пр 3ТЪЦЏ,565,76,19,24,33,448,41,54,51,39,37,56,56,44,37,33,41,20,9,7,1,3,1,Б|,Б|
МъХ ТЖЙЫ 4Пр 4ТЪЦЏ,"1,248",215,84,63,68,935,80,95,128,130,129,84,115,83,42,49,98,37,28,13,11,6,3,Б|,Б|
МъХ ТЖЙЫ 4Пр 5ТЪЦЏ,468,40,14,10,16,386,24,88,72,59,38,27,17,19,20,22,42,19,12,5,3,Б|,3,Б|,Б|
МъХ ТЖЙЫ 4Пр 6ТЪЦЏ,412,77,21,25,31,309,24,34,39,37,51,39,41,23,15,6,26,10,9,4,2,1,Б|,Б|,Б|
МъХ ТЖЙЫ 5Пр 1ТЪЦЏ,96,14,9,4,1,79,3,12,23,16,6,1,5,7,4,2,3,1,Б|,1,1,Б|,Б|,Б|,Б|
МъХ ТЖЙЫ 5Пр 2ТЪЦЏ,464,77,25,29,23,342,16,38,51,46,52,25,42,30,23,19,45,21,8,4,7,4,1,Б|,Б|
МъХ ТЖЙЫ 5Пр 3ТЪЦЏ,109,7,2,3,2,87,5,18,16,9,9,5,4,6,7,8,15,4,6,2,2,Б|,1,Б|,Б|
МъХ ТЖЙЫ 5Пр 4ТЪЦЏ,"1,176",203,64,70,69,850,62,116,106,118,89,80,97,59,66,57,123,50,35,17,13,4,4,Б|,Б|
МъХ ТЖЙЫ 5Пр 5ТЪЦЏ,246,57,24,22,11,172,12,12,13,28,39,27,12,12,7,10,17,9,2,Б|,3,2,1,Б|,Б|
МъХ ТЖЙЫ 5Пр 6ТЪЦЏ,621,106,47,22,37,414,35,37,56,53,61,45,45,38,29,15,101,12,19,16,14,17,18,5,Б|
МъХ УМ 1Пр 1ТЪЦЏ,254,47,15,11,21,179,23,13,14,17,20,18,30,17,10,17,28,11,8,5,2,2,Б|,Б|,Б|
МъХ УМ 1Пр 2ТЪЦЏ,113,10,6,1,3,99,3,10,36,15,11,8,Б|,7,5,4,4,1,Б|,Б|,Б|,2,1,Б|,Б|
МъХ УМ 1Пр 3ТЪЦЏ,653,116,40,40,36,469,52,44,38,67,40,33,66,64,37,28,68,29,15,13,6,4,1,Б|,Б|
МъХ УМ 1Пр 4ТЪЦЏ,610,68,25,20,23,470,46,52,60,34,34,33,66,72,44,29,72,28,26,9,7,1,1,Б|,Б|
МъХ УМ 1Пр 5ТЪЦЏ,975,108,24,29,55,745,91,74,72,34,48,58,88,131,97,52,122,50,26,22,16,4,3,1,Б|
МъХ УМ 1Пр 6ТЪЦЏ,380,76,21,25,30,271,34,29,22,16,19,39,59,24,20,9,33,10,13,7,2,1,Б|,Б|,Б|
МъХ УМ 2Пр 1ТЪЦЏ,320,41,9,9,23,234,26,27,26,26,18,22,28,28,16,17,45,26,10,4,4,1,Б|,Б|,Б|
МъХ УМ 2Пр 2ТЪЦЏ,87,17,11,4,2,65,2,6,17,20,9,3,3,2,2,1,5,1,Б|,3,Б|,1,Б|,Б|,Б|
МъХ УМ 2Пр 3ТЪЦЏ,"1,034",232,76,75,81,738,60,69,76,101,111,104,79,71,39,28,64,28,19,8,5,2,1,1,Б|
МъХ УМ 2Пр 4ТЪЦЏ,756,98,19,22,57,576,78,67,42,19,23,50,90,92,74,41,82,29,26,10,12,5,Б|,Б|,Б|
МъХ УМ 2Пр 5ТЪЦЏ,"1,520",144,23,37,84,"1,236",151,172,117,49,38,79,190,219,156,65,140,45,35,32,18,5,4,1,Б|
МъХ УМ 2Пр 6ТЪЦЏ,453,104,29,29,46,325,34,42,41,31,29,41,43,31,19,14,24,7,8,1,4,4,Б|,Б|,Б|
МъХ УМ 3Пр 1ТЪЦЏ,37,4,4,Б|,Б|,33,3,5,2,5,3,Б|,6,5,4,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
МъХ УМ 3Пр 2ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
МъХ УМ 3Пр 3ТЪЦЏ,889,166,83,44,39,660,44,61,121,127,74,37,50,45,59,42,63,24,17,11,1,8,2,Б|,Б|
МъХ УМ 3Пр 4ТЪЦЏ,243,43,9,14,20,170,11,21,16,17,18,15,18,23,16,15,30,12,6,3,6,3,Б|,Б|,Б|
МъХ УМ 3Пр 6ТЪЦЏ,161,21,7,10,4,117,11,12,17,9,13,11,10,17,12,5,23,13,5,2,1,1,1,Б|,Б|
МъХ УМ 3Пр 7ТЪЦЏ,670,160,26,60,74,463,59,38,20,32,67,82,82,46,22,15,47,22,12,8,2,2,1,Б|,Б|
МъХ УМ 4Пр 1ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
МъХ УМ 4Пр 2ТЪЦЏ,808,136,46,41,49,605,73,60,57,67,54,71,96,56,44,27,67,27,17,8,10,3,2,Б|,Б|
МъХ УМ 4Пр 3ТЪЦЏ,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
МъХ УМ 4Пр 4ТЪЦЏ,297,32,5,9,18,222,22,22,22,17,11,19,30,26,31,22,43,16,8,8,5,4,2,Б|,Б|
МъХ УМ 4Пр 5ТЪЦЏ,460,59,12,14,33,335,48,45,23,8,25,34,60,44,25,23,66,22,22,8,7,3,3,1,Б|
МъХ УМ 4Пр 6ТЪЦЏ,74,11,1,4,6,46,5,5,4,4,2,6,7,7,3,3,17,6,5,6,Б|,Б|,Б|,Б|,Б|
МъХ УМ 4Пр 7ТЪЦЏ,"1,034",150,22,41,87,765,90,78,56,42,51,105,108,94,78,63,119,43,35,17,11,12,1,Б|,Б|
МъХ УМ 4Пр 8ТЪЦЏ,634,65,23,19,23,454,34,53,50,35,42,38,56,52,47,47,115,43,38,17,11,4,2,Б|,Б|
МъХ УМ 4Пр 9ТЪЦЏ,167,18,Б|,5,13,120,17,21,9,4,7,14,19,12,5,12,29,11,15,Б|,1,1,1,Б|,Б|
МъХ УМ 5Пр 1ТЪЦЏ,127,21,16,Б|,5,100,8,2,14,27,13,11,8,9,4,4,6,3,1,1,1,Б|,Б|,Б|,Б|
МъХ УМ 5Пр 2ТЪЦЏ,265,43,13,15,15,196,10,23,26,24,14,17,28,23,16,15,26,6,8,5,3,4,Б|,Б|,Б|
МъХ УМ 5Пр 3ТЪЦЏ,643,119,49,31,39,492,46,45,90,66,55,48,67,31,28,16,32,13,7,3,4,4,1,Б|,Б|
МъХ УМ 5Пр 4ТЪЦЏ,338,38,5,13,20,257,34,26,17,12,15,23,42,40,30,18,43,14,11,8,3,4,3,Б|,Б|
МъХ УМ 5Пр 7ТЪЦЏ,153,35,12,17,6,114,7,6,9,22,30,22,10,2,3,3,4,1,2,1,Б|,Б|,Б|,Б|,Б|
МъХ УМ 5Пр 8ТЪЦЏ,425,86,43,23,20,310,24,26,50,59,45,31,31,19,16,9,29,8,10,7,4,Б|,Б|,Б|,Б|
МъХ Цk 1Пр 1ТЪЦЏ,550,139,34,50,55,390,44,31,28,44,61,59,68,34,15,6,21,11,5,Б|,2,2,1,Б|,Б|
МъХ Цk 1Пр 2ТЪЦЏ,679,109,22,35,52,514,69,50,53,25,43,58,79,52,49,36,56,27,12,12,5,Б|,Б|,Б|,Б|
МъХ Цk 1Пр 3ТЪЦЏ,636,93,33,29,31,479,66,52,51,45,43,37,67,58,31,29,64,32,11,7,9,4,1,Б|,Б|
МъХ Цk 1Пр 4ТЪЦЏ,345,78,24,24,30,236,20,22,17,20,32,27,38,35,18,7,31,14,5,8,1,2,1,Б|,Б|
МъХ Цk 2Пр 1ТЪЦЏ,38,9,5,3,1,29,Б|,2,9,14,4,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
МъХ Цk 2Пр 2ТЪЦЏ,570,100,15,28,57,422,70,32,25,24,27,54,74,54,32,30,48,17,11,9,4,6,1,Б|,Б|
МъХ Цk 2Пр 3ТЪЦЏ,301,50,5,15,30,205,35,16,5,6,15,36,34,20,24,14,46,23,14,6,2,1,Б|,Б|,Б|
МъХ Цk 2Пр 4ТЪЦЏ,653,113,18,45,50,451,26,25,28,42,55,63,60,56,54,42,89,36,25,13,8,3,3,1,Б|
МъХ Цk 2Пр 5ТЪЦЏ,629,117,21,46,50,450,46,34,23,32,51,69,87,46,34,28,62,30,19,9,2,2,Б|,Б|,Б|
МъХ Цk 3Пр 2ТЪЦЏ,411,76,8,25,43,298,50,26,16,16,22,51,59,29,18,11,37,23,7,3,3,1,Б|,Б|,Б|
МъХ Цk 3Пр 3ТЪЦЏ,463,92,16,22,54,310,44,29,13,13,25,49,60,40,20,17,61,28,16,10,3,2,2,Б|,Б|
МъХ Цk 3Пр 4ТЪЦЏ,307,81,22,30,29,209,18,4,14,42,20,41,34,14,7,15,17,7,4,3,Б|,3,Б|,Б|,Б|
МъХ Цk 3Пр 5ТЪЦЏ,859,208,42,65,101,595,67,43,30,37,76,116,102,64,29,31,56,25,15,9,3,1,2,1,Б|
МъХ Цk 4Пр 2ТЪЦЏ,553,116,11,41,64,404,62,33,25,12,39,54,84,42,37,16,33,11,12,4,4,2,Б|,Б|,Б|
МъХ Цk 4Пр 3ТЪЦЏ,520,98,6,27,65,373,50,33,25,11,19,66,76,48,21,24,49,21,18,4,4,2,Б|,Б|,Б|
МъХ Цk 4Пр 4ТЪЦЏ,415,104,21,37,46,275,31,23,8,13,29,60,36,38,22,15,36,14,10,3,6,3,Б|,Б|,Б|
МъХ Цk 4Пр 5ТЪЦЏ,296,80,13,28,39,204,23,19,8,13,26,34,45,23,11,2,12,3,7,1,Б|,1,Б|,Б|,Б|
ПгЦмЦy 1Пр 1ТЪЦЏ,602,115,20,29,66,410,53,38,24,30,33,68,66,41,30,27,77,32,23,11,4,6,1,Б|,Б|
ПгЦмЦy 1Пр 2ТЪЦЏ,"1,124",274,83,92,99,800,99,63,85,113,108,88,101,68,39,36,50,25,9,10,3,3,Б|,Б|,Б|
ПгЦмЦy 1Пр 3ТЪЦЏ,641,53,13,9,31,514,69,78,33,21,23,27,78,80,57,48,74,29,22,9,8,4,2,Б|,Б|
ПгЦмЦy 1Пр 4ТЪЦЏ,534,91,25,30,36,376,38,38,49,30,35,31,54,48,35,18,67,23,20,15,6,1,1,1,Б|
ПгЦмЦy 1Пр 6ТЪЦЏ,135,32,7,10,15,97,15,7,6,4,15,17,14,9,5,5,6,3,2,Б|,1,Б|,Б|,Б|,Б|
ПгЦмЦy 2Пр 1ТЪЦЏ,"1,378",246,35,59,152,986,134,94,57,29,72,152,173,119,83,73,146,70,49,13,9,2,2,1,Б|
ПгЦмЦy 2Пр 2ТЪЦЏ,604,161,28,59,74,407,42,33,19,26,63,83,62,39,27,13,36,14,10,6,2,3,1,Б|,Б|
ПгЦмЦy 2Пр 3ТЪЦЏ,376,38,10,9,19,275,36,35,17,10,10,25,49,49,25,19,63,20,28,9,3,2,Б|,1,Б|
ПгЦмЦy 2Пр 4ТЪЦЏ,300,48,2,10,36,216,44,20,11,2,9,41,40,22,18,9,36,11,18,6,1,Б|,Б|,Б|,Б|
ПгЦмЦy 2Пр 5ТЪЦЏ,"1,103",170,18,47,105,832,135,112,40,12,45,126,175,109,56,22,101,42,23,16,13,5,1,1,Б|
ПгЦмЦy 2Пр 6ТЪЦЏ,642,145,26,50,69,453,65,44,27,17,59,66,85,45,23,22,44,15,12,9,6,2,Б|,Б|,Б|
ПгЦмЦy 3Пр 1ТЪЦЏ,724,172,48,52,72,469,62,34,28,64,60,80,50,34,23,34,83,32,25,16,7,3,Б|,Б|,Б|
ПгЦмЦy 3Пр 2ТЪЦЏ,712,150,22,47,81,490,56,52,27,24,74,68,83,44,33,29,72,26,20,13,10,3,Б|,Б|,Б|
ПгЦмЦy 3Пр 3ТЪЦЏ,828,171,16,48,107,588,92,58,22,32,43,112,112,63,27,27,69,34,16,8,4,6,1,Б|,Б|
ПгЦмЦy 3Пр 4ТЪЦЏ,800,199,25,50,124,534,89,40,19,27,48,122,88,50,30,21,67,28,18,8,8,3,2,Б|,Б|
ПгЦмЦy 3Пр 5ТЪЦЏ,"1,790",474,94,190,190,"1,205",148,74,50,130,240,211,172,72,55,53,111,49,29,18,9,4,1,1,Б|
ПгЦмЦy 3Пр 6ТЪЦЏ,280,79,23,33,23,167,16,5,4,23,33,39,24,9,3,11,34,18,12,Б|,1,1,2,Б|,Б|
СеТJТnУМ 1ТЪЦЏ,22,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
СеТJТnУМ 2ТЪЦЏ,792,121,33,40,48,571,40,31,50,77,53,74,75,50,56,65,100,43,31,12,7,4,3,Б|,Б|
СеТJТnУМ 3ТЪЦЏ,"2,277",431,111,140,180,"1,563",119,89,109,146,244,239,215,144,123,135,283,127,89,31,25,7,2,2,Б|
СеТJТnУМ 4ТЪЦЏ,"1,268",198,69,66,63,895,62,52,76,101,129,112,105,79,77,102,175,76,48,26,13,8,4,Б|,Б|
СеТJТnУМ 5ТЪЦЏ,"1,805",323,101,117,105,"1,278",88,113,177,171,168,135,146,115,90,75,204,71,66,35,20,9,3,Б|,Б|
СеТJТnУМ 6ТЪЦЏ,471,115,40,45,30,344,28,22,22,48,64,48,47,29,24,12,12,2,1,4,4,Б|,1,Б|,Б|
СеТJТnУМ 7ТЪЦЏ,"1,461",328,158,95,75,"1,077",76,45,119,210,207,158,108,59,51,44,56,19,13,18,2,2,1,1,Б|
СеТJТnРЉ 1ТЪЦЏ,"1,158",225,82,84,59,884,63,102,116,124,110,94,102,77,52,44,49,15,21,6,4,3,Б|,Б|,Б|
СеТJТnРЉ 2ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
СеТJТnРЉ 3ТЪЦЏ,609,73,26,22,25,438,36,47,41,36,30,31,28,57,70,62,98,36,26,11,13,9,3,Б|,Б|
СеТJТnРЉ 4ТЪЦЏ,817,100,19,39,42,579,33,64,63,45,43,49,62,71,76,73,138,61,30,18,16,10,3,Б|,Б|
СеТJТnРЉ 5ТЪЦЏ,"1,053",221,81,76,64,726,52,46,78,99,121,92,88,55,45,50,106,45,32,14,11,3,Б|,1,Б|
СеТJТnРЉ 6ТЪЦЏ,308,57,24,13,20,227,13,25,34,36,28,27,17,25,12,10,24,10,7,4,3,Б|,Б|,Б|,Б|
МъХ РЉБiФ‘ТnБj,34,8,Б|,5,3,24,Б|,Б|,1,8,3,3,1,Б|,3,5,2,1,Б|,Б|,1,Б|,Б|,Б|,Б|
ЙЇЦмЦyГeГNГmГpБ[ГN 2ТЪЦЏ,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦLХљЛж,"200,492","25,989","8,755","8,026","9,208","148,110","11,385","18,769","20,082","16,770","14,135","12,852","16,366","14,249","12,191","11,311","26,393","9,857","7,312","4,496","2,604","1,489",525,100,10
ЦLХљ 1Пр 1ТЪЦЏ,265,11,5,3,3,220,6,40,52,33,20,9,18,10,17,15,34,13,9,7,2,3,Б|,Б|,Б|
ЦLХљ 1Пр 2ТЪЦЏ,155,13,5,5,3,133,4,24,35,26,12,3,8,3,7,11,9,1,3,Б|,3,2,Б|,Б|,Б|
ЦLХљ 1Пр 3ТЪЦЏ,35,3,2,1,Б|,28,2,2,7,6,2,1,3,3,1,1,4,Б|,1,Б|,2,1,Б|,Б|,Б|
ЦLХљ 1Пр 4ТЪЦЏ,85,3,2,1,Б|,44,Б|,2,7,5,2,1,2,10,8,7,38,14,6,9,5,4,Б|,Б|,Б|
ЦLХљ 1Пр 5ТЪЦЏ,60,4,1,1,2,43,7,6,1,1,3,5,11,5,2,2,13,3,6,4,Б|,Б|,Б|,Б|,Б|
ЦLХљ 1Пр 6ТЪЦЏ,210,14,1,2,11,142,6,27,27,5,8,14,13,18,12,12,54,15,9,11,7,9,2,1,Б|
ЦLХљ 1Пр 7ТЪЦЏ,180,13,2,6,5,139,11,21,23,16,9,9,16,14,14,6,28,10,9,4,3,2,Б|,Б|,Б|
ЦLХљ 1Пр 8ТЪЦЏ,110,1,Б|,Б|,1,87,18,15,12,5,3,Б|,8,12,3,11,22,9,3,5,2,3,Б|,Б|,Б|
ЦLХљ 1Пр10ТЪЦЏ,73,2,2,Б|,Б|,64,1,13,20,11,4,1,4,4,2,4,7,2,Б|,1,2,2,Б|,Б|,Б|
ЦLХљ 1Пр11ТЪЦЏ,39,3,2,Б|,1,25,3,3,1,2,Б|,3,3,6,2,2,11,2,5,1,2,1,Б|,Б|,Б|
ЦLХљ 1Пр13ТЪЦЏ,95,23,5,8,10,66,14,6,5,1,7,11,13,7,2,Б|,6,2,3,1,Б|,Б|,Б|,Б|,Б|
ЦLХљ 2Пр 1ТЪЦЏ,244,10,3,5,2,215,6,46,55,29,10,15,18,10,15,11,19,10,6,Б|,Б|,2,1,Б|,Б|
ЦLХљ 2Пр 2ТЪЦЏ,325,35,19,11,5,250,7,34,44,56,36,21,11,21,13,7,40,14,10,7,5,1,2,Б|,1
ЦLХљ 2Пр 3ТЪЦЏ,42,7,2,1,4,25,1,3,6,3,3,2,3,3,1,Б|,10,3,4,1,1,1,Б|,Б|,Б|
ЦLХљ 2Пр 4ТЪЦЏ,109,9,Б|,3,6,79,7,18,9,5,4,6,11,9,7,3,21,4,10,3,2,2,Б|,Б|,Б|
ЦLХљ 2Пр 5ТЪЦЏ,89,9,1,2,6,63,5,6,13,7,6,6,11,6,2,1,17,7,7,1,2,Б|,Б|,Б|,Б|
ЦLХљ 2Пр 6ТЪЦЏ,117,26,9,9,8,83,6,4,13,15,13,8,7,7,8,2,8,2,3,1,1,1,Б|,Б|,Б|
ЦLХљ 2Пр 7ТЪЦЏ,67,4,2,2,Б|,46,3,3,10,7,5,4,2,3,4,5,17,6,5,2,2,1,1,Б|,Б|
ЦLХљ 2Пр 8ТЪЦЏ,134,15,4,3,8,97,7,1,11,11,11,6,11,14,11,14,22,11,9,2,Б|,Б|,Б|,Б|,Б|
ЦLХљ 2Пр10ТЪЦЏ,64,6,Б|,1,5,44,8,4,3,5,3,6,7,5,1,2,14,2,7,5,Б|,Б|,Б|,Б|,Б|
ЦLХљ 2Пр11ТЪЦЏ,88,14,8,4,2,58,2,4,4,20,5,10,5,4,2,2,16,4,10,1,1,Б|,Б|,Б|,Б|
ЦLХљ 2Пр12ТЪЦЏ,12,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦLХљ 2Пр13ТЪЦЏ,18,1,1,Б|,Б|,16,1,5,2,1,Б|,Б|,Б|,1,3,3,1,Б|,Б|,Б|,Б|,1,Б|,Б|,Б|
ЦLХљ 3Пр 1ТЪЦЏ,463,47,14,18,15,342,12,27,34,31,25,29,38,63,39,44,74,35,13,16,5,3,2,Б|,Б|
ЦLХљ 3Пр 2ТЪЦЏ,254,22,12,5,5,178,3,28,32,30,13,13,15,20,12,12,54,16,14,13,8,2,1,Б|,Б|
ЦLХљ 3Пр 3ТЪЦЏ,77,6,Б|,4,2,53,10,3,3,2,2,5,14,4,7,3,18,3,4,4,4,2,1,Б|,Б|
ЦLХљ 3Пр 4ТЪЦЏ,168,15,2,9,4,117,5,23,19,16,12,9,7,8,7,11,36,13,11,6,5,Б|,1,Б|,Б|
ЦLХљ 3Пр 5ТЪЦЏ,73,7,1,3,3,51,1,1,5,3,5,4,10,10,7,5,15,5,5,4,Б|,Б|,1,Б|,Б|
ЦLХљ 3Пр 6ТЪЦЏ,162,26,8,10,8,122,11,12,17,9,19,12,21,8,7,6,14,7,1,4,1,1,Б|,Б|,Б|
ЦLХљ 3Пр 7ТЪЦЏ,268,10,7,2,1,228,16,62,55,33,14,8,8,10,14,8,30,7,11,7,5,Б|,Б|,Б|,Б|
ЦLХљ 3Пр 8ТЪЦЏ,578,47,12,17,18,469,36,92,66,39,34,42,45,38,44,33,62,26,20,6,5,4,1,Б|,Б|
ЦLХљ 3Пр 9ТЪЦЏ,100,11,2,3,6,75,1,20,17,7,5,8,8,4,4,1,14,4,6,1,3,Б|,Б|,Б|,Б|
ЦLХљ 3Пр10ТЪЦЏ,138,13,9,2,2,118,3,34,26,18,13,4,5,8,2,5,7,3,2,Б|,2,Б|,Б|,Б|,Б|
ЦLХљ 3Пр11ТЪЦЏ,66,Б|,Б|,Б|,Б|,45,3,7,8,5,2,3,6,3,6,2,21,10,5,2,2,2,Б|,Б|,Б|
ЦLХљ 3Пр12ТЪЦЏ,191,18,4,6,8,157,4,29,32,28,19,12,5,13,12,3,16,7,2,4,2,1,Б|,Б|,Б|
ЦLХљ 3Пр13ТЪЦЏ,108,10,4,4,2,85,7,4,19,11,8,4,4,8,12,8,13,3,2,4,2,1,1,Б|,Б|
ЦLХљ 4Пр 1ТЪЦЏ,232,15,4,3,8,165,12,17,20,5,8,11,31,20,19,22,52,21,14,9,6,1,1,Б|,Б|
ЦLХљ 4Пр 2ТЪЦЏ,99,4,1,1,2,72,3,5,8,3,2,7,9,13,12,10,23,8,7,4,3,1,Б|,Б|,Б|
ЦLХљ 4Пр 3ТЪЦЏ,839,106,33,31,42,641,39,57,97,80,49,50,95,62,61,51,92,35,23,15,13,6,Б|,Б|,Б|
ЦLХљ 4Пр 5ТЪЦЏ,151,15,3,5,7,102,8,13,11,9,5,3,20,15,9,9,34,4,10,11,6,2,1,Б|,Б|
ЦLХљ 4Пр 6ТЪЦЏ,70,5,1,2,2,49,2,5,4,3,5,4,6,4,11,5,16,4,8,2,1,1,Б|,Б|,Б|
ЦLХљ 4Пр 7ТЪЦЏ,184,6,1,1,4,147,2,33,32,12,4,10,12,13,17,12,31,8,10,7,2,4,Б|,Б|,Б|
ЦLХљ 4Пр 8ТЪЦЏ,98,15,3,7,5,63,6,3,9,4,7,9,10,5,4,6,20,5,7,4,3,1,Б|,Б|,Б|
ЦLХљ 4Пр 9ТЪЦЏ,306,38,12,11,15,219,6,30,40,26,26,16,18,24,21,12,49,16,12,12,6,3,Б|,Б|,Б|
ЦLХљ 4Пр10ТЪЦЏ,789,99,28,34,37,584,35,83,75,50,53,45,69,69,50,55,106,47,23,15,11,7,3,Б|,Б|
ЦLХљ 4Пр11ТЪЦЏ,183,15,7,3,5,123,8,14,18,13,8,16,11,15,9,11,45,16,8,11,5,4,1,Б|,Б|
ЦLХљ 4Пр12ТЪЦЏ,501,65,14,17,34,337,24,26,28,31,31,32,44,54,37,30,99,40,24,20,9,4,2,Б|,Б|
ЦLХљ 4Пр13ТЪЦЏ,281,26,7,10,9,191,15,21,22,12,15,8,24,28,25,21,64,15,24,10,8,4,2,1,Б|
ЦLХљ 5Пр 1ТЪЦЏ,58,4,2,2,Б|,37,Б|,2,5,5,8,4,4,4,1,4,17,3,3,4,6,1,Б|,Б|,Б|
ЦLХљ 5Пр 2ТЪЦЏ,459,56,23,19,14,298,20,29,44,19,32,20,39,33,36,26,105,35,32,17,12,5,2,2,Б|
ЦLХљ 5Пр 3ТЪЦЏ,157,14,1,9,4,107,11,20,14,10,5,8,8,8,12,11,36,11,11,9,2,2,1,Б|,Б|
ЦLХљ 5Пр 5ТЪЦЏ,127,17,4,8,5,95,5,12,10,11,16,4,12,10,6,9,15,6,4,4,Б|,1,Б|,Б|,Б|
ЦLХљ 5Пр 6ТЪЦЏ,299,28,9,8,11,214,16,25,33,32,18,18,18,17,15,22,57,17,12,15,7,3,3,Б|,Б|
ЦLХљ 5Пр 8ТЪЦЏ,134,19,7,6,6,99,9,12,14,16,9,5,15,5,10,4,16,3,5,7,1,Б|,Б|,Б|,Б|
ЦLХљ 5Пр10ТЪЦЏ,320,28,10,9,9,237,17,34,34,27,18,13,29,27,18,20,55,19,15,10,6,2,3,Б|,Б|
ЦLХљ 6Пр 2ТЪЦЏ,69,4,1,2,1,60,4,11,14,5,3,2,4,7,6,4,5,1,1,2,1,Б|,Б|,Б|,Б|
ЦLХљ 6Пр 3ТЪЦЏ,444,56,23,13,20,323,20,44,27,42,33,38,39,31,25,24,65,22,23,11,5,4,Б|,Б|,Б|
ЦLХљ 6Пр 5ТЪЦЏ,118,11,5,3,3,93,6,17,11,13,14,7,8,3,8,6,14,5,5,3,Б|,1,Б|,Б|,Б|
ЦLХљ 6Пр 6ТЪЦЏ,231,36,6,14,16,161,12,21,20,21,19,13,22,9,13,11,34,16,11,4,1,1,1,Б|,Б|
ЦLХљ 6Пр 7ТЪЦЏ,110,15,3,7,5,79,3,18,12,5,12,9,3,2,8,7,16,5,6,3,1,Б|,1,Б|,Б|
