ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Ц{ЛљТ  6ТЪЦЏЦk,956,90,35,33,22,782,38,119,142,119,102,70,58,62,41,31,84,39,18,11,9,4,3,Б|,Б|
Ц{ЛљТ  7ТЪЦЏЦk,"1,026",77,26,27,24,801,32,82,95,124,83,75,77,80,101,52,148,51,47,21,18,6,4,1,Б|
Ц{ЛљТ  8ТЪЦЏЦk,611,58,18,13,27,457,19,50,72,60,36,49,45,36,53,37,96,25,30,21,11,3,3,3,Б|
Ц{ЛљТ  9ТЪЦЏЦk,317,23,3,8,12,239,8,32,50,32,16,29,13,20,25,14,55,7,16,10,14,6,2,Б|,Б|
Ц{ЛљТ 10ТЪЦЏЦk,499,39,10,11,18,384,25,39,67,48,25,25,22,42,50,41,76,23,30,10,9,4,Б|,Б|,Б|
Ц{ЛљТ 11ТЪЦЏЦk,357,30,13,11,6,244,10,31,28,39,28,23,17,16,31,21,83,21,21,21,10,9,1,Б|,Б|
Ц{ЛљТ 12ТЪЦЏЦk,219,9,1,3,5,162,3,18,30,31,22,13,11,14,8,12,48,15,20,9,1,2,1,Б|,Б|
Ц{ЛљТ 13ТЪЦЏЦk,418,32,11,12,9,336,16,29,58,54,48,34,32,29,24,12,50,15,15,11,4,3,1,1,Б|
ЦkЛљ 1Пр 1ТЪЦЏ,509,60,26,19,15,379,20,40,52,63,39,33,26,31,42,33,70,19,23,18,8,1,1,Б|,Б|
ЦkЛљ 1Пр 2ТЪЦЏ,155,24,9,11,4,98,7,8,11,15,13,10,8,9,9,8,33,9,10,9,2,Б|,2,1,Б|
ЦkЛљ 1Пр 3ТЪЦЏ,577,75,17,31,27,402,29,31,48,37,60,46,40,35,47,29,100,34,19,20,14,8,5,Б|,Б|
ЦkЛљ 1Пр 4ТЪЦЏ,663,78,20,27,31,456,35,36,46,42,45,45,46,42,73,46,129,45,27,25,20,6,5,1,Б|
ЦkЛљ 1Пр 5ТЪЦЏ,421,51,22,17,12,315,21,25,43,41,38,35,31,29,33,19,55,23,15,10,3,1,2,Б|,1
ЦkЛљ 1Пр 6ТЪЦЏ,476,70,22,19,29,336,27,24,19,37,49,41,32,34,47,26,70,17,18,13,8,9,4,1,Б|
ЦkЛљ 1Пр 7ТЪЦЏ,821,116,35,36,45,606,43,55,57,90,71,67,64,59,58,42,99,37,26,16,9,7,3,1,Б|
ЦkЛљ 1Пр 8ТЪЦЏ,771,87,32,28,27,562,32,38,72,84,52,45,40,58,69,72,122,33,34,21,23,10,1,Б|,Б|
ЦkЛљ 1Пр 9ТЪЦЏ,548,82,27,24,31,372,17,20,58,56,43,42,34,30,34,38,94,36,26,20,9,2,Б|,1,Б|
ЦkЛљ 1Пр10ТЪЦЏ,262,48,18,21,9,187,7,14,19,18,33,26,11,18,19,22,27,12,9,2,2,1,Б|,1,Б|
ЦkЛљ 1Пр11ТЪЦЏ,123,17,4,5,8,89,8,9,8,11,10,6,8,12,11,6,17,3,6,5,2,1,Б|,Б|,Б|
ЦkЛљ 1Пр12ТЪЦЏ,275,27,8,12,7,181,8,15,22,24,21,16,14,15,23,23,67,16,18,16,13,4,Б|,Б|,Б|
ЦkЛљ 1Пр13ТЪЦЏ,170,23,15,4,4,120,8,5,19,21,8,7,6,8,22,16,27,13,5,3,5,1,Б|,Б|,Б|
ЦkЛљ 1Пр14ТЪЦЏ,161,17,9,2,6,116,8,8,14,7,15,9,6,14,13,22,28,12,11,2,1,2,Б|,Б|,Б|
ЦkЛљ 2Пр 1ТЪЦЏ,420,50,12,17,21,296,19,15,35,38,42,35,18,29,33,32,74,17,29,17,8,2,1,Б|,Б|
ЦkЛљ 2Пр 2ТЪЦЏ,415,50,20,16,14,279,21,19,29,38,29,31,29,17,35,31,86,28,25,19,8,3,2,Б|,1
ЦkЛљ 2Пр 3ТЪЦЏ,726,74,31,23,20,513,36,61,60,73,37,45,38,58,64,41,139,44,30,30,14,14,7,Б|,Б|
ЦkЛљ 2Пр 4ТЪЦЏ,668,76,27,29,20,484,23,44,61,78,47,39,33,46,66,47,108,34,28,22,8,8,6,2,Б|
ЦkЛљ 2Пр 5ТЪЦЏ,689,103,48,29,26,461,35,39,60,72,51,41,44,33,46,40,125,30,37,25,18,11,2,2,Б|
ЦkЛљ 2Пр 6ТЪЦЏ,485,57,31,15,11,328,22,19,41,63,39,46,23,30,29,16,100,23,35,22,12,4,3,1,Б|
ЦkЛљ 2Пр 7ТЪЦЏ,422,51,23,19,9,288,14,23,39,47,41,26,21,24,27,26,83,32,19,20,6,3,3,Б|,Б|
ЦkЛљ 2Пр 8ТЪЦЏ,214,25,9,10,6,137,6,15,16,16,17,10,13,13,19,12,52,15,13,9,9,4,1,1,Б|
ЦkЛљ 2Пр 9ТЪЦЏ,243,29,9,9,11,181,14,16,18,12,17,19,18,23,26,18,33,12,6,6,6,2,Б|,1,Б|
ЦkЛљ 2Пр10ТЪЦЏ,294,24,8,6,10,226,19,26,14,21,14,16,30,31,35,20,44,20,10,8,2,4,Б|,Б|,Б|
ЦkЛљ 2Пр11ТЪЦЏ,321,49,21,14,14,217,15,21,35,39,23,12,15,22,25,10,55,13,5,11,8,14,3,1,Б|
ЦkЛљ 2Пр12ТЪЦЏ,673,62,21,21,20,437,21,28,50,53,49,26,30,57,59,64,174,64,54,25,20,9,1,1,Б|
ЦkЛљ 2Пр13ТЪЦЏ,343,45,11,15,19,218,14,12,22,23,24,22,10,25,40,26,80,30,19,10,11,9,1,Б|,Б|
ЦkЛљ 2Пр14ТЪЦЏ,484,47,14,11,22,342,24,24,31,31,35,29,22,42,55,49,95,33,29,14,10,5,4,Б|,Б|
ЦkЛљ 3Пр 1ТЪЦЏ,345,69,28,26,15,241,11,15,28,53,46,25,12,9,24,18,35,14,9,7,3,1,1,Б|,Б|
ЦkЛљ 3Пр 2ТЪЦЏ,897,146,49,60,37,591,38,36,63,73,64,65,57,64,66,65,160,55,47,29,15,9,5,Б|,Б|
ЦkЛљ 3Пр 3ТЪЦЏ,537,44,16,15,13,355,21,26,49,44,31,27,39,37,40,41,138,41,42,27,13,7,6,2,Б|
ЦkЛљ 3Пр 4ТЪЦЏ,719,109,53,28,28,461,27,32,64,72,46,51,40,41,58,30,149,47,42,31,14,8,6,1,Б|
ЦkЛљ 3Пр 5ТЪЦЏ,670,95,34,29,32,440,19,42,38,77,52,34,33,46,52,47,135,35,37,33,16,9,4,1,Б|
ЦkЛљ 3Пр 6ТЪЦЏ,424,58,22,22,14,288,16,19,38,43,39,25,23,26,24,35,78,20,24,11,14,4,4,1,Б|
ЦkЛљ 3Пр 7ТЪЦЏ,497,60,28,17,15,354,17,30,35,51,40,35,26,41,42,37,83,29,25,17,5,5,2,Б|,Б|
ЦkЛљ 3Пр 8ТЪЦЏ,552,104,39,30,35,362,28,27,34,37,39,37,50,34,44,32,86,35,22,18,8,1,1,1,Б|
ЦkЛљ 3Пр 9ТЪЦЏ,214,33,14,11,8,141,3,8,21,25,20,10,10,8,20,16,40,13,9,7,8,2,1,Б|,Б|
ЦkЛљ 3Пр10ТЪЦЏ,116,20,6,8,6,70,Б|,2,7,13,15,7,4,3,7,12,26,10,7,4,3,1,1,Б|,Б|
ЦkЛљ 3Пр11ТЪЦЏ,331,25,9,8,8,233,14,19,29,25,10,17,20,30,35,34,73,28,20,19,2,4,Б|,Б|,Б|
ЦkЛљ 3Пр12ТЪЦЏ,487,50,9,16,25,326,22,24,34,34,24,27,39,36,45,41,111,42,28,17,16,5,3,Б|,Б|
ЦkЛљ 3Пр13ТЪЦЏ,414,38,12,9,17,298,21,20,31,42,21,22,27,39,35,40,78,27,14,16,11,9,1,Б|,Б|
ЦkЛљ 3Пр14ТЪЦЏ,403,80,31,24,25,266,18,18,39,35,32,29,17,24,27,27,57,20,14,10,8,4,1,Б|,Б|
ЦkЛљ 4Пр 1ТЪЦЏ,534,132,22,42,68,377,33,24,27,34,64,74,50,29,21,21,25,15,3,2,4,1,Б|,Б|,Б|
ЦkЛљ 4Пр 2ТЪЦЏ,"1,140",165,52,46,67,792,82,66,61,90,97,87,76,84,103,46,183,54,56,40,17,11,3,1,1
ЦkЛљ 4Пр 3ТЪЦЏ,685,101,26,42,33,441,33,34,37,48,57,30,43,61,58,40,143,52,43,28,8,7,4,1,Б|
ЦkЛљ 4Пр 4ТЪЦЏ,"1,056",167,43,55,69,672,52,57,61,85,83,69,66,64,73,62,217,76,57,50,19,8,5,2,Б|
ЦkЛљ 4Пр 5ТЪЦЏ,642,106,21,34,51,429,48,26,33,45,41,53,52,40,49,42,107,43,28,22,8,4,2,Б|,Б|
ЦkЛљ 4Пр 6ТЪЦЏ,642,97,32,34,31,450,25,42,51,65,60,27,39,44,60,37,95,41,17,20,7,9,1,Б|,Б|
ЦkЛљ 4Пр 7ТЪЦЏ,374,62,22,20,20,259,18,23,30,45,33,19,21,23,32,15,53,14,14,12,5,7,1,Б|,Б|
ЦkЛљ 4Пр 8ТЪЦЏ,547,72,30,21,21,384,30,38,40,49,42,36,32,42,40,35,91,30,25,11,10,13,2,Б|,Б|
ЦkЛљ 4Пр 9ТЪЦЏ,329,44,16,10,18,224,19,18,21,17,24,19,20,29,37,20,61,22,18,6,7,8,Б|,Б|,Б|
ЦkЛљ 4Пр10ТЪЦЏ,312,53,19,16,18,217,17,22,21,29,23,16,17,31,25,16,42,16,11,6,5,2,2,Б|,Б|
ЦkЛљ 4Пр11ТЪЦЏ,"1,299",168,58,50,60,919,82,70,81,106,103,96,92,114,92,83,212,75,66,31,18,14,7,1,Б|
ЦkЛљ 4Пр12ТЪЦЏ,"1,095",146,56,56,34,774,47,53,81,108,96,54,65,73,100,97,175,62,53,28,17,11,4,Б|,Б|
ЦkЛљ 4Пр13ТЪЦЏ,292,31,10,12,9,210,14,24,18,20,8,18,25,30,30,23,51,14,13,15,7,1,1,Б|,Б|
ЦkЛљ 4Пр14ТЪЦЏ,107,14,4,7,3,69,6,10,3,4,6,6,9,11,9,5,24,9,9,2,4,Б|,Б|,Б|,Б|
ЦkЛљ 5Пр 3ТЪЦЏ,989,145,43,51,51,693,42,44,63,93,98,61,50,67,89,86,151,57,44,21,12,11,6,Б|,Б|
ЦkЛљ 5Пр 4ТЪЦЏ,778,108,34,43,31,520,49,43,55,59,61,47,45,50,59,52,150,55,42,22,15,10,6,Б|,Б|
ЦkЛљ 5Пр 5ТЪЦЏ,593,84,31,26,27,404,21,37,40,59,48,32,27,44,46,50,105,38,22,23,13,4,3,2,Б|
ЦkЛљ 5Пр 6ТЪЦЏ,284,35,9,11,15,203,13,11,21,32,25,22,17,26,24,12,46,17,12,8,4,3,2,Б|,Б|
ЦkЛљ 5Пр 7ТЪЦЏ,173,24,10,8,6,130,11,12,10,22,11,21,12,12,15,4,19,9,6,3,1,Б|,Б|,Б|,Б|
ЦkЛљ 5Пр 8ТЪЦЏ,410,44,26,6,12,292,15,27,25,44,32,31,21,38,32,27,74,18,20,21,14,1,Б|,Б|,Б|
ЦkЛљ 5Пр 9ТЪЦЏ,667,103,35,29,39,445,32,37,45,61,43,47,41,49,56,34,119,39,36,23,15,5,1,Б|,Б|
ЦkЛљ 5Пр10ТЪЦЏ,435,55,20,15,20,300,15,36,35,39,19,27,31,36,32,30,80,19,28,16,9,5,1,2,Б|
ЦkЛљ 6Пр 3ТЪЦЏ,577,67,10,25,32,395,30,26,31,25,38,48,30,45,68,54,115,36,33,27,13,3,3,Б|,Б|
ЦkЛљ 6Пр 4ТЪЦЏ,770,149,35,58,56,526,39,34,47,71,87,65,40,49,50,44,95,28,22,22,13,6,2,2,Б|
ЦkЛљ 6Пр 7ТЪЦЏ,208,10,4,3,3,163,14,10,21,18,7,7,14,19,31,22,35,11,10,5,5,2,2,Б|,Б|
ЦkЛљ 6Пр 8ТЪЦЏ,318,26,8,13,5,255,25,15,28,28,21,17,18,36,37,30,37,12,10,8,3,1,3,Б|,Б|
ЦkЛљ 6Пр 9ТЪЦЏ,450,47,15,12,20,321,24,32,29,35,27,26,21,39,49,39,82,25,21,16,11,4,4,1,Б|
ЦkЛљ 6Пр10ТЪЦЏ,297,73,19,26,28,191,21,14,17,29,28,16,16,18,20,12,33,9,15,4,3,1,1,Б|,Б|
ЦkЛљ 7Пр 3ТЪЦЏ,661,119,30,41,48,466,39,32,41,61,73,55,39,51,44,31,76,16,19,17,18,5,1,Б|,Б|
ЦkЛљ 7Пр 4ТЪЦЏ,437,107,51,28,28,286,19,27,36,64,35,38,23,11,18,15,44,16,14,6,5,3,Б|,Б|,Б|
ЦkЛљ 7Пр 7ТЪЦЏ,214,32,9,11,12,145,6,17,17,15,14,17,12,20,15,12,37,16,13,3,1,4,Б|,Б|,Б|
ЦkЛљ 7Пр 8ТЪЦЏ,391,77,22,33,22,267,12,20,37,35,23,37,34,21,31,17,47,10,20,7,6,3,1,Б|,Б|
ЦkЛљ 7Пр 9ТЪЦЏ,517,72,24,16,32,339,34,22,27,29,41,37,28,37,48,36,106,33,29,21,14,7,1,1,Б|
ЦkЛљ 7Пр10ТЪЦЏ,450,128,27,58,43,244,24,12,23,42,40,37,19,13,16,18,78,27,21,18,7,3,2,Б|,Б|
ЦkЛљ 8Пр 3ТЪЦЏ,651,116,37,38,41,457,29,32,57,56,51,58,33,44,49,48,78,32,19,13,8,5,1,Б|,Б|
ЦkЛљ 8Пр 4ТЪЦЏ,346,54,28,11,15,247,15,26,24,47,28,18,16,32,27,14,45,18,13,7,5,Б|,2,Б|,Б|
ЦkЛљ 8Пр 7ТЪЦЏ,420,47,15,23,9,280,19,27,39,29,32,19,13,29,41,32,93,22,22,25,15,5,4,Б|,Б|
ЦkЛљ 8Пр 8ТЪЦЏ,423,66,26,17,23,287,18,23,37,42,23,27,26,29,42,20,70,16,26,15,6,6,1,Б|,Б|
ЦkЛљ 8Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛљ 8Пр10ТЪЦЏ,174,38,11,13,14,121,12,13,14,8,20,18,8,12,7,9,15,8,4,1,2,Б|,Б|,Б|,Б|
ЦkЛљ 9Пр 3ТЪЦЏ,756,111,31,36,44,513,50,42,44,53,52,50,44,60,73,45,132,38,24,21,28,13,8,Б|,Б|
ЦkЛљ 9Пр 7ТЪЦЏ,482,64,22,27,15,324,12,19,55,59,42,27,21,28,40,21,94,22,29,28,9,4,2,Б|,Б|
ЦkЛљ 9Пр 8ТЪЦЏ,538,75,32,25,18,389,31,42,54,50,39,27,26,49,42,29,74,22,17,19,6,7,3,Б|,Б|
ЦkЛљ 9Пр 9ТЪЦЏ,129,17,6,8,3,85,8,7,13,7,8,10,8,13,6,5,27,9,9,7,Б|,2,Б|,Б|,Б|
ЦkЛљБiФ‘ТnБj,153,2,Б|,1,1,94,6,6,7,10,9,6,10,11,13,16,57,21,7,14,8,4,3,Б|,Б|
УмЛљТ  1ТЪЦЏУм,629,57,16,23,18,483,17,53,56,61,64,52,69,46,39,26,89,28,30,16,8,7,Б|,Б|,Б|
УмЛљТ  2ТЪЦЏУм,"1,101",145,46,47,52,828,36,82,102,129,102,107,56,86,89,39,128,45,37,20,21,4,1,Б|,Б|
УмЛљТ  3ТЪЦЏУм,830,99,27,28,44,581,37,44,63,70,67,67,56,60,45,72,150,41,50,22,26,7,1,2,1
УмЛљТ  4ТЪЦЏУм,36,Б|,Б|,Б|,Б|,31,1,6,7,4,1,Б|,2,6,2,2,5,1,1,2,1,Б|,Б|,Б|,Б|
УмЛљТ  5ТЪЦЏУм,161,6,3,1,2,135,1,25,35,28,13,14,5,6,7,1,20,6,7,6,1,Б|,Б|,Б|,Б|
УмЛљТ  6ТЪЦЏУм,"1,212",116,23,39,54,825,56,71,78,77,84,85,76,79,117,102,271,82,84,46,27,21,10,1,Б|
УмЛљТ  7ТЪЦЏУм,675,37,18,8,11,546,25,74,128,96,61,49,30,29,22,32,92,19,20,33,11,7,2,Б|,Б|
УмЛљТ  8ТЪЦЏУм,511,49,17,14,18,399,28,39,62,69,38,47,34,32,31,19,63,17,23,9,5,6,2,1,Б|
УмЛљТ  9ТЪЦЏУм,643,79,27,24,28,459,23,40,80,70,59,43,37,46,33,28,105,40,26,10,15,10,3,1,Б|
УмЛљТ 10ТЪЦЏУм,306,31,8,10,13,215,7,12,34,37,21,25,21,17,27,14,60,13,23,14,5,2,1,2,Б|
УмЛљТ 11ТЪЦЏУм,286,21,3,8,10,227,3,19,49,38,35,20,13,21,13,16,38,13,10,8,3,2,1,1,Б|
УмЛљТ 12ТЪЦЏУм,549,57,22,14,21,411,20,46,67,67,41,44,31,32,39,24,81,22,27,18,7,5,1,1,Б|
УмЛљТ 13ТЪЦЏУм,609,88,40,26,22,426,16,28,52,71,65,53,42,37,40,22,95,22,39,19,8,4,2,1,Б|
УмЛљТ 14ТЪЦЏУм,731,59,14,22,23,548,30,44,70,56,53,61,58,54,70,52,124,45,30,26,16,5,2,Б|,Б|
УмЛљТ 15ТЪЦЏУм,712,68,31,23,14,555,22,63,102,95,82,50,36,40,34,31,89,26,26,17,12,6,2,Б|,Б|
УмЛљТ 16ТЪЦЏУм,713,69,31,24,14,517,39,34,41,49,48,54,56,51,65,80,127,49,38,21,10,3,6,Б|,Б|
УмЛљТ 17ТЪЦЏУм,503,36,18,7,11,399,30,66,60,52,46,31,27,28,33,26,68,18,19,15,9,5,1,1,Б|
УмЛљТ 18ТЪЦЏУм,444,47,17,15,15,340,23,40,34,45,30,46,38,27,29,28,57,19,21,7,8,Б|,2,Б|,Б|
УмЛљТ 19ТЪЦЏУм,53,1,Б|,Б|,1,42,1,4,8,8,8,2,Б|,4,2,5,10,4,5,Б|,Б|,1,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏУм,951,155,59,51,45,706,40,76,86,106,101,87,50,70,50,40,90,26,30,24,4,3,2,1,Б|
УмЛљТ 21ТЪЦЏУм,556,72,21,24,27,445,36,39,65,46,53,61,45,43,26,31,39,11,13,10,3,1,Б|,1,Б|
УмЛљТ  1ТЪЦЏЦk,"1,434",131,60,31,40,"1,146",42,116,151,176,148,136,126,93,89,69,157,39,45,30,28,8,7,Б|,Б|
УмЛљТ  2ТЪЦЏЦk,484,80,18,31,31,361,23,25,37,53,70,49,40,22,25,17,43,15,10,9,7,1,1,Б|,Б|
УмЛљТ  3ТЪЦЏЦk,357,36,17,11,8,292,10,28,68,54,40,21,18,11,25,17,29,12,8,5,4,Б|,Б|,Б|,Б|
УмЛљТ  4ТЪЦЏЦk,359,41,7,20,14,249,17,22,26,25,31,35,11,36,31,15,69,27,18,10,9,4,1,Б|,Б|
УмЛљТ  5ТЪЦЏЦk,341,52,17,19,16,243,15,14,32,52,37,34,18,16,16,9,46,17,11,4,9,2,2,1,Б|
УмЛљТ  6ТЪЦЏЦk,428,52,20,14,18,303,14,27,46,47,43,32,28,33,16,17,73,17,19,18,17,1,Б|,1,Б|
УмЛљТ  7ТЪЦЏЦk,319,26,11,6,9,242,11,34,40,34,36,22,19,23,16,7,51,10,13,14,8,2,2,2,Б|
УмЛљТ  8ТЪЦЏЦk,317,29,15,8,6,239,13,31,26,34,30,26,26,17,22,14,49,10,12,10,8,7,1,1,Б|
УмЛљТ  9ТЪЦЏЦk,276,44,12,12,20,209,24,23,18,26,22,31,27,24,8,6,23,4,4,7,5,2,1,Б|,Б|
УмЛљТ 10ТЪЦЏЦk,120,14,6,6,2,89,3,15,15,12,19,8,4,3,5,5,17,9,6,2,Б|,Б|,Б|,Б|,Б|
УмЛљТ 11ТЪЦЏЦk,70,3,1,Б|,2,57,4,8,9,5,4,5,5,6,9,2,10,1,3,3,1,2,Б|,Б|,Б|
УмЛљТ 12ТЪЦЏЦk,57,10,3,6,1,42,2,3,6,4,7,5,3,2,3,7,5,2,1,Б|,Б|,1,1,Б|,Б|
УмЛљТ 14ТЪЦЏЦk,555,37,13,11,13,436,21,45,78,66,45,28,39,29,52,33,82,18,25,16,13,7,3,Б|,Б|
УмЛљТ 15ТЪЦЏЦk,420,36,11,12,13,332,19,36,52,49,35,30,24,33,28,26,52,14,16,10,7,3,1,1,Б|
УмЛљТ 16ТЪЦЏЦk,581,54,13,17,24,401,21,46,57,56,48,35,33,34,31,40,126,53,30,15,15,11,2,Б|,Б|
УмЛљТ 17ТЪЦЏЦk,"1,293",236,58,105,73,893,106,83,50,70,125,112,108,108,79,52,164,51,56,27,16,13,1,Б|,Б|
УмЛљТ 18ТЪЦЏЦk,417,44,8,14,22,312,22,40,25,44,40,28,31,28,29,25,61,20,14,16,6,4,1,Б|,Б|
УмЛљТ 19ТЪЦЏЦk,144,20,4,10,6,103,11,9,12,12,8,13,6,7,17,8,21,4,4,8,3,2,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏЦk,615,93,25,33,35,453,32,33,46,44,59,59,54,48,45,33,69,16,22,14,11,5,1,Б|,Б|
ЙhТ  1ТЪЦЏ,858,42,10,14,18,709,24,78,117,125,81,55,39,49,86,55,107,33,23,23,15,9,4,Б|,Б|
ЙhТ  2ТЪЦЏ,979,155,57,46,52,716,38,57,88,106,114,102,61,49,62,39,108,35,34,18,11,5,3,2,Б|
ЙhТ  3ТЪЦЏ,767,86,32,19,35,602,30,66,107,104,70,62,50,36,35,42,79,34,19,9,7,7,1,2,Б|
ЙhТ  4ТЪЦЏ,86,4,2,Б|,2,69,3,9,22,6,3,3,8,3,3,9,13,7,4,2,Б|,Б|,Б|,Б|,Б|
ЙhТ  5ТЪЦЏ,663,83,28,31,24,486,24,46,70,72,54,48,46,46,46,34,94,23,26,23,10,9,3,Б|,Б|
ЙhТ  6ТЪЦЏ,"1,405",126,36,39,51,"1,061",56,127,178,153,138,96,78,91,86,58,218,76,63,43,19,9,5,3,Б|
ЙhТ  7ТЪЦЏ,914,77,29,22,26,712,26,94,132,114,81,55,56,50,62,42,125,33,37,27,15,8,3,Б|,2
ЙhТ  8ТЪЦЏ,828,61,28,16,17,641,18,71,133,137,71,40,42,35,57,37,126,38,35,30,12,7,3,Б|,1
ЙhТ  9ТЪЦЏ,699,89,23,33,33,503,28,54,60,91,66,49,48,48,35,24,107,30,34,20,12,8,2,1,Б|
ЙhТ 10ТЪЦЏ,757,63,19,30,14,586,35,54,75,93,53,48,58,57,60,53,108,41,23,22,14,7,1,Б|,Б|
ЙhТ 11ТЪЦЏ,462,70,27,22,21,328,19,31,42,47,62,40,30,23,19,15,64,11,20,22,5,5,1,Б|,Б|
ЙhТ 12ТЪЦЏ,443,64,30,22,12,316,20,16,30,56,41,41,35,31,31,15,63,14,23,15,7,4,Б|,Б|,Б|
ЙhТ 13ТЪЦЏ,878,82,28,25,29,676,19,70,101,131,88,59,53,58,55,42,120,42,41,22,8,3,3,1,Б|
ЙhТ 14ТЪЦЏ,685,91,41,22,28,503,29,41,38,69,67,57,46,61,49,46,91,44,26,12,3,3,3,Б|,Б|
ЙhТ 15ТЪЦЏ,"1,426",134,52,46,36,"1,084",43,112,175,186,131,107,73,84,91,82,208,74,46,45,21,11,9,1,1
ЙhТ 16ТЪЦЏ,829,104,39,33,32,616,25,75,97,91,80,76,40,49,46,37,109,46,30,11,14,4,4,Б|,Б|
ЙhТ 17ТЪЦЏ,"1,197",109,43,32,34,927,49,105,152,140,107,95,75,58,75,71,161,47,35,30,24,16,9,Б|,Б|
ЙhТ 18ТЪЦЏ,947,104,36,31,37,648,45,87,59,93,73,47,50,57,73,64,195,60,58,40,22,12,2,Б|,1
ЙhТ 19ТЪЦЏ,940,105,38,34,33,723,49,82,87,111,99,72,42,54,64,63,112,53,26,13,15,3,2,Б|,Б|
ЙhТ 20ТЪЦЏ,802,105,49,26,30,609,24,65,90,106,66,56,57,42,71,32,88,25,21,21,10,7,4,Б|,Б|
ЙhТ 21ТЪЦЏ,"1,184",121,43,29,49,844,40,105,96,125,85,83,63,85,82,80,219,71,56,52,22,15,3,Б|,Б|
РмЦkБiФ‘ТnБj,412,17,2,7,8,227,2,8,21,28,27,17,16,23,43,42,168,60,50,34,14,10,Б|,Б|,Б|
УМОDЦy 1Пр 1ТЪЦЏ,535,80,35,25,20,422,17,39,64,85,59,45,30,35,28,20,33,14,12,4,Б|,2,1,Б|,Б|
УМОDЦy 1Пр 2ТЪЦЏ,346,79,23,31,25,245,17,7,14,27,54,58,25,16,18,9,22,12,2,1,3,4,Б|,Б|,Б|
УМОDЦy 1Пр 3ТЪЦЏ,253,17,4,7,6,190,5,24,29,24,16,26,15,12,20,19,46,10,11,12,4,4,5,Б|,Б|
УМОDЦy 1Пр 4ТЪЦЏ,611,88,33,34,21,454,31,40,47,54,75,55,38,48,39,27,69,22,23,9,8,6,1,Б|,Б|
УМОDЦy 1Пр 5ТЪЦЏ,392,40,16,16,8,251,15,19,22,45,22,20,12,27,40,29,101,27,34,10,16,7,6,1,Б|
УМОDЦy 1Пр 6ТЪЦЏ,215,22,9,3,10,165,8,14,19,23,13,21,15,17,13,22,28,7,8,5,4,2,1,1,Б|
УМОDЦy 2Пр 1ТЪЦЏ,371,45,18,13,14,280,16,13,28,59,48,38,25,22,18,13,46,14,18,7,4,3,Б|,Б|,Б|
УМОDЦy 2Пр 2ТЪЦЏ,665,62,24,19,19,535,20,63,83,64,50,66,56,66,45,22,68,8,22,26,7,3,2,Б|,Б|
УМОDЦy 2Пр 3ТЪЦЏ,"1,170",82,31,22,29,899,37,97,147,143,97,81,71,76,84,66,189,56,52,31,27,17,5,Б|,1
УМОDЦy 2Пр 4ТЪЦЏ,"1,031",86,32,23,31,795,37,98,136,128,99,60,61,62,64,50,150,42,35,31,20,12,8,2,Б|
УМОDЦy 2Пр 5ТЪЦЏ,"1,179",108,39,29,40,917,42,85,132,146,89,97,82,78,99,67,154,54,44,30,16,7,3,Б|,Б|
УМОDЦy 2Пр 6ТЪЦЏ,818,53,20,20,13,648,18,64,113,101,81,65,48,62,48,48,117,30,47,22,13,4,Б|,1,Б|
УМОDЦy 3Пр 1ТЪЦЏ,141,12,5,3,4,102,2,2,10,8,12,16,14,16,13,9,27,11,3,4,4,3,2,Б|,Б|
УМОDЦy 3Пр 2ТЪЦЏ,495,28,8,9,11,311,11,17,28,28,27,40,29,40,58,33,156,43,46,38,19,6,4,Б|,Б|
УМОDЦy 3Пр 3ТЪЦЏ,521,50,27,15,8,388,9,30,81,68,56,36,23,17,31,37,83,33,19,11,8,9,2,Б|,1
УМОDЦy 3Пр 4ТЪЦЏ,580,39,17,10,12,462,14,52,105,76,62,42,23,27,36,25,79,25,19,23,12,Б|,Б|,Б|,Б|
УМОDЦy 3Пр 5ТЪЦЏ,360,40,11,19,10,279,14,25,39,60,38,27,23,27,9,17,41,12,12,8,5,3,1,Б|,Б|
УМОDЦy 3Пр 6ТЪЦЏ,84,8,2,1,5,61,3,2,5,9,5,9,4,9,12,3,15,3,8,3,1,Б|,Б|,Б|,Б|
УМОDЦy 4Пр 1ТЪЦЏ,243,33,13,11,9,190,9,17,16,30,34,22,21,22,9,10,20,11,6,1,1,1,Б|,Б|,Б|
УМОDЦy 4Пр 2ТЪЦЏ,700,53,15,17,21,556,30,53,101,96,69,52,49,40,22,44,91,23,36,22,6,1,3,Б|,Б|
УМОDЦy 4Пр 3ТЪЦЏ,441,42,18,12,12,347,9,32,47,59,58,40,30,27,28,17,52,12,16,14,8,1,Б|,1,Б|
