ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
ЦkЛљ 7Пр 8ТЪЦЏ,349,57,27,17,13,252,22,31,34,23,29,23,25,34,15,16,40,15,5,9,7,2,2,Б|,Б|
ЦkЛљ 7Пр 9ТЪЦЏ,540,87,17,33,37,358,31,23,31,38,36,28,44,54,39,34,95,43,20,16,8,6,1,1,Б|
ЦkЛљ 7Пр10ТЪЦЏ,322,82,35,30,17,200,15,19,32,32,25,14,16,14,12,21,40,21,5,5,4,4,Б|,1,Б|
ЦkЛљ 8Пр 3ТЪЦЏ,668,112,44,45,23,503,45,49,75,64,52,32,59,50,45,32,53,20,13,11,8,1,Б|,Б|,Б|
ЦkЛљ 8Пр 4ТЪЦЏ,298,45,9,18,18,225,19,26,26,30,16,18,27,28,15,20,28,13,7,5,Б|,3,Б|,Б|,Б|
ЦkЛљ 8Пр 7ТЪЦЏ,450,57,28,9,20,317,26,41,47,33,16,18,35,39,32,30,76,22,25,13,11,5,Б|,Б|,Б|
ЦkЛљ 8Пр 8ТЪЦЏ,354,53,18,21,14,241,24,21,26,21,21,32,21,31,24,20,60,27,14,7,9,2,Б|,1,Б|
ЦkЛљ 8Пр 9ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛљ 8Пр10ТЪЦЏ,153,36,15,11,10,112,10,12,11,22,16,7,14,6,8,6,5,4,Б|,1,Б|,Б|,Б|,Б|,Б|
ЦkЛљ 9Пр 3ТЪЦЏ,725,124,32,41,51,534,45,49,54,59,53,50,65,71,49,39,67,22,19,13,7,4,1,1,Б|
ЦkЛљ 9Пр 7ТЪЦЏ,458,46,17,17,12,334,17,46,69,39,27,24,32,34,19,27,78,29,31,10,4,4,Б|,Б|,Б|
ЦkЛљ 9Пр 8ТЪЦЏ,532,92,34,21,37,379,37,40,47,41,27,38,59,39,26,25,61,13,26,10,6,4,2,Б|,Б|
ЦkЛљ 9Пр 9ТЪЦЏ,127,16,6,6,4,91,9,9,14,11,5,10,11,7,8,7,20,10,4,1,3,1,1,Б|,Б|
ЦkЛљБiФ‘ТnБj,169,12,1,3,8,110,7,13,8,11,5,11,10,11,17,17,47,14,14,9,6,4,Б|,Б|,Б|
УмЛљТ  1ТЪЦЏУм,580,51,24,11,16,480,23,61,74,69,51,68,40,32,34,28,49,18,15,11,3,1,Б|,Б|,1
УмЛљТ  2ТЪЦЏУм,"1,076",150,47,57,46,838,61,94,113,123,101,59,103,91,44,49,88,37,23,18,6,2,1,1,Б|
УмЛљТ  3ТЪЦЏУм,802,102,36,34,32,586,33,42,87,75,61,57,66,58,60,47,114,49,29,17,12,6,1,Б|,Б|
УмЛљТ  4ТЪЦЏУм,34,4,1,Б|,3,26,2,7,2,1,Б|,5,5,1,2,1,4,1,2,1,Б|,Б|,Б|,Б|,Б|
УмЛљТ  5ТЪЦЏУм,171,22,13,8,1,132,6,22,31,29,16,2,8,7,4,7,17,7,4,3,2,Б|,1,Б|,Б|
УмЛљТ  6ТЪЦЏУм,"1,237",161,47,59,55,883,86,105,99,82,80,72,88,95,101,75,193,76,48,26,24,14,5,Б|,Б|
УмЛљТ  7ТЪЦЏУм,623,49,14,19,16,500,20,92,135,80,46,31,26,24,18,28,74,24,29,7,9,3,2,Б|,Б|
УмЛљТ  8ТЪЦЏУм,529,67,28,24,15,416,24,55,73,56,42,37,39,33,31,26,46,19,5,6,6,7,3,Б|,Б|
УмЛљТ  9ТЪЦЏУм,639,73,23,23,27,498,21,67,100,81,58,41,47,19,27,37,68,22,19,13,5,4,4,1,Б|
УмЛљТ 10ТЪЦЏУм,377,69,31,24,14,257,12,28,36,49,32,26,18,17,20,19,51,21,15,6,6,2,1,Б|,Б|
УмЛљТ 11ТЪЦЏУм,286,17,7,7,3,239,2,41,55,51,15,19,16,14,11,15,30,7,10,5,4,2,2,Б|,Б|
УмЛљТ 12ТЪЦЏУм,551,67,22,25,20,413,24,63,87,46,61,31,32,27,21,21,71,26,18,12,8,4,3,Б|,Б|
УмЛљТ 13ТЪЦЏУм,481,63,28,18,17,353,14,35,49,66,49,27,38,29,18,28,65,32,17,7,4,4,1,Б|,Б|
УмЛљТ 14ТЪЦЏУм,720,81,23,25,33,549,32,61,67,58,68,38,62,61,52,50,90,33,28,15,8,3,2,1,Б|
УмЛљТ 15ТЪЦЏУм,719,87,50,14,23,557,30,70,133,119,45,36,40,32,23,29,75,32,18,13,9,1,2,Б|,Б|
УмЛљТ 16ТЪЦЏУм,57,8,Б|,2,6,48,2,9,9,1,4,7,1,7,6,2,1,Б|,Б|,Б|,1,Б|,Б|,Б|,Б|
УмЛљТ 17ТЪЦЏУм,500,38,13,11,14,404,24,73,89,49,39,32,30,27,18,23,58,24,16,8,5,2,3,Б|,Б|
УмЛљТ 18ТЪЦЏУм,445,58,22,16,20,352,23,48,58,46,51,37,20,28,23,18,35,16,7,5,1,6,Б|,Б|,Б|
УмЛљТ 19ТЪЦЏУм,51,1,Б|,Б|,1,43,3,9,9,3,Б|,4,2,4,5,4,7,4,1,1,Б|,1,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏУм,798,139,68,36,35,606,30,71,121,118,89,45,46,33,28,25,53,22,18,7,3,3,Б|,Б|,Б|
УмЛљТ 21ТЪЦЏУм,553,93,42,22,29,433,24,48,72,81,58,45,36,32,28,9,27,13,8,4,1,1,Б|,Б|,Б|
УмЛљТ  1ТЪЦЏЦk,"1,176",126,56,45,25,959,31,147,206,151,147,68,72,60,48,29,91,34,25,16,8,7,Б|,1,Б|
УмЛљТ  2ТЪЦЏЦk,415,84,34,31,19,305,14,11,52,57,56,39,28,27,13,8,26,8,11,6,1,Б|,Б|,Б|,Б|
УмЛљТ  3ТЪЦЏЦk,336,43,18,11,14,257,15,33,38,40,26,25,17,24,18,21,36,13,11,6,3,3,Б|,Б|,Б|
УмЛљТ  4ТЪЦЏЦk,385,47,15,17,15,290,25,37,30,46,22,22,33,26,16,33,48,18,12,10,5,2,Б|,1,Б|
УмЛљТ  5ТЪЦЏЦk,175,18,3,12,3,127,4,11,22,17,11,10,7,13,15,17,30,8,6,9,3,3,1,Б|,Б|
УмЛљТ  6ТЪЦЏЦk,376,34,12,13,9,286,14,37,52,37,38,20,34,16,22,16,56,19,23,8,4,Б|,2,Б|,Б|
УмЛљТ  7ТЪЦЏЦk,310,30,12,6,12,232,14,32,44,48,23,18,20,12,9,12,48,16,17,6,4,2,2,1,Б|
УмЛљТ  8ТЪЦЏЦk,310,25,12,7,6,238,7,31,49,37,28,19,24,21,15,7,47,16,11,10,5,4,1,Б|,Б|
УмЛљТ  9ТЪЦЏЦk,295,65,17,23,25,207,28,19,22,22,27,32,26,19,8,4,23,7,6,6,2,2,Б|,Б|,Б|
УмЛљТ 10ТЪЦЏЦk,121,14,12,1,1,98,Б|,21,28,18,9,3,3,4,4,8,9,5,2,1,Б|,1,Б|,Б|,Б|
УмЛљТ 11ТЪЦЏЦk,60,3,Б|,Б|,3,54,5,12,14,6,3,4,4,5,1,Б|,3,Б|,2,Б|,1,Б|,Б|,Б|,Б|
УмЛљТ 12ТЪЦЏЦk,58,12,6,2,4,40,2,Б|,6,6,5,5,5,3,6,2,6,2,1,Б|,1,2,Б|,Б|,Б|
УмЛљТ 14ТЪЦЏЦk,523,38,12,6,20,411,23,75,82,44,33,27,30,45,27,25,74,26,17,16,10,5,Б|,Б|,Б|
УмЛљТ 15ТЪЦЏЦk,411,41,15,12,14,326,17,60,62,43,27,20,40,23,23,11,44,18,11,8,3,1,2,1,Б|
УмЛљТ 16ТЪЦЏЦk,587,52,21,16,15,444,24,79,71,58,35,26,24,28,40,59,91,33,23,16,14,4,1,Б|,Б|
УмЛљТ 17ТЪЦЏЦk,"1,247",282,71,96,115,853,110,62,64,89,145,93,111,69,58,52,112,39,36,18,11,6,1,1,Б|
УмЛљТ 18ТЪЦЏЦk,426,58,19,17,22,317,12,51,53,40,31,30,28,32,19,21,51,19,13,11,3,3,1,1,Б|
УмЛљТ 19ТЪЦЏЦk,141,25,7,8,10,102,5,15,7,9,9,12,12,18,9,6,14,5,6,1,2,Б|,Б|,Б|,Б|
УмЛљТ 20ТЪЦЏЦk,651,110,41,44,25,500,30,53,64,78,62,52,47,55,39,20,41,13,10,11,4,3,Б|,Б|,Б|
ЙhТ  1ТЪЦЏ,870,56,17,22,17,734,42,142,146,99,56,44,54,70,54,27,80,29,22,12,10,5,2,Б|,Б|
ЙhТ  2ТЪЦЏ,917,143,50,50,43,684,36,74,97,103,106,68,62,61,38,39,90,36,24,11,10,4,4,1,Б|
ЙhТ  3ТЪЦЏ,762,104,37,35,32,605,23,80,140,96,70,42,38,43,41,32,53,21,11,10,6,3,1,1,Б|
ЙhТ  4ТЪЦЏ,63,7,2,Б|,5,47,4,3,3,3,4,7,2,5,7,9,9,4,2,Б|,1,2,Б|,Б|,Б|
ЙhТ  5ТЪЦЏ,681,87,31,30,26,508,19,74,82,62,58,52,49,43,40,29,86,28,26,19,8,4,1,Б|,Б|
ЙhТ  6ТЪЦЏ,"1,345",129,52,40,37,"1,057",49,146,203,183,89,65,92,83,64,83,159,61,38,26,15,13,6,Б|,Б|
ЙhТ  7ТЪЦЏ,913,76,25,26,25,729,29,125,177,99,82,49,45,54,30,39,108,42,26,22,10,4,2,1,1
ЙhТ  8ТЪЦЏ,800,59,24,18,17,637,26,108,151,98,54,38,33,39,47,43,104,40,26,21,11,5,1,Б|,Б|
ЙhТ  9ТЪЦЏ,689,91,29,34,28,508,28,70,89,75,58,45,43,31,41,28,90,33,24,14,11,4,3,1,Б|
ЙhТ 10ТЪЦЏ,884,109,38,34,37,667,38,96,117,89,50,53,65,58,58,43,108,32,27,34,11,3,Б|,1,Б|
ЙhТ 11ТЪЦЏ,437,64,28,18,18,311,20,33,50,60,38,32,24,23,12,19,62,26,23,7,6,Б|,Б|,Б|,Б|
ЙhТ 12ТЪЦЏ,447,73,30,18,25,316,27,25,45,41,44,37,38,23,20,16,58,28,10,13,3,2,1,1,Б|
ЙhТ 13ТЪЦЏ,815,62,25,23,14,658,19,90,156,98,61,38,44,44,59,49,95,41,21,18,7,5,3,Б|,Б|
ЙhТ 14ТЪЦЏ,743,135,50,36,49,561,30,43,81,75,70,59,55,48,57,43,47,21,15,2,4,3,1,1,Б|
ЙhТ 15ТЪЦЏ,"1,341",134,68,39,27,"1,052",53,145,202,147,106,67,94,84,82,72,155,52,44,29,17,9,3,1,Б|
ЙhТ 16ТЪЦЏ,796,105,41,33,31,625,37,92,119,84,62,46,57,36,43,49,66,26,18,13,3,4,1,1,Б|
ЙhТ 17ТЪЦЏ,"1,190",118,43,41,34,933,50,164,187,112,93,74,65,76,70,42,139,34,47,27,19,11,1,Б|,Б|
ЙhТ 18ТЪЦЏ,"1,020",142,45,47,50,740,61,82,108,89,79,62,68,71,66,54,138,53,38,25,14,4,4,Б|,Б|
ЙhТ 19ТЪЦЏ,914,98,36,31,31,746,43,106,142,110,59,45,58,69,73,41,70,23,18,16,7,3,2,1,Б|
ЙhТ 20ТЪЦЏ,793,115,58,32,25,601,37,81,101,106,63,52,45,49,36,31,77,17,25,15,12,7,Б|,1,Б|
ЙhТ 21ТЪЦЏ,"1,192",133,44,44,45,895,50,135,159,91,88,56,79,81,89,67,164,60,49,28,17,6,4,Б|,Б|
РмЦkБiФ‘ТnБj,395,11,5,4,2,249,10,23,20,14,10,9,20,42,52,49,135,64,31,22,12,6,Б|,Б|,Б|
УМОDЦy 1Пр 1ТЪЦЏ,498,75,35,23,17,388,15,39,77,79,43,31,34,30,22,18,35,18,8,3,3,2,1,Б|,Б|
УМОDЦy 1Пр 2ТЪЦЏ,245,58,26,23,9,185,8,15,25,35,41,17,18,12,8,6,2,1,Б|,Б|,1,Б|,Б|,Б|,Б|
УМОDЦy 1Пр 3ТЪЦЏ,234,16,9,3,4,198,10,37,43,24,25,15,7,15,12,10,20,9,8,1,Б|,2,Б|,Б|,Б|
УМОDЦy 1Пр 4ТЪЦЏ,628,94,44,21,29,474,37,47,86,60,67,40,48,36,27,26,60,20,10,16,8,4,1,1,Б|
УМОDЦy 1Пр 5ТЪЦЏ,404,31,11,9,11,286,18,33,38,25,24,17,33,38,28,32,87,31,14,21,12,6,3,Б|,Б|
УМОDЦy 1Пр 6ТЪЦЏ,234,26,6,12,8,184,6,22,28,19,28,20,17,20,15,9,24,8,2,9,3,2,Б|,Б|,Б|
УМОDЦy 2Пр 1ТЪЦЏ,174,24,11,8,5,125,6,9,17,25,15,14,12,4,8,15,25,13,3,3,4,1,1,Б|,Б|
УМОDЦy 2Пр 2ТЪЦЏ,718,79,23,28,28,567,35,76,109,86,75,53,64,37,21,11,72,26,22,15,6,3,Б|,Б|,Б|
УМОDЦy 2Пр 3ТЪЦЏ,"1,179",95,35,26,34,927,38,142,193,93,88,69,78,92,69,65,157,53,44,22,24,9,3,2,Б|
УМОDЦy 2Пр 4ТЪЦЏ,969,71,15,26,30,782,41,114,161,118,56,58,56,59,62,57,116,32,32,27,17,6,2,Б|,Б|
УМОDЦy 2Пр 5ТЪЦЏ,"1,049",92,29,30,33,841,57,107,155,92,84,66,92,81,63,44,116,48,28,20,11,7,2,Б|,Б|
УМОDЦy 2Пр 6ТЪЦЏ,778,46,25,9,12,644,23,112,123,110,66,43,41,47,41,38,88,36,30,14,5,2,1,Б|,Б|
УМОDЦy 3Пр 1ТЪЦЏ,135,13,10,3,Б|,107,1,3,16,13,12,13,11,11,12,15,15,5,2,3,3,1,1,Б|,Б|
УМОDЦy 3Пр 2ТЪЦЏ,545,52,27,14,11,374,24,30,34,37,50,25,43,49,34,48,119,52,34,17,13,2,Б|,1,Б|
УМОDЦy 3Пр 3ТЪЦЏ,471,29,11,8,10,381,7,45,81,67,42,12,23,32,43,29,61,16,21,10,10,2,1,1,Б|
УМОDЦy 3Пр 4ТЪЦЏ,580,40,17,13,10,487,24,83,112,80,45,33,34,29,23,24,53,17,22,8,Б|,1,5,Б|,Б|
УМОDЦy 3Пр 5ТЪЦЏ,305,32,15,7,10,241,13,41,37,38,26,21,22,15,12,16,32,15,6,6,2,2,1,Б|,Б|
УМОDЦy 3Пр 6ТЪЦЏ,51,2,2,Б|,Б|,43,2,Б|,4,7,5,2,4,6,5,8,6,4,2,Б|,Б|,Б|,Б|,Б|,Б|
УМОDЦy 4Пр 1ТЪЦЏ,234,32,14,9,9,190,9,22,39,31,23,17,17,4,19,9,12,7,1,3,1,Б|,Б|,Б|,Б|
УМОDЦy 4Пр 2ТЪЦЏ,629,68,22,27,19,499,20,86,107,74,38,46,34,25,39,30,62,29,19,8,2,3,Б|,1,Б|
УМОDЦy 4Пр 3ТЪЦЏ,311,12,3,5,4,256,11,53,47,38,29,15,17,21,14,11,43,16,11,11,4,Б|,1,Б|,Б|
УМОDЦy 4Пр 4ТЪЦЏ,610,71,21,32,18,460,15,56,87,61,47,44,49,39,39,23,79,28,27,16,6,1,1,Б|,Б|
УМОDЦy 4Пр 5ТЪЦЏ,401,49,10,15,24,301,21,29,38,26,28,32,30,37,32,28,51,16,19,6,7,3,Б|,Б|,Б|
УМОDЦy 4Пр 6ТЪЦЏ,211,29,12,10,7,162,12,14,25,25,16,15,27,9,13,6,20,3,7,9,1,Б|,Б|,Б|,Б|
УМОDЦy 5Пр 1ТЪЦЏ,240,32,15,10,7,189,4,15,37,37,29,21,12,13,8,13,19,8,4,2,3,1,1,Б|,Б|
УМОDЦy 5Пр 2ТЪЦЏ,445,31,13,11,7,348,17,58,92,56,25,21,22,23,17,17,66,18,25,11,9,3,Б|,Б|,Б|
УМОDЦy 5Пр 3ТЪЦЏ,596,99,34,31,34,439,39,34,35,45,65,58,64,46,28,25,58,33,13,8,2,1,1,Б|,Б|
УМОDЦy 5Пр 4ТЪЦЏ,896,142,51,53,38,659,42,69,97,87,86,73,59,63,45,38,95,33,28,20,6,5,3,Б|,Б|
УМОDЦy 5Пр 5ТЪЦЏ,"1,027",108,36,31,41,786,41,102,114,102,76,69,86,78,64,54,133,55,35,24,11,6,1,1,Б|
УМОDЦy 5Пр 6ТЪЦЏ,699,88,32,21,35,580,38,96,111,79,65,48,67,37,19,20,31,9,15,5,Б|,2,Б|,Б|,Б|
УМОDЦy 6Пр 2ТЪЦЏ,39,Б|,Б|,Б|,Б|,31,2,5,2,3,7,3,2,1,3,3,8,2,5,1,Б|,Б|,Б|,Б|,Б|
УМОDЦy 6Пр 3ТЪЦЏ,926,129,59,37,33,695,15,37,99,118,112,70,73,56,59,56,102,37,40,16,5,4,Б|,Б|,Б|
УМОDЦy 6Пр 4ТЪЦЏ,108,8,Б|,3,5,75,8,5,11,7,3,10,15,6,4,6,25,6,11,4,2,2,Б|,Б|,Б|
УМОDЦy 6Пр 5ТЪЦЏ,510,69,26,18,25,383,16,31,49,41,37,50,34,48,45,32,58,31,11,11,3,2,Б|,Б|,Б|
УМОDЦy 6Пр 6ТЪЦЏ,312,56,21,15,20,235,15,17,23,33,34,33,24,22,18,16,21,6,8,4,3,Б|,Б|,Б|,Б|
РмЙЇБiФ‘ТnБj,573,37,7,12,18,354,26,40,25,21,26,25,61,55,42,33,182,44,42,27,35,20,12,2,Б|
РмЦk 1Пр 1ТЪЦЏ,644,83,15,24,44,476,35,51,41,42,40,39,61,61,60,46,85,29,19,19,9,7,2,Б|,Б|
РмЦk 1Пр 2ТЪЦЏ,883,124,33,38,53,604,65,65,61,47,44,54,97,77,58,36,155,35,45,34,26,11,3,1,Б|
РмЦk 1Пр 3ТЪЦЏ,673,102,31,30,41,468,48,42,37,43,31,40,63,57,63,44,103,34,27,20,15,6,1,Б|,Б|
РмЦk 2Пр 1ТЪЦЏ,615,153,39,67,47,418,36,35,41,74,42,49,48,45,27,21,44,13,13,6,6,5,1,Б|,Б|
РмЦk 2Пр 2ТЪЦЏ,498,87,17,38,32,360,43,42,31,26,23,48,59,43,31,14,51,15,14,12,8,2,Б|,Б|,Б|
РмЦk 2Пр 3ТЪЦЏ,443,55,14,26,15,319,31,29,27,23,33,17,43,42,46,28,69,19,15,21,11,2,1,Б|,Б|
РмЦk 3Пр 1ТЪЦЏ,395,97,19,40,38,276,28,27,21,29,33,40,36,33,12,17,22,10,2,3,5,2,Б|,Б|,Б|
РмЦk 3Пр 2ТЪЦЏ,388,106,22,38,46,257,28,26,12,16,45,38,37,27,14,14,25,5,5,9,4,1,1,Б|,Б|
РмЦk 3Пр 3ТЪЦЏ,146,25,6,15,4,92,6,8,8,9,15,7,17,9,9,4,29,7,10,6,4,2,Б|,Б|,Б|
РмЦk 4Пр 1ТЪЦЏ,93,36,8,18,10,55,7,Б|,5,11,15,13,2,1,Б|,1,2,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|
РмЦk 4Пр 2ТЪЦЏ,49,9,1,4,4,36,5,1,4,6,7,2,3,5,3,Б|,4,1,2,Б|,Б|,1,Б|,Б|,Б|
РмЦk 4Пр 3ТЪЦЏ,42,5,2,2,1,32,6,3,2,1,3,2,4,2,6,3,5,1,3,Б|,Б|,Б|,Б|,1,Б|
РмЦk 5Пр 1ТЪЦЏ,294,62,21,17,24,199,22,11,23,28,27,21,23,6,19,19,33,14,11,2,3,2,1,Б|,Б|
ЛeРЕПгТђ 1Пр 1ТЪЦЏ,903,177,68,60,49,633,46,43,89,92,80,54,69,56,52,52,93,35,27,23,4,2,2,Б|,Б|
ЛeРЕПгТђ 1Пр 2ТЪЦЏ,366,66,24,22,20,252,18,17,35,34,27,17,30,25,28,21,48,16,18,6,6,1,1,Б|,Б|
ЛeРЕПгТђ 1Пр 3ТЪЦЏ,121,7,2,Б|,5,91,13,8,10,10,6,6,16,7,5,10,23,11,4,5,2,1,Б|,Б|,Б|
ЛeРЕПгТђ 1Пр 4ТЪЦЏ,135,16,5,6,5,94,12,5,7,8,10,16,11,10,10,5,25,7,9,7,2,Б|,Б|,Б|,Б|
ЛeРЕПгТђ 2Пр 1ТЪЦЏ,293,23,6,12,5,191,10,17,23,19,12,15,17,21,23,34,79,26,22,15,10,3,3,Б|,Б|
ЛeРЕПгТђ 2Пр 2ТЪЦЏ,367,33,9,12,12,242,16,18,25,24,19,24,24,29,28,35,92,35,23,13,7,10,3,1,Б|
ЛeРЕПгТђ 2Пр 3ТЪЦЏ,156,15,6,3,6,95,8,9,4,5,6,7,23,11,14,8,46,14,15,8,8,1,Б|,Б|,Б|
ЛeРЕПгТђ 2Пр 4ТЪЦЏ,414,27,12,9,6,290,21,39,36,30,10,16,30,50,31,27,97,34,17,24,13,7,2,Б|,Б|
ЛeРЕПгТђ 3Пр 1ТЪЦЏ,162,13,1,6,6,116,13,15,8,7,9,10,16,18,12,8,33,9,9,6,8,1,Б|,Б|,Б|
ЛeРЕПгТђ 3Пр 2ТЪЦЏ,216,24,6,4,14,147,14,10,18,13,9,13,15,21,17,17,45,14,14,4,4,8,Б|,1,Б|
ЛeРЕПгТђ 3Пр 3ТЪЦЏ,592,84,26,20,38,394,36,33,45,46,26,32,47,44,44,41,114,51,27,21,9,4,1,Б|,1
ЛeРЕПгТђ 4Пр 1ТЪЦЏ,64,3,Б|,Б|,3,45,4,6,5,1,1,Б|,6,9,6,7,16,2,8,6,Б|,Б|,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 2ТЪЦЏ,333,39,13,10,16,233,19,17,28,17,22,17,37,27,20,29,61,21,22,12,3,3,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 3ТЪЦЏ,178,28,11,11,6,126,7,13,24,14,7,7,21,17,9,7,24,7,7,2,5,3,Б|,Б|,Б|
ЛeРЕПгТђ 4Пр 4ТЪЦЏ,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РмЙЇ 1Пр 4ТЪЦЏ,237,38,10,8,20,173,18,28,10,9,11,17,32,25,13,10,26,4,9,10,1,1,1,Б|,Б|
РмЙЇ 1Пр 5ТЪЦЏ,280,46,10,17,19,205,31,20,15,11,19,31,23,31,15,9,29,11,8,4,3,3,Б|,Б|,Б|
РмЙЇ 1Пр 6ТЪЦЏ,842,186,54,56,76,605,81,55,51,55,54,71,82,71,45,40,51,18,11,12,9,1,Б|,Б|,Б|
РмЙЇ 1Пр 7ТЪЦЏ,341,33,7,10,16,259,27,29,33,14,18,18,33,47,28,12,49,17,14,9,6,3,Б|,Б|,Б|
РмЙЇ 1Пр 8ТЪЦЏ,408,74,21,30,23,309,23,23,56,40,27,19,36,43,24,18,25,8,10,1,4,2,Б|,Б|,Б|
РмЙЇ 1Пр 9ТЪЦЏ,264,32,11,6,15,200,17,32,16,14,9,11,37,33,18,13,32,9,13,3,6,Б|,1,Б|,Б|
РмЙЇ 2Пр 4ТЪЦЏ,205,23,3,12,8,163,12,18,25,14,10,10,13,26,22,13,19,5,5,3,5,1,Б|,Б|,Б|
РмЙЇ 2Пр 5ТЪЦЏ,60,9,3,5,1,42,4,2,3,4,5,7,3,5,3,6,9,3,3,2,Б|,1,Б|,Б|,Б|
РмЙЇ 2Пр 6ТЪЦЏ,159,25,11,8,6,119,5,15,9,13,14,10,14,18,8,13,15,8,4,3,Б|,Б|,Б|,Б|,Б|
РмЙЇ 2Пр 7ТЪЦЏ,103,9,1,1,7,83,11,9,5,8,6,7,9,4,13,11,11,6,2,2,1,Б|,Б|,Б|,Б|
РмЙЇ 2Пр 8ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
РмЙЇ 3Пр 3ТЪЦЏ,62,11,5,2,4,47,5,9,5,4,4,2,9,7,2,Б|,4,Б|,2,1,1,Б|,Б|,Б|,Б|
РмЙЇ 3Пр 4ТЪЦЏ,202,30,9,11,10,153,13,18,22,18,5,16,15,24,12,10,19,3,7,4,2,2,1,Б|,Б|
РмЙЇ 3Пр 5ТЪЦЏ,830,187,52,69,66,599,64,75,57,69,49,54,73,65,48,45,44,16,14,7,3,3,Б|,1,Б|
РмЙЇ 3Пр 6ТЪЦЏ,323,48,13,16,19,243,34,29,24,16,19,24,35,32,17,13,32,8,17,2,2,2,Б|,1,Б|
РмЙЇ 3Пр 7ТЪЦЏ,308,66,24,14,28,218,15,33,28,24,18,24,22,25,22,7,24,9,5,5,3,2,Б|,Б|,Б|
РмЙЇ 4Пр 2ТЪЦЏ,279,32,8,8,16,212,30,30,19,7,10,16,30,35,20,15,35,9,14,11,1,Б|,Б|,Б|,Б|
РмЙЇ 4Пр 3ТЪЦЏ,256,30,9,9,12,197,21,27,21,8,6,13,32,32,29,8,29,6,6,5,7,4,1,Б|,Б|
РмЙЇ 4Пр 4ТЪЦЏ,140,20,5,10,5,113,12,23,13,8,3,9,19,11,12,3,7,5,1,1,Б|,Б|,Б|,Б|,Б|
РмЙЇ 4Пр 5ТЪЦЏ,188,29,7,10,12,135,15,15,10,7,13,14,23,23,8,7,24,8,8,4,3,1,Б|,Б|,Б|
РмЙЇ 4Пр 6ТЪЦЏ,103,12,3,5,4,77,10,5,8,7,9,9,11,3,8,7,14,5,3,3,2,1,Б|,Б|,Б|
РмЙЇ 5Пр 1ТЪЦЏ,217,36,11,14,11,164,7,23,16,13,8,12,24,30,23,8,17,3,6,1,5,Б|,2,Б|,Б|
РмЙЇ 5Пр 2ТЪЦЏ,348,35,7,14,14,285,28,41,27,11,15,17,51,46,29,20,28,10,7,5,4,2,Б|,Б|,Б|
РмЙЇ 5Пр 3ТЪЦЏ,395,69,27,17,25,299,34,27,26,35,23,27,42,31,43,11,27,8,4,6,5,2,1,1,Б|
РмЙЇ 5Пр 4ТЪЦЏ,432,73,20,20,33,328,38,35,27,39,27,35,45,36,29,17,31,13,7,4,5,1,1,Б|,Б|
ХƒЧҐ 1Пр 2ТЪЦЏ,67,7,2,1,4,48,8,4,2,7,4,6,8,4,5,Б|,12,2,3,3,4,Б|,Б|,Б|,Б|
ХƒЧҐ 1Пр 3ТЪЦЏ,77,9,2,Б|,7,53,3,5,10,6,3,2,6,11,4,3,15,6,Б|,5,2,2,Б|,Б|,Б|
ХƒЧҐ 1Пр 4ТЪЦЏ,22,Б|,Б|,Б|,Б|,21,2,4,5,Б|,2,1,Б|,3,2,2,1,1,Б|,Б|,Б|,Б|,Б|,Б|,Б|
ХƒЧҐ 2Пр 1ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХƒЧҐ 2Пр 3ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХƒЧҐ 2Пр 4ТЪЦЏ,66,11,6,4,1,48,5,11,4,4,3,1,7,10,2,1,7,2,Б|,1,3,1,Б|,Б|,Б|
ХƒЧҐ 3Пр 1ТЪЦЏ,366,64,32,14,18,258,21,20,49,38,33,25,22,22,11,17,44,13,14,5,10,2,Б|,Б|,Б|
ХƒЧҐ 3Пр 2ТЪЦЏ,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХƒЧҐ 4Пр 1ТЪЦЏ,140,20,8,10,2,113,12,8,19,19,12,8,10,7,12,6,7,3,1,Б|,1,1,Б|,1,Б|
ХƒЧҐ 5Пр 1ТЪЦЏ,306,35,16,9,10,226,13,12,32,34,16,15,27,23,25,29,45,19,9,13,2,2,Б|,Б|,Б|
