ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Цk47ПрУМ14ТЪЦЏ,284,52,16,23,13,193,9,16,25,25,19,14,12,26,23,24,39,14,13,3,4,2,3,Б|,Б|
Цk47ПрУМ15ТЪЦЏ,145,23,14,4,5,116,9,9,21,29,14,7,3,11,6,7,6,1,2,2,Б|,1,Б|,Б|,Б|
Цk47ПрУМ16ТЪЦЏ,30,8,3,4,1,20,1,2,2,4,5,2,1,1,Б|,2,2,Б|,Б|,1,Б|,Б|,1,Б|,Б|
Цk47ПрУМ17ТЪЦЏ,366,76,18,31,27,267,23,23,13,27,32,39,42,27,21,20,23,8,11,3,Б|,1,Б|,Б|,Б|
Цk47ПрУМ18ТЪЦЏ,388,72,20,29,23,292,34,20,27,38,27,50,44,29,16,7,24,9,5,7,3,Б|,Б|,Б|,Б|
Цk47ПрУМ19ТЪЦЏ,28,1,1,Б|,Б|,25,Б|,3,4,4,9,1,Б|,Б|,1,3,2,1,1,Б|,Б|,Б|,Б|,Б|,Б|
Цk48ПрУМ 1ТЪЦЏ,111,24,6,9,9,82,6,5,9,11,16,9,9,10,6,1,5,1,2,Б|,2,Б|,Б|,Б|,Б|
Цk48ПрУМ 2ТЪЦЏ,169,29,13,10,6,127,14,18,21,13,14,9,13,10,8,7,13,3,5,3,2,Б|,Б|,Б|,Б|
Цk48ПрУМ 3ТЪЦЏ,34,9,2,5,2,22,Б|,4,3,5,3,3,1,Б|,1,2,3,1,2,Б|,Б|,Б|,Б|,Б|,Б|
Цk48ПрУМ 4ТЪЦЏ,221,39,12,17,10,162,12,19,17,19,11,15,21,28,8,12,20,5,3,6,3,3,Б|,Б|,Б|
Цk48ПрУМ 5ТЪЦЏ,72,8,Б|,3,5,51,2,3,8,3,5,7,4,10,7,2,13,2,8,2,Б|,Б|,1,Б|,Б|
Цk48ПрУМ 6ТЪЦЏ,168,15,5,5,5,129,11,18,9,11,5,12,17,19,13,14,24,7,6,4,4,3,Б|,Б|,Б|
Цk48ПрУМ 7ТЪЦЏ,156,21,4,6,11,112,6,9,15,12,8,8,12,20,10,12,23,13,6,Б|,1,2,1,Б|,Б|
Цk48ПрУМ 8ТЪЦЏ,25,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk48ПрУМ 9ТЪЦЏ,91,15,2,5,8,57,2,2,6,6,8,6,6,6,10,5,19,10,Б|,4,4,1,Б|,Б|,Б|
Цk48ПрУМ10ТЪЦЏ,166,7,2,4,1,132,10,22,17,8,5,5,17,22,17,9,27,7,7,5,4,3,1,Б|,Б|
Цk48ПрУМ13ТЪЦЏ,69,16,3,6,7,39,2,4,3,1,9,4,2,7,3,4,14,3,5,4,1,Б|,Б|,Б|,1
Цk48ПрУМ14ТЪЦЏ,99,8,1,3,4,71,8,8,4,4,4,5,13,14,7,4,20,7,6,4,1,2,Б|,Б|,Б|
Цk48ПрУМ15ТЪЦЏ,52,4,Б|,Б|,4,45,8,5,5,Б|,2,Б|,8,9,6,2,3,1,Б|,1,1,Б|,Б|,Б|,Б|
Цk48ПрУМ16ТЪЦЏ,144,23,3,7,13,111,9,11,17,11,14,6,12,13,9,9,10,5,Б|,1,3,1,Б|,Б|,Б|
Цk48ПрУМ17ТЪЦЏ,96,3,1,Б|,2,81,3,11,11,13,Б|,2,8,14,10,9,12,4,3,2,1,1,1,Б|,Б|
Цk48ПрУМ18ТЪЦЏ,34,4,2,1,1,26,2,5,1,3,4,3,4,2,2,Б|,4,2,1,1,Б|,Б|,Б|,Б|,Б|
Цk48ПрУМ19ТЪЦЏ,91,15,11,4,Б|,63,2,7,14,10,8,2,6,3,5,6,13,8,5,Б|,Б|,Б|,Б|,Б|,Б|
Цk49ПрУМ 2ТЪЦЏ,155,21,9,5,7,117,9,15,15,18,8,5,13,16,12,6,17,2,6,5,2,2,Б|,Б|,Б|
Цk49ПрУМ 3ТЪЦЏ,246,32,9,8,15,181,16,22,20,16,10,15,20,26,17,19,33,8,13,9,3,Б|,Б|,Б|,Б|
Цk49ПрУМ 4ТЪЦЏ,144,10,2,4,4,93,6,10,8,10,8,9,7,11,14,10,41,18,11,7,2,1,2,Б|,Б|
Цk49ПрУМ 5ТЪЦЏ,95,17,6,4,7,72,9,10,10,6,8,7,6,8,8,Б|,6,2,1,1,2,Б|,Б|,Б|,Б|
Цk49ПрУМ 6ТЪЦЏ,168,23,6,8,9,118,16,11,9,12,9,10,10,20,15,6,27,5,5,7,7,3,Б|,Б|,Б|
Цk49ПрУМ 8ТЪЦЏ,276,35,11,6,18,192,19,6,16,23,9,19,20,34,24,22,49,15,11,12,10,1,Б|,Б|,Б|
Цk49ПрУМ 9ТЪЦЏ,336,38,14,9,15,246,12,22,33,18,16,17,22,45,37,24,52,14,10,12,9,3,3,1,Б|
Цk49ПрУМ10ТЪЦЏ,415,61,25,15,21,301,26,29,44,21,20,20,33,44,38,26,53,21,16,10,5,1,Б|,Б|,Б|
Цk49ПрУМ13ТЪЦЏ,372,42,11,17,14,273,17,25,22,34,31,18,16,39,27,44,57,30,15,4,4,3,1,Б|,Б|
Цk49ПрУМ14ТЪЦЏ,417,56,22,15,19,296,14,30,32,39,21,21,21,47,42,29,65,21,23,14,2,4,Б|,1,Б|
Цk49ПрУМ15ТЪЦЏ,88,21,5,6,10,55,7,5,3,2,5,14,10,2,7,Б|,12,5,2,4,1,Б|,Б|,Б|,Б|
Цk49ПрУМ16ТЪЦЏ,127,12,3,3,6,88,11,11,4,8,5,4,12,20,3,10,27,11,10,4,1,Б|,1,Б|,Б|
Цk49ПрУМ17ТЪЦЏ,106,7,1,1,5,85,12,9,9,1,5,4,9,20,12,4,14,4,6,3,Б|,1,Б|,Б|,Б|
Цk50ПрУМ 2ТЪЦЏ,191,29,12,10,7,133,6,7,20,30,17,7,13,14,8,11,29,9,7,1,4,6,2,Б|,Б|
Цk50ПрУМ 3ТЪЦЏ,165,13,4,5,4,119,7,14,10,6,11,10,13,13,22,13,33,6,12,6,6,2,Б|,1,Б|
Цk50ПрУМ 4ТЪЦЏ,156,22,10,4,8,116,9,10,14,13,17,9,14,7,10,13,18,9,5,3,1,Б|,Б|,Б|,Б|
Цk50ПрУМ 5ТЪЦЏ,174,24,9,10,5,121,9,7,18,15,10,4,11,16,16,15,29,15,5,3,1,3,1,1,Б|
Цk50ПрУМ 6ТЪЦЏ,165,12,3,5,4,113,6,9,11,11,7,4,11,18,17,19,40,12,9,9,4,4,2,Б|,Б|
Цk50ПрУМ 7ТЪЦЏ,354,47,12,15,20,244,17,18,27,36,16,16,29,22,28,35,63,22,14,17,9,1,Б|,Б|,Б|
Цk50ПрУМ 8ТЪЦЏ,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Цk50ПрУМ 9ТЪЦЏ,249,53,15,22,16,171,16,23,18,15,24,18,18,32,5,2,25,7,7,5,5,Б|,Б|,1,Б|
Цk50ПрУМ10ТЪЦЏ,52,10,3,3,4,36,4,2,5,2,6,6,2,5,3,1,6,3,Б|,3,Б|,Б|,Б|,Б|,Б|
Цk50ПрУМ13ТЪЦЏ,87,9,3,2,4,70,8,8,7,2,4,6,10,7,10,8,8,2,3,2,Б|,1,Б|,Б|,Б|
Цk50ПрУМ14ТЪЦЏ,171,25,7,6,12,130,17,15,8,8,12,11,13,19,16,11,16,7,5,3,1,Б|,Б|,Б|,Б|
Цk50ПрУМ15ТЪЦЏ,269,60,30,17,13,191,8,8,38,51,29,22,11,11,3,10,18,8,6,3,1,Б|,Б|,Б|,Б|
Цk51ПрУМ 2ТЪЦЏ,126,21,9,3,9,90,10,7,11,12,4,8,8,9,12,9,15,3,2,3,3,3,1,Б|,Б|
Цk51ПрУМ 3ТЪЦЏ,205,20,8,8,4,145,13,13,12,19,15,7,20,14,18,14,40,14,6,7,8,5,Б|,Б|,Б|
Цk51ПрУМ 4ТЪЦЏ,184,26,3,10,13,123,4,7,16,12,14,8,10,17,13,22,35,19,6,2,6,2,Б|,Б|,Б|
Цk51ПрУМ 5ТЪЦЏ,221,42,16,15,11,166,14,18,25,37,12,17,7,18,11,7,13,6,Б|,1,4,2,Б|,Б|,Б|
Цk51ПрУМ 6ТЪЦЏ,261,51,17,17,17,181,7,12,26,29,23,24,12,16,13,19,29,10,9,6,1,2,Б|,1,Б|
Цk51ПрУМ 7ТЪЦЏ,419,55,31,10,14,325,30,36,48,38,39,23,26,38,25,22,39,16,9,8,4,2,Б|,Б|,Б|
Цk51ПрУМ 8ТЪЦЏ,61,5,2,2,1,48,5,7,5,Б|,5,3,7,11,3,2,8,1,Б|,3,1,2,1,Б|,Б|
Цk51ПрУМ 9ТЪЦЏ,177,29,6,11,12,131,11,15,11,7,17,7,12,21,12,18,17,5,4,5,2,1,Б|,Б|,Б|
Цk51ПрУМ10ТЪЦЏ,38,Б|,Б|,Б|,Б|,33,3,2,6,2,Б|,2,2,5,7,4,5,1,Б|,1,2,1,Б|,Б|,Б|
Цk51ПрУМ14ТЪЦЏ,144,46,28,13,5,94,3,4,25,34,13,5,7,Б|,1,2,4,Б|,2,2,Б|,Б|,Б|,Б|,Б|
Цk51ПрУМ15ТЪЦЏ,30,9,6,2,1,19,1,1,3,4,4,2,2,Б|,1,1,2,Б|,2,Б|,Б|,Б|,Б|,Б|,Б|
ХcХдТђ 2ТЪЦЏ,124,11,5,2,4,102,6,5,10,10,12,9,11,20,9,10,11,2,5,1,2,Б|,Б|,1,Б|
ХcХдТђ 3ТЪЦЏ,358,58,20,20,18,265,12,20,22,44,29,28,31,31,26,22,35,11,6,8,4,3,3,Б|,Б|
ХcХдТђ 4ТЪЦЏ,493,70,22,28,20,320,17,27,35,55,25,15,27,43,34,42,103,27,33,13,18,8,3,1,Б|
ХcХдТђ 5ТЪЦЏ,269,30,7,12,11,174,12,18,22,17,17,6,16,31,18,17,65,17,13,18,8,7,2,Б|,Б|
ХcХдТђ 7ТЪЦЏ,26,Б|,Б|,Б|,Б|,26,3,12,4,5,2,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|,Б|
ХcХдТђ 8ТЪЦЏ,326,124,58,45,21,201,10,14,36,58,34,27,13,8,Б|,1,1,Б|,Б|,1,Б|,Б|,Б|,Б|,Б|
ХcХдТђ 9ТЪЦЏ,564,97,23,33,41,406,48,50,25,39,34,39,60,48,27,36,61,18,18,9,9,4,3,Б|,Б|
ХcХдТђ10ТЪЦЏ,87,10,3,6,1,61,3,3,11,8,5,6,9,5,5,6,16,5,3,2,4,1,1,Б|,Б|
ХcХдТђ11ТЪЦЏ,54,3,1,Б|,2,43,2,1,8,5,Б|,3,4,7,7,6,8,6,1,Б|,Б|,1,Б|,Б|,Б|
ХcХдТђ12ТЪЦЏ,44,5,Б|,2,3,26,2,1,5,6,1,3,1,3,2,2,13,3,5,2,3,Б|,Б|,Б|,Б|
ХcХдТђ13ТЪЦЏ,89,7,2,3,2,63,4,4,7,5,5,4,5,8,9,12,19,8,5,4,Б|,2,Б|,Б|,Б|
ХcХдТђ14ТЪЦЏ,16,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХcХдТђ15ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ХcХдТђ16ТЪЦЏ,93,10,4,4,2,59,1,4,4,8,8,3,3,8,8,12,24,5,7,4,3,3,2,Б|,Б|
ЙhТђ,66,4,2,Б|,2,46,7,2,5,2,6,2,4,6,5,7,16,4,5,2,3,2,Б|,Б|,Б|
ЛuОмТђ,"1,358",164,37,49,78,919,92,136,133,75,78,75,77,117,64,72,275,78,78,55,38,16,10,Б|,Б|
Ц{Тђ 1Пр 1ТЪЦЏ,295,39,16,11,12,202,10,20,35,35,24,17,12,27,10,12,54,13,15,13,8,4,1,Б|,Б|
Ц{Тђ 1Пр 2ТЪЦЏ,651,86,30,25,31,460,29,48,59,67,37,27,39,61,52,41,105,25,28,16,20,13,3,Б|,Б|
Ц{Тђ 1Пр 3ТЪЦЏ,618,49,20,11,18,428,34,46,40,53,28,33,37,81,34,42,141,38,34,29,24,13,2,1,Б|
Ц{Тђ 1Пр 4ТЪЦЏ,538,57,20,14,23,350,29,29,36,30,28,36,44,49,33,36,131,39,34,34,14,6,4,Б|,Б|
Ц{Тђ 1Пр 5ТЪЦЏ,348,54,16,16,22,239,13,18,42,29,26,16,28,25,22,20,55,15,11,17,5,6,1,Б|,Б|
Ц{Тђ 1Пр 6ТЪЦЏ,312,39,14,12,13,212,12,14,26,35,21,20,17,18,20,29,61,22,11,13,10,2,3,Б|,Б|
Ц{Тђ 1Пр 7ТЪЦЏ,84,11,6,2,3,64,Б|,6,22,7,8,3,1,9,2,6,9,5,1,Б|,1,Б|,2,Б|,Б|
Ц{Тђ 1Пр 8ТЪЦЏ,176,28,9,7,12,124,7,9,13,17,21,14,15,10,10,8,24,2,9,5,5,3,Б|,Б|,Б|
Ц{Тђ 1Пр 9ТЪЦЏ,277,41,12,14,15,208,15,17,23,24,22,20,21,27,20,19,28,11,9,4,4,Б|,Б|,Б|,Б|
Ц{Тђ 1Пр10ТЪЦЏ,20,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Ц{Тђ 1Пр11ТЪЦЏ,20,2,Б|,Б|,2,13,2,1,2,Б|,Б|,Б|,2,5,Б|,1,5,Б|,1,3,1,Б|,Б|,Б|,Б|
Ц{Тђ 2Пр 1ТЪЦЏ,440,49,13,21,15,315,22,39,43,37,33,17,39,37,29,19,76,22,26,13,6,5,4,Б|,Б|
Ц{Тђ 2Пр 2ТЪЦЏ,683,86,33,30,23,502,34,55,66,78,66,32,61,45,32,33,95,27,36,19,8,2,1,2,Б|
Ц{Тђ 2Пр 3ТЪЦЏ,740,102,43,27,32,530,31,48,99,75,47,48,36,64,44,38,108,34,27,22,17,6,2,Б|,Б|
Ц{Тђ 2Пр 4ТЪЦЏ,410,50,22,13,15,275,9,14,29,42,21,23,23,43,31,40,85,41,21,12,5,5,1,Б|,Б|
Ц{Тђ 2Пр 5ТЪЦЏ,436,78,27,31,20,306,29,20,47,58,38,20,24,26,23,21,52,13,17,9,7,3,3,Б|,Б|
Ц{Тђ 2Пр 6ТЪЦЏ,316,33,11,11,11,217,18,21,13,28,21,23,21,27,19,26,66,19,16,13,11,4,3,Б|,Б|
Ц{Тђ 2Пр 7ТЪЦЏ,360,56,28,15,13,251,21,28,32,43,13,18,26,32,22,16,53,14,15,11,8,4,1,Б|,Б|
Ц{Тђ 2Пр 8ТЪЦЏ,239,37,11,11,15,166,18,11,16,17,13,24,21,28,11,7,36,10,13,5,5,1,2,Б|,Б|
Ц{Тђ 2Пр 9ТЪЦЏ,419,36,11,10,15,308,32,32,25,15,17,21,48,53,31,34,75,26,27,11,7,1,1,2,Б|
Ц{Тђ 2Пр10ТЪЦЏ,32,2,Б|,1,1,21,1,2,3,2,3,3,2,1,2,2,9,5,Б|,Б|,3,1,Б|,Б|,Б|
Ц{Тђ 2Пр11ТЪЦЏ,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УМХcХдТђ,65,Б|,Б|,Б|,Б|,17,1,1,1,Б|,2,1,2,6,2,1,48,5,6,13,11,7,5,1,Б|
УМКеЧИТђ,"1,281",157,42,52,63,839,55,78,66,70,86,57,72,136,114,105,285,101,81,40,39,18,5,1,Б|
ТЖПјТђ,"2,297",255,79,78,98,"1,570",117,134,133,145,115,135,150,216,218,207,472,167,122,84,59,27,10,3,Б|
ХЪМ√ 1Пр 2ТЪЦЏ,283,73,28,25,20,195,13,10,32,40,22,19,22,15,15,7,15,4,8,2,Б|,1,Б|,Б|,Б|
ХЪМ√ 1Пр 3ТЪЦЏ,229,31,9,10,12,156,9,22,16,12,15,16,14,27,10,15,42,14,9,13,2,3,1,Б|,Б|
ХЪМ√ 1Пр 4ТЪЦЏ,264,20,6,5,9,184,11,20,18,22,8,16,16,35,20,18,60,14,17,12,10,6,1,Б|,Б|
ХЪМ√ 1Пр 5ТЪЦЏ,246,47,22,14,11,161,11,8,26,30,17,16,15,14,10,14,38,6,12,8,6,4,2,Б|,Б|
ХЪМ√ 2Пр 3ТЪЦЏ,328,45,7,12,26,244,27,20,22,15,16,33,34,38,24,15,39,16,12,8,Б|,1,2,Б|,Б|
ХЪМ√ 2Пр 4ТЪЦЏ,328,34,15,10,9,239,11,16,30,19,20,21,26,35,29,32,55,25,14,8,2,4,2,Б|,Б|
ХЪМ√ 2Пр 5ТЪЦЏ,453,70,27,21,22,308,29,36,29,34,25,26,43,44,19,23,75,22,20,16,8,8,1,Б|,Б|
ХЪМ√ 3Пр 2ТЪЦЏ,366,55,19,18,18,257,22,26,28,22,22,19,29,50,22,17,54,15,14,13,7,2,3,Б|,Б|
ХЪМ√ 3Пр 3ТЪЦЏ,656,89,29,28,32,477,37,37,57,45,38,35,41,74,51,62,90,34,28,12,10,3,3,Б|,Б|
ХЪМ√ 3Пр 4ТЪЦЏ,562,107,30,36,41,366,23,27,32,41,30,21,34,55,56,47,89,35,25,14,11,4,Б|,Б|,Б|
ХЪМ√ 3Пр 5ТЪЦЏ,127,27,14,5,8,89,3,7,16,18,6,10,5,15,5,4,11,3,3,3,1,Б|,1,Б|,Б|
ХЪМ√ 4Пр 2ТЪЦЏ,451,53,14,18,21,360,34,31,41,24,23,39,51,63,28,26,38,13,11,5,2,2,3,2,Б|
ХЪМ√ 4Пр 3ТЪЦЏ,249,27,9,6,12,185,9,17,28,14,15,20,15,16,35,16,37,12,6,8,5,5,1,Б|,Б|
ХЪМ√ 4Пр 4ТЪЦЏ,127,19,3,8,8,82,8,6,6,11,9,12,8,7,6,9,26,10,10,4,Б|,2,Б|,Б|,Б|
ХЪМ√ 4Пр 5ТЪЦЏ,322,46,17,16,13,209,20,23,28,18,22,15,17,36,15,15,67,18,20,14,5,5,4,1,Б|
ХЪМ√ 5Пр 2ТЪЦЏ,385,57,11,31,15,270,18,20,33,29,24,19,28,43,31,25,58,23,9,11,10,4,1,Б|,Б|
ХЪМ√ 5Пр 3ТЪЦЏ,81,9,1,4,4,61,2,5,8,7,6,3,3,9,9,9,11,5,Б|,2,3,1,Б|,Б|,Б|
ХЪМ√ 5Пр 4ТЪЦЏ,80,7,1,1,5,56,3,4,7,2,5,4,2,11,11,7,17,10,4,3,Б|,Б|,Б|,Б|,Б|
ХЪМ√ 5Пр 5ТЪЦЏ,236,41,14,8,19,167,15,26,18,13,12,17,12,27,18,9,28,9,7,4,4,4,Б|,Б|,Б|
ХЪМ√ 6Пр 2ТЪЦЏ,385,79,23,28,28,274,35,33,28,29,25,37,33,26,14,14,32,6,17,3,3,3,Б|,Б|,Б|
ХЪМ√ 6Пр 3ТЪЦЏ,70,9,2,2,5,53,4,1,4,11,10,4,6,8,2,3,8,2,4,2,Б|,Б|,Б|,Б|,Б|
ХЪМ√ 6Пр 4ТЪЦЏ,176,19,4,10,5,121,7,13,18,18,5,8,7,18,13,14,36,11,10,8,3,1,3,Б|,Б|
ХЪМ√ 6Пр 5ТЪЦЏ,550,65,17,23,25,402,35,31,56,30,24,29,40,64,56,37,83,33,28,12,7,2,1,Б|,Б|
ХЪМ√ 7Пр 2ТЪЦЏ,263,43,18,10,15,182,12,16,27,28,15,18,15,25,14,12,38,15,9,9,2,3,Б|,Б|,Б|
ХЪМ√ 7Пр 3ТЪЦЏ,202,15,2,4,9,80,6,5,10,7,5,12,9,8,7,11,107,9,19,23,20,13,16,7,Б|
ХЪМ√ 7Пр 4ТЪЦЏ,306,36,4,13,19,223,23,19,19,28,15,12,31,29,24,23,47,20,10,11,6,Б|,Б|,Б|,Б|
ХЪМ√ 7Пр 5ТЪЦЏ,177,25,10,7,8,130,7,17,11,23,14,8,10,22,12,6,22,10,2,5,4,1,Б|,Б|,Б|
ХЪМ√ 8Пр 2ТЪЦЏ,408,63,18,21,24,309,23,35,47,37,26,20,26,41,32,22,36,15,6,6,6,1,2,Б|,Б|
ХЪМ√ 8Пр 3ТЪЦЏ,538,87,25,29,33,389,38,45,43,37,39,32,47,56,27,25,62,21,20,12,8,1,Б|,Б|,Б|
ХЪМ√ 8Пр 4ТЪЦЏ,495,88,33,21,34,361,26,34,47,57,28,29,27,51,39,23,46,14,13,8,6,3,2,Б|,Б|
ХЪМ√ 8Пр 5ТЪЦЏ,370,67,23,22,22,273,25,19,23,37,23,28,37,42,29,10,30,14,3,5,3,3,2,Б|,Б|
ХЪМ√ 9Пр 1ТЪЦЏ,303,55,20,16,19,201,14,17,27,36,23,19,16,23,9,17,47,16,16,8,6,1,Б|,Б|,Б|
ХЪМ√ 9Пр 2ТЪЦЏ,478,42,14,15,13,346,32,41,42,41,20,23,36,46,34,31,90,34,30,9,10,5,Б|,2,Б|
ХЪМ√ 9Пр 3ТЪЦЏ,161,13,6,3,4,129,9,21,12,14,5,8,14,23,13,10,19,4,6,4,3,Б|,2,Б|,Б|
ХЪМ√ 9Пр 4ТЪЦЏ,64,5,2,1,2,52,9,3,3,8,1,2,4,13,5,4,7,2,2,Б|,3,Б|,Б|,Б|,Б|
ХЪМ√ 9Пр 5ТЪЦЏ,278,49,20,15,14,204,20,28,21,18,15,29,23,33,10,7,25,12,5,5,2,1,Б|,Б|,Б|
ХЪМ√10Пр 1ТЪЦЏ,688,82,38,22,22,491,45,54,64,48,40,27,45,66,56,46,115,33,39,18,11,11,2,1,Б|
ХЪМ√10Пр 2ТЪЦЏ,675,84,30,24,30,489,42,43,71,46,35,34,41,67,66,44,102,27,24,23,18,9,1,Б|,Б|
ХЪМ√10Пр 3ТЪЦЏ,380,56,21,18,17,258,28,26,22,20,20,23,27,33,35,24,66,28,14,11,8,2,2,1,Б|
ХЪМ√10Пр 4ТЪЦЏ,311,35,8,12,15,236,18,28,28,22,11,23,25,34,28,19,40,15,11,3,6,4,1,Б|,Б|
ХЪМ√10Пр 5ТЪЦЏ,174,14,5,3,6,121,5,10,18,8,5,8,7,31,17,12,39,15,12,6,3,3,Б|,Б|,Б|
ХЪМ√11Пр 1ТЪЦЏ,103,32,3,19,10,62,6,8,5,8,9,8,7,4,4,3,9,4,2,1,Б|,2,Б|,Б|,Б|
ХЪМ√11Пр 2ТЪЦЏ,279,33,7,14,12,190,16,18,17,13,14,20,29,30,10,23,56,14,20,9,11,1,1,Б|,Б|
ХЪМ√11Пр 3ТЪЦЏ,274,23,3,6,14,203,20,17,21,13,9,9,20,39,34,21,48,21,10,7,3,4,2,1,Б|
ХЪМ√11Пр 4ТЪЦЏ,288,26,12,5,9,198,18,23,27,17,11,11,22,18,26,25,64,19,19,8,14,1,2,1,Б|
ХЪМ√11Пр 5ТЪЦЏ,234,33,9,9,15,165,14,18,23,18,7,12,15,24,20,14,36,5,9,7,7,5,3,Б|,Б|
ХЪМ√12Пр 2ТЪЦЏ,488,60,15,21,24,354,43,45,20,30,17,35,41,59,34,30,74,22,25,11,10,3,3,Б|,Б|
ХЪМ√12Пр 3ТЪЦЏ,482,48,14,13,21,379,42,48,36,27,16,22,31,63,51,43,55,22,16,10,4,2,1,Б|,Б|
ХЪМ√12Пр 4ТЪЦЏ,343,61,29,21,11,247,16,28,39,32,27,12,17,37,24,15,35,10,11,7,2,3,2,Б|,Б|
ХЪМ√12Пр 5ТЪЦЏ,362,87,29,27,31,251,29,25,23,18,29,48,34,31,5,9,24,11,7,3,2,1,Б|,Б|,Б|
ХЪМ√13Пр 3ТЪЦЏ,558,124,37,48,39,386,39,31,44,40,41,61,62,39,19,10,48,18,17,7,2,2,2,Б|,Б|
ХЪМ√13Пр 4ТЪЦЏ,458,75,25,18,32,347,33,44,39,42,24,25,46,42,32,20,36,13,11,6,3,3,Б|,Б|,Б|
ХЪМ√13Пр 5ТЪЦЏ,381,88,33,29,26,264,27,23,31,49,29,39,24,19,10,13,29,13,8,6,Б|,2,Б|,Б|,Б|
ХЪМ√14Пр 3ТЪЦЏ,856,233,74,107,52,504,35,26,57,89,89,55,47,40,33,33,119,50,37,17,11,3,1,Б|,Б|
ХЪМ√14Пр 4ТЪЦЏ,283,72,26,30,16,195,15,15,29,29,21,27,28,18,8,5,16,8,5,2,1,Б|,Б|,Б|,Б|
ХЪМ√14Пр 5ТЪЦЏ,356,96,24,36,36,235,23,18,23,31,37,37,37,24,Б|,5,25,11,6,4,2,2,Б|,Б|,Б|
УМХcХд 1Пр 1ТЪЦЏ,54,9,2,Б|,7,35,5,3,3,3,3,4,2,6,5,1,10,4,4,1,Б|,Б|,1,Б|,Б|
УМХcХд 1Пр 2ТЪЦЏ,"2,010",368,106,113,149,"1,363",148,154,126,124,97,119,199,217,98,81,279,96,86,52,27,14,3,1,Б|
УМХcХд 1Пр 3ТЪЦЏ,653,89,18,38,33,359,28,19,24,30,42,30,23,60,52,51,205,55,52,46,28,12,12,Б|,Б|
УМХcХд 2Пр 1ТЪЦЏ,453,100,44,32,24,350,33,33,69,43,51,32,23,47,18,1,3,1,Б|,Б|,2,Б|,Б|,Б|,Б|
УМХcХд 2Пр 2ТЪЦЏ,171,39,13,10,16,114,10,9,14,18,7,12,6,17,10,11,18,6,4,1,5,1,1,Б|,Б|
УМХcХд 2Пр 3ТЪЦЏ,56,2,Б|,1,1,30,1,4,Б|,1,2,4,5,3,4,6,24,15,8,1,Б|,Б|,Б|,Б|,Б|
УМХcХд 3Пр 1ТЪЦЏ,"1,708",240,68,77,95,"1,225",117,114,134,103,111,91,135,214,118,88,243,73,71,47,25,17,9,1,Б|
УМХcХд 3Пр 2ТЪЦЏ,626,139,46,54,39,445,29,35,63,71,54,43,38,45,39,28,42,12,16,6,2,3,3,Б|,Б|
УМХcХд 3Пр 3ТЪЦЏ,68,13,2,7,4,48,2,1,5,5,7,2,Б|,7,8,11,7,5,Б|,Б|,1,1,Б|,Б|,Б|
УМХcХд 4Пр 1ТЪЦЏ,"1,110",168,65,45,58,794,53,81,128,98,65,63,76,100,76,54,148,39,44,31,15,14,3,2,Б|
УМХcХд 4Пр 2ТЪЦЏ,343,85,16,32,37,229,22,14,13,22,35,39,29,30,11,14,29,10,6,5,2,6,Б|,Б|,Б|
УМХcХд 4Пр 3ТЪЦЏ,153,25,17,6,2,116,4,6,24,27,20,9,9,6,6,5,12,3,5,3,1,Б|,Б|,Б|,Б|
УМХcХд 5Пр 1ТЪЦЏ,453,87,33,33,21,345,28,33,49,59,33,34,34,42,18,15,21,9,7,2,1,2,Б|,Б|,Б|
УМХcХд 5Пр 2ТЪЦЏ,307,66,33,23,10,223,15,15,43,45,25,25,15,16,16,8,18,9,3,3,1,1,1,Б|,Б|
УМХcХд 5Пр 3ТЪЦЏ,726,146,53,47,46,497,38,34,50,77,76,51,51,61,33,26,83,31,27,9,4,8,3,1,Б|
УМХcХд 6Пр 1ТЪЦЏ,"1,075",150,48,44,58,711,58,51,85,76,57,59,76,86,91,72,214,69,53,40,28,21,3,Б|,Б|
УМХcХд 6Пр 2ТЪЦЏ,656,91,21,34,36,444,31,38,28,43,45,36,55,70,52,46,121,41,30,15,22,8,3,2,Б|
УМХcХд 6Пр 3ТЪЦЏ,851,122,27,45,50,551,43,52,68,53,53,55,53,76,60,38,178,49,55,34,23,14,3,Б|,Б|
