ТnЦЉ,РlМы,ФNП≠РlМы,0Б` 4Нќ,5Б` 9,10Б`14,РґОYФNЧо  Рl    Мы,15Б`19Нќ,20Б`24,25Б`29,30Б`34,35Б`39,40Б`44,45Б`49,50Б`54,55Б`59,60Б`64,ШVФNРlМы,65Б`69Нќ,70Б`74,75Б`79,80Б`84,85Б`89,90Б`94,95Б`99,100Нќ  И»Пг
Ц{Тђ 2Пр 9ТЪЦЏ,416,36,13,9,14,300,30,37,22,22,18,16,36,53,31,35,80,24,27,18,8,2,Б|,1,Б|
Ц{Тђ 2Пр10ТЪЦЏ,32,4,1,1,2,21,1,1,3,Б|,5,4,1,3,1,2,7,3,1,Б|,2,1,Б|,Б|,Б|
Ц{Тђ 2Пр11ТЪЦЏ,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УМХcХдТђ,58,Б|,Б|,Б|,Б|,16,Б|,2,Б|,Б|,2,1,2,5,2,2,42,2,6,7,9,9,8,1,Б|
УМКеЧИТђ,"1,297",168,49,56,63,828,56,77,56,86,73,72,59,118,118,113,301,95,79,54,36,29,7,1,Б|
ТЖПјТђ,"2,362",267,80,92,95,"1,575",117,125,140,148,121,137,153,191,209,234,520,187,132,87,61,32,16,5,Б|
ХЪМ√ 1Пр 2ТЪЦЏ,264,68,26,23,19,180,14,6,22,41,27,22,19,12,6,11,16,5,5,5,Б|,1,Б|,Б|,Б|
ХЪМ√ 1Пр 3ТЪЦЏ,230,32,10,8,14,154,13,13,16,16,14,18,12,23,14,15,44,13,12,10,6,3,Б|,Б|,Б|
ХЪМ√ 1Пр 4ТЪЦЏ,265,22,8,6,8,178,8,13,24,23,9,15,16,25,25,20,65,15,14,17,10,7,2,Б|,Б|
ХЪМ√ 1Пр 5ТЪЦЏ,258,55,23,18,14,161,13,11,21,27,20,12,21,14,11,11,42,11,9,9,5,6,2,Б|,Б|
ХЪМ√ 2Пр 3ТЪЦЏ,316,36,6,9,21,238,20,22,24,13,14,24,37,35,28,21,42,15,15,8,2,Б|,2,Б|,Б|
ХЪМ√ 2Пр 4ТЪЦЏ,350,37,12,13,12,242,11,12,22,30,24,18,18,39,39,29,71,32,19,12,2,3,3,Б|,Б|
ХЪМ√ 2Пр 5ТЪЦЏ,417,48,15,17,16,291,34,37,17,25,25,25,39,44,27,18,78,16,27,16,11,8,Б|,Б|,Б|
ХЪМ√ 3Пр 2ТЪЦЏ,376,58,18,21,19,266,18,26,32,19,22,17,30,46,30,26,52,13,10,18,9,1,1,Б|,Б|
ХЪМ√ 3Пр 3ТЪЦЏ,628,79,22,30,27,442,31,33,41,52,41,25,37,58,64,60,107,45,32,18,6,3,2,1,Б|
ХЪМ√ 3Пр 4ТЪЦЏ,528,89,21,38,30,342,24,22,30,33,25,26,27,49,52,54,97,38,32,16,8,2,1,Б|,Б|
ХЪМ√ 3Пр 5ТЪЦЏ,154,32,15,7,10,108,3,5,29,18,14,11,5,7,11,5,14,4,3,5,1,Б|,Б|,1,Б|
ХЪМ√ 4Пр 2ТЪЦЏ,422,41,14,15,12,337,33,30,35,24,17,28,41,70,33,26,44,17,12,7,2,3,2,1,Б|
ХЪМ√ 4Пр 3ТЪЦЏ,245,27,11,6,10,175,13,7,27,19,18,11,18,18,18,26,43,14,11,6,7,4,1,Б|,Б|
ХЪМ√ 4Пр 4ТЪЦЏ,127,18,Б|,8,10,82,8,9,7,9,7,9,13,7,3,10,27,10,7,7,2,1,Б|,Б|,Б|
ХЪМ√ 4Пр 5ТЪЦЏ,325,42,19,8,15,211,16,17,38,15,23,19,13,36,22,12,72,20,21,17,5,4,3,2,Б|
ХЪМ√ 5Пр 2ТЪЦЏ,385,60,13,28,19,265,16,17,29,32,30,12,24,40,37,28,60,24,11,13,5,6,1,Б|,Б|
ХЪМ√ 5Пр 3ТЪЦЏ,85,11,5,3,3,62,3,4,6,7,8,4,2,10,6,12,12,5,Б|,1,4,2,Б|,Б|,Б|
ХЪМ√ 5Пр 4ТЪЦЏ,88,8,3,Б|,5,62,6,4,10,3,6,4,2,6,14,7,18,8,7,3,Б|,Б|,Б|,Б|,Б|
ХЪМ√ 5Пр 5ТЪЦЏ,231,40,14,12,14,159,12,18,19,15,6,19,14,20,25,11,32,10,7,8,2,5,Б|,Б|,Б|
ХЪМ√ 6Пр 2ТЪЦЏ,375,72,18,21,33,266,31,28,25,26,28,26,41,31,19,11,37,13,11,7,4,1,1,Б|,Б|
ХЪМ√ 6Пр 3ТЪЦЏ,65,5,2,1,2,53,5,3,6,7,5,7,6,5,4,5,7,2,1,4,Б|,Б|,Б|,Б|,Б|
ХЪМ√ 6Пр 4ТЪЦЏ,162,19,9,3,7,109,5,10,15,12,9,2,12,12,13,19,34,11,6,12,2,2,1,Б|,Б|
ХЪМ√ 6Пр 5ТЪЦЏ,525,51,9,17,25,387,37,26,38,35,23,27,35,54,65,47,87,32,20,22,10,1,1,1,Б|
ХЪМ√ 7Пр 2ТЪЦЏ,264,49,19,19,11,175,10,18,24,29,24,14,14,17,13,12,40,15,7,7,6,5,Б|,Б|,Б|
ХЪМ√ 7Пр 3ТЪЦЏ,244,25,12,5,8,105,8,11,15,20,7,13,9,11,5,6,114,13,18,17,26,16,13,8,3
ХЪМ√ 7Пр 4ТЪЦЏ,305,34,10,8,16,216,20,19,23,29,15,14,24,25,26,21,55,18,18,9,10,Б|,Б|,Б|,Б|
ХЪМ√ 7Пр 5ТЪЦЏ,183,26,10,10,6,132,7,16,15,14,15,15,10,18,17,5,25,11,5,3,5,1,Б|,Б|,Б|
ХЪМ√ 8Пр 2ТЪЦЏ,415,66,21,22,23,306,16,47,47,38,27,20,20,35,30,26,43,19,7,8,5,2,1,1,Б|
ХЪМ√ 8Пр 3ТЪЦЏ,540,88,20,41,27,389,34,42,50,36,38,38,38,54,32,27,63,22,19,10,8,4,Б|,Б|,Б|
ХЪМ√ 8Пр 4ТЪЦЏ,507,86,29,31,26,368,25,30,41,50,54,30,28,37,45,28,53,21,10,12,5,5,Б|,Б|,Б|
ХЪМ√ 8Пр 5ТЪЦЏ,370,69,25,19,25,267,28,16,28,32,31,22,27,39,29,15,34,14,8,3,3,3,3,Б|,Б|
ХЪМ√ 9Пр 1ТЪЦЏ,289,42,11,14,17,195,18,10,23,30,27,17,13,26,15,16,52,22,15,7,6,2,Б|,Б|,Б|
ХЪМ√ 9Пр 2ТЪЦЏ,487,56,20,21,15,343,28,30,49,37,25,25,25,45,39,40,88,26,28,19,8,5,2,Б|,Б|
ХЪМ√ 9Пр 3ТЪЦЏ,156,16,5,8,3,120,4,12,17,11,14,3,11,18,18,12,20,9,3,4,2,Б|,1,1,Б|
ХЪМ√ 9Пр 4ТЪЦЏ,58,5,Б|,4,1,47,5,5,4,5,4,1,4,7,6,6,6,3,1,1,1,Б|,Б|,Б|,Б|
ХЪМ√ 9Пр 5ТЪЦЏ,283,50,17,20,13,208,18,24,20,20,22,25,25,31,18,5,25,9,6,6,1,2,1,Б|,Б|
ХЪМ√10Пр 1ТЪЦЏ,652,71,27,22,22,452,36,51,53,51,41,21,39,59,61,40,129,44,33,24,14,12,Б|,2,Б|
ХЪМ√10Пр 2ТЪЦЏ,678,92,37,28,27,477,31,53,59,56,42,25,41,63,65,42,109,27,33,20,16,11,2,Б|,Б|
ХЪМ√10Пр 3ТЪЦЏ,394,55,17,16,22,265,23,25,25,28,23,20,24,36,30,31,74,28,17,14,9,4,1,1,Б|
ХЪМ√10Пр 4ТЪЦЏ,294,32,9,12,11,219,14,25,24,25,12,16,21,38,21,23,43,16,12,6,3,2,3,1,Б|
ХЪМ√10Пр 5ТЪЦЏ,177,13,5,4,4,125,7,5,18,10,10,8,8,15,24,20,39,12,15,6,4,2,Б|,Б|,Б|
ХЪМ√11Пр 1ТЪЦЏ,92,24,3,7,14,59,8,5,3,9,8,5,7,4,8,2,9,3,3,1,Б|,1,1,Б|,Б|
ХЪМ√11Пр 2ТЪЦЏ,283,30,5,12,13,188,13,19,19,11,12,21,23,32,19,19,65,14,25,10,10,4,2,Б|,Б|
ХЪМ√11Пр 3ТЪЦЏ,274,23,6,5,12,198,16,21,14,18,11,8,12,33,34,31,53,23,15,7,2,3,2,1,Б|
ХЪМ√11Пр 4ТЪЦЏ,283,22,7,7,8,192,22,25,15,21,10,14,17,23,23,22,69,24,18,15,5,6,1,Б|,Б|
ХЪМ√11Пр 5ТЪЦЏ,227,30,12,5,13,159,14,16,22,15,10,10,15,20,19,18,38,7,9,10,3,7,Б|,2,Б|
ХЪМ√12Пр 2ТЪЦЏ,483,54,12,19,23,348,31,51,21,23,22,31,41,57,36,35,81,21,23,14,13,7,3,Б|,Б|
ХЪМ√12Пр 3ТЪЦЏ,469,48,21,14,13,346,30,41,35,28,18,21,26,52,54,41,75,30,19,17,6,2,1,Б|,Б|
ХЪМ√12Пр 4ТЪЦЏ,336,60,20,24,16,232,14,17,36,29,30,14,19,36,22,15,44,15,8,9,6,2,4,Б|,Б|
ХЪМ√12Пр 5ТЪЦЏ,382,83,29,24,30,272,29,27,33,23,24,42,36,33,15,10,27,8,12,4,2,1,Б|,Б|,Б|
ХЪМ√13Пр 3ТЪЦЏ,582,120,36,39,45,406,47,38,32,42,43,56,60,47,29,12,56,16,17,10,10,3,Б|,Б|,Б|
ХЪМ√13Пр 4ТЪЦЏ,462,78,29,22,27,351,35,33,40,42,30,25,29,55,38,24,33,13,10,5,2,3,Б|,Б|,Б|
ХЪМ√13Пр 5ТЪЦЏ,386,88,36,21,31,267,20,20,40,41,33,37,29,24,11,12,31,12,11,6,2,Б|,Б|,Б|,Б|
ХЪМ√14Пр 3ТЪЦЏ,900,240,65,100,75,534,45,29,39,88,84,78,46,45,34,46,126,41,43,22,15,5,Б|,Б|,Б|
ХЪМ√14Пр 4ТЪЦЏ,293,71,21,31,19,201,19,12,22,27,25,29,27,19,12,9,21,7,7,3,3,Б|,1,Б|,Б|
ХЪМ√14Пр 5ТЪЦЏ,360,85,22,24,39,249,35,17,22,26,26,39,33,37,11,3,26,8,9,4,3,Б|,2,Б|,Б|
УМХcХд 1Пр 1ТЪЦЏ,52,6,2,Б|,4,36,6,1,4,4,2,3,2,3,9,2,10,4,2,3,1,Б|,Б|,Б|,Б|
УМХcХд 1Пр 2ТЪЦЏ,"1,933",314,83,108,123,"1,324",148,122,111,116,102,111,158,227,133,96,295,86,97,61,35,12,3,1,Б|
УМХcХд 1Пр 3ТЪЦЏ,620,86,18,30,38,328,24,16,23,29,35,28,22,47,57,47,206,63,41,46,25,17,10,4,Б|
УМХcХд 2Пр 1ТЪЦЏ,414,81,36,25,20,330,22,29,70,45,41,33,25,37,22,6,3,Б|,1,1,1,Б|,Б|,Б|,Б|
УМХcХд 2Пр 2ТЪЦЏ,159,31,9,9,13,106,12,9,6,14,12,12,5,16,6,14,22,8,6,1,4,1,2,Б|,Б|
УМХcХд 2Пр 3ТЪЦЏ,91,8,4,2,2,58,2,5,18,9,4,3,3,7,3,4,25,9,13,3,Б|,Б|,Б|,Б|,Б|
УМХcХд 3Пр 1ТЪЦЏ,"1,714",216,66,62,88,"1,215",104,123,117,107,114,84,97,203,158,108,283,86,70,61,35,18,12,1,Б|
УМХcХд 3Пр 2ТЪЦЏ,615,124,43,46,35,439,33,29,54,69,69,35,42,39,38,31,52,15,16,11,3,4,2,1,Б|
УМХcХд 3Пр 3ТЪЦЏ,68,14,2,8,4,44,1,Б|,4,5,8,3,1,3,11,8,10,8,Б|,Б|,1,1,Б|,Б|,Б|
УМХcХд 4Пр 1ТЪЦЏ,"1,151",172,65,57,50,817,66,68,108,123,67,72,60,100,87,66,162,39,46,34,22,15,5,Б|,1
УМХcХд 4Пр 2ТЪЦЏ,371,79,12,25,42,254,31,15,11,17,33,38,34,41,15,19,38,11,9,6,6,4,2,Б|,Б|
УМХcХд 4Пр 3ТЪЦЏ,180,32,19,11,2,132,5,10,27,31,19,16,8,8,3,5,16,3,6,4,3,Б|,Б|,Б|,Б|
УМХcХд 5Пр 1ТЪЦЏ,445,73,24,29,20,345,29,28,39,55,37,36,36,45,20,20,27,7,11,5,3,1,Б|,Б|,Б|
УМХcХд 5Пр 2ТЪЦЏ,313,62,37,13,12,229,12,17,34,47,29,22,22,19,15,12,22,9,7,4,1,1,Б|,Б|,Б|
УМХcХд 5Пр 3ТЪЦЏ,713,133,51,42,40,502,31,54,57,56,76,52,47,55,45,29,78,21,33,13,3,3,4,1,Б|
УМХcХд 6Пр 1ТЪЦЏ,"1,101",162,50,50,62,716,53,48,88,78,72,60,64,92,83,78,223,68,63,41,29,16,5,1,Б|
УМХcХд 6Пр 2ТЪЦЏ,652,83,13,28,42,434,33,31,26,43,39,47,41,76,44,54,135,47,32,22,18,9,4,3,Б|
УМХcХд 6Пр 3ТЪЦЏ,833,110,28,36,46,555,42,41,63,54,59,40,57,77,64,58,168,41,57,34,20,8,8,Б|,Б|
УМХcХд 7Пр 1ТЪЦЏ,386,46,6,8,32,271,22,23,20,18,16,18,36,41,48,29,69,31,20,7,8,2,1,Б|,Б|
УМХcХд 7Пр 2ТЪЦЏ,"1,074",213,51,76,86,746,82,65,59,93,71,70,80,99,72,55,115,44,31,24,11,5,Б|,Б|,Б|
УМХcХд 7Пр 3ТЪЦЏ,820,93,23,31,39,534,47,33,50,48,56,46,52,74,62,66,193,62,53,43,16,12,6,1,Б|
УМХcХд 8Пр 1ТЪЦЏ,591,94,27,30,37,449,60,46,40,37,29,27,61,79,44,26,48,14,18,8,5,2,1,Б|,Б|
УМХcХд 8Пр 2ТЪЦЏ,966,129,43,50,36,660,41,71,67,63,51,48,57,94,89,79,177,55,49,32,21,11,7,2,Б|
УМХcХд 8Пр 3ТЪЦЏ,961,135,41,52,42,622,50,51,49,65,71,46,47,99,79,65,204,72,56,38,20,12,4,2,Б|
УМХcХд 9Пр 1ТЪЦЏ,540,135,25,59,51,368,42,18,25,41,55,52,49,37,36,13,37,14,8,5,6,3,1,Б|,Б|
УМХcХд 9Пр 2ТЪЦЏ,877,106,31,34,41,592,44,46,57,62,71,32,52,85,67,76,179,65,51,40,13,5,2,3,Б|
УМХcХд 9Пр 3ТЪЦЏ,680,87,26,27,34,474,45,44,54,34,51,36,42,63,53,52,119,40,25,26,16,8,4,Б|,Б|
УМХcХд10Пр 1ТЪЦЏ,100,14,4,5,5,76,11,6,3,4,10,8,12,9,6,7,10,2,5,2,1,Б|,Б|,Б|,Б|
УМХcХд10Пр 2ТЪЦЏ,784,101,21,37,43,564,60,55,42,52,44,45,65,74,82,45,119,32,32,27,17,10,1,Б|,Б|
УМХcХд10Пр 3ТЪЦЏ,938,155,61,48,46,620,52,44,64,91,66,44,66,71,66,56,163,50,46,32,20,10,5,Б|,Б|
УМХcХд11Пр 1ТЪЦЏ,754,192,43,69,80,522,70,49,33,37,78,91,58,68,25,13,40,14,11,12,2,Б|,Б|,1,Б|
УМХcХд11Пр 2ТЪЦЏ,"1,183",238,88,60,90,809,91,71,87,90,85,86,96,99,57,47,136,40,36,31,16,11,2,Б|,Б|
УМХcХд11Пр 3ТЪЦЏ,594,79,17,26,36,433,39,45,33,32,35,42,59,67,43,38,82,31,22,16,11,1,1,Б|,Б|
УМХcХд12Пр 1ТЪЦЏ,275,82,22,39,21,175,15,13,10,12,41,30,12,21,14,7,18,10,2,1,4,1,Б|,Б|,Б|
УМХcХд12Пр 2ТЪЦЏ,803,89,21,30,38,616,62,60,54,44,35,46,63,111,90,51,98,40,23,17,11,5,2,Б|,Б|
УМХcХд12Пр 3ТЪЦЏ,"1,292",216,55,88,73,898,83,85,71,95,85,90,119,131,92,47,178,50,46,48,19,10,4,1,Б|
УМХcХд12Пр 4ТЪЦЏ,172,38,13,14,11,117,6,11,13,18,12,11,6,13,19,8,17,10,3,2,Б|,Б|,2,Б|,Б|
УМХcХд13Пр 1ТЪЦЏ,448,132,28,64,40,304,30,17,17,51,69,51,20,24,15,10,12,6,1,3,2,Б|,Б|,Б|,Б|
УМХcХд13Пр 2ТЪЦЏ,752,103,28,32,43,576,62,44,64,54,38,52,59,90,72,41,73,28,15,12,11,4,3,Б|,Б|
УМХcХд13Пр 3ТЪЦЏ,"1,113",137,34,38,65,819,69,84,86,76,60,48,79,148,93,76,157,49,38,36,21,7,5,1,Б|
УМХcХд13Пр 4ТЪЦЏ,515,83,10,22,51,395,58,41,15,18,20,62,80,56,29,16,37,12,8,6,6,1,4,Б|,Б|
УМХcХд14Пр 1ТЪЦЏ,666,197,56,85,56,444,36,17,34,81,98,57,45,33,25,18,25,12,4,6,3,Б|,Б|,Б|,Б|
УМХcХд14Пр 2ТЪЦЏ,"1,236",237,53,78,106,914,100,83,78,52,82,109,124,124,102,60,85,32,20,13,13,6,1,Б|,Б|
УМХcХд14Пр 3ТЪЦЏ,"1,092",165,33,60,72,766,79,78,62,59,82,90,80,110,77,49,161,57,40,34,16,8,6,Б|,Б|
УМХcХд14Пр 4ТЪЦЏ,313,38,9,13,16,228,27,25,14,16,14,22,33,37,20,20,47,12,12,12,5,4,2,Б|,Б|
УМХcХд15Пр 2ТЪЦЏ,19,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УМХcХд15Пр 3ТЪЦЏ,361,56,19,15,22,235,15,12,27,31,20,23,28,34,22,23,70,26,18,14,6,5,1,Б|,Б|
УМХcХд15Пр 4ТЪЦЏ,31,3,2,Б|,1,25,1,4,2,4,Б|,2,2,4,4,2,3,2,Б|,Б|,Б|,Б|,1,Б|,Б|
ЦkЛuОм 1Пр 2ТЪЦЏ,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛuОм 1Пр 3ТЪЦЏ,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛuОм 1Пр 4ТЪЦЏ,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛuОм 2Пр 1ТЪЦЏ,199,17,5,8,4,131,4,3,12,11,20,2,5,25,23,26,51,23,5,9,11,3,Б|,Б|,Б|
ЦkЛuОм 2Пр 2ТЪЦЏ,607,46,12,20,14,425,15,33,36,43,30,23,22,49,89,85,136,46,28,29,19,10,3,1,Б|
ЦkЛuОм 2Пр 4ТЪЦЏ,86,7,1,3,3,67,4,6,8,9,6,4,6,8,9,7,12,3,6,Б|,1,2,Б|,Б|,Б|
ЦkЛuОм 3Пр 1ТЪЦЏ,815,93,28,27,38,561,43,48,52,54,41,52,67,85,61,58,161,40,50,38,22,8,2,1,Б|
ЦkЛuОм 3Пр 2ТЪЦЏ,571,76,23,28,25,391,23,33,45,37,23,38,31,67,43,51,104,26,35,24,15,2,2,Б|,Б|
ЦkЛuОм 3Пр 3ТЪЦЏ,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛuОм 3Пр 4ТЪЦЏ,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ЦkЛuОм 4Пр 1ТЪЦЏ,617,104,29,35,40,427,41,41,41,43,36,51,36,69,37,32,86,19,27,23,12,1,3,1,Б|
ЦkЛuОм 4Пр 2ТЪЦЏ,579,51,13,18,20,402,31,36,40,27,21,25,47,66,60,49,126,24,35,37,19,11,Б|,Б|,Б|
ЦkЛuОм 4Пр 3ТЪЦЏ,292,32,7,7,18,198,24,23,16,15,10,24,19,32,22,13,62,17,16,17,9,2,1,Б|,Б|
ЦkЛuОм 5Пр 1ТЪЦЏ,185,25,10,4,11,124,15,13,13,10,6,9,15,16,19,8,36,11,14,6,4,1,Б|,Б|,Б|
ЦkЛuОм 5Пр 2ТЪЦЏ,380,43,12,13,18,277,23,28,27,27,21,17,27,48,39,20,60,12,16,11,10,8,2,1,Б|
ЦkЛuОм 5Пр 3ТЪЦЏ,505,64,17,25,22,355,35,32,33,36,25,35,39,58,36,26,86,26,21,21,10,8,Б|,Б|,Б|
ЦkЛuОм 5Пр 4ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УМКеЧИ 2Пр 1ТЪЦЏ,23,1,Б|,Б|,1,16,2,1,2,Б|,Б|,1,2,4,3,1,6,1,1,3,1,Б|,Б|,Б|,Б|
УМКеЧИ 3Пр 1ТЪЦЏ,63,3,1,1,1,44,2,3,5,5,2,1,4,4,7,11,16,6,2,2,3,2,1,Б|,Б|
УМКеЧИ 4Пр 1ТЪЦЏ,42,9,4,3,2,26,5,1,5,3,4,3,4,1,Б|,Б|,7,2,4,1,Б|,Б|,Б|,Б|,Б|
УМКеЧИ 5Пр 1ТЪЦЏ,22,2,1,1,Б|,14,1,1,Б|,Б|,4,3,1,3,Б|,1,6,1,3,1,1,Б|,Б|,Б|,Б|
УМКеЧИ 6Пр 1ТЪЦЏ,85,9,3,3,3,63,7,8,9,5,3,5,7,8,6,5,13,7,2,1,Б|,2,1,Б|,Б|
УМКеЧИ 6Пр 3ТЪЦЏ,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
УМКеЧИ 7Пр 1ТЪЦЏ,494,58,18,13,27,357,26,30,30,26,33,31,21,62,49,49,79,28,25,9,4,11,2,Б|,Б|
УМКеЧИ 8Пр 1ТЪЦЏ,845,100,24,30,46,619,72,61,66,39,60,57,70,89,47,58,126,36,40,25,16,8,1,Б|,Б|
УМКеЧИ 8Пр 2ТЪЦЏ,158,27,13,8,6,115,6,9,12,18,7,8,11,18,16,10,16,6,3,3,2,2,Б|,Б|,Б|
УМКеЧИ 9Пр 1ТЪЦЏ,393,66,21,21,24,279,20,27,32,31,28,19,27,43,32,20,48,18,12,5,7,4,2,Б|,Б|
УМКеЧИ 9Пр 2ТЪЦЏ,186,28,8,10,10,134,12,7,15,19,16,9,14,14,13,15,24,3,8,6,4,2,1,Б|,Б|
ТЖПјРЉ 1Пр 1ТЪЦЏ,265,66,27,25,14,183,23,14,21,32,23,29,13,18,5,5,16,7,7,2,Б|,Б|,Б|,Б|,Б|
ТЖПјРЉ 1Пр 2ТЪЦЏ,50,13,4,3,6,31,5,4,Б|,3,8,3,3,2,1,2,6,2,2,1,1,Б|,Б|,Б|,Б|
ТЖПјРЉ 2Пр 1ТЪЦЏ,200,31,11,9,11,141,9,12,13,16,13,16,16,18,18,10,28,10,9,4,2,2,1,Б|,Б|
ТЖПјРЉ 2Пр 2ТЪЦЏ,198,31,10,7,14,124,14,16,12,12,12,17,9,17,7,8,43,13,13,8,5,3,1,Б|,Б|
ТЖПјРЉ 3Пр 1ТЪЦЏ,117,18,8,5,5,84,7,7,13,11,6,4,8,13,9,6,15,2,4,4,5,Б|,Б|,Б|,Б|
ТЖПјРЉ 3Пр 2ТЪЦЏ,199,35,11,12,12,151,10,20,21,23,10,17,14,21,8,7,13,5,4,1,1,2,Б|,Б|,Б|
ТЖПјРЉ 4Пр 1ТЪЦЏ,269,28,9,9,10,204,13,16,29,26,27,20,12,21,21,19,37,22,10,3,Б|,Б|,1,1,Б|
ТЖПјРЉ 4Пр 2ТЪЦЏ,95,19,8,6,5,64,1,5,9,15,9,6,6,6,5,2,12,5,6,1,Б|,Б|,Б|,Б|,Б|
ТЖПјРЉ 5Пр 1ТЪЦЏ,232,40,8,10,22,171,9,12,27,17,20,15,18,17,20,16,21,6,7,1,4,2,1,Б|,Б|
ТЖПјРЉ 5Пр 2ТЪЦЏ,329,53,19,20,14,238,19,20,25,33,19,18,25,39,24,16,38,10,18,6,2,1,1,Б|,Б|
ФТРќЛж,"200,064","25,110","8,793","8,271","8,046","145,131","9,295","14,373","19,874","20,200","15,906","13,372","12,362","15,435","12,948","11,366","29,823","9,935","8,268","5,582","3,366","1,749",733,174,16
ЛeРЕ 1Пр 1ТЪЦЏ,764,36,16,11,9,606,23,135,110,94,49,47,32,51,42,23,122,36,34,25,18,6,3,Б|,Б|
ЛeРЕ 1Пр 2ТЪЦЏ,805,79,47,17,15,618,20,39,67,121,109,74,37,62,38,51,108,28,29,28,13,7,2,1,Б|
ЛeРЕ 1Пр 3ТЪЦЏ,349,33,12,10,11,250,13,29,40,42,18,16,18,29,22,23,66,22,17,12,6,6,2,1,Б|
ЛeРЕ 1Пр 4ТЪЦЏ,914,105,38,37,30,718,39,73,89,109,76,80,65,73,74,40,91,34,25,13,10,6,2,1,Б|
ЛeРЕ 2Пр 1ТЪЦЏ,691,59,23,26,10,565,20,86,98,86,73,54,38,57,33,20,67,25,15,14,9,4,Б|,Б|,Б|
ЛeРЕ 2Пр 2ТЪЦЏ,406,26,11,6,9,266,13,32,37,39,23,20,21,27,26,28,114,35,28,26,14,5,4,2,Б|
ЛeРЕ 2Пр 3ТЪЦЏ,414,40,21,17,2,333,12,37,60,55,38,31,23,34,20,23,41,13,9,9,4,4,2,Б|,Б|
ЛeРЕ 3Пр 1ТЪЦЏ,534,24,9,11,4,425,15,91,105,53,32,26,19,34,28,22,85,23,18,24,12,6,2,Б|,Б|
ЛeРЕ 3Пр 2ТЪЦЏ,535,20,10,6,4,422,12,53,73,56,32,28,38,54,39,37,93,19,24,20,16,11,3,Б|,Б|
ЛeРЕ 3Пр 3ТЪЦЏ,316,10,6,3,1,260,4,37,51,56,18,12,16,21,25,20,46,18,12,13,1,2,Б|,Б|,Б|
ЛeРЕ 3Пр 4ТЪЦЏ,518,52,18,16,18,383,27,59,69,58,30,34,26,36,26,18,83,25,28,16,8,5,1,Б|,Б|
ЛeРЕ 3Пр 5ТЪЦЏ,624,67,29,14,24,452,32,28,55,58,38,56,51,53,48,33,105,36,39,18,6,3,2,1,Б|
ЛeРЕ 4Пр 1ТЪЦЏ,464,27,12,7,8,321,16,37,58,38,31,28,23,35,33,22,116,33,30,31,9,9,3,1,Б|
ЛeРЕ 4Пр 2ТЪЦЏ,439,28,9,11,8,357,8,56,69,80,40,33,19,22,15,15,54,18,13,11,8,2,2,Б|,Б|
ЛeРЕ 4Пр 3ТЪЦЏ,302,25,13,7,5,240,14,26,40,38,27,21,14,21,25,14,37,12,10,4,8,2,Б|,1,Б|
ЛeРЕ 5Пр 1ТЪЦЏ,991,80,25,28,27,685,46,92,117,73,62,48,48,85,52,62,226,59,55,48,30,22,8,4,Б|
ЛeРЕ 5Пр 2ТЪЦЏ,306,39,19,14,6,220,1,33,35,47,19,19,16,16,18,16,47,21,11,6,4,5,Б|,Б|,Б|
ЛeРЕ 5Пр 3ТЪЦЏ,527,43,17,11,15,406,22,46,91,60,25,35,27,41,32,27,78,16,20,16,19,5,1,1,Б|
ЛeРЕ 6Пр 1ТЪЦЏ,502,33,9,10,14,337,22,46,47,36,20,28,28,34,45,31,132,40,24,24,29,11,4,Б|,Б|
ЛeРЕ 6Пр 2ТЪЦЏ,787,83,27,29,27,572,40,66,95,88,67,58,56,38,33,31,132,24,43,37,17,7,4,Б|,Б|
ЛeРЕ 6Пр 3ТЪЦЏ,174,26,7,9,10,131,8,10,28,19,15,15,9,11,7,9,17,8,4,Б|,2,2,1,Б|,Б|
ЛeРЕ 6Пр 4ТЪЦЏ,77,3,1,2,Б|,49,2,5,1,6,1,1,4,8,9,12,25,5,2,8,6,3,1,Б|,Б|
ЛeРЕ 7Пр 1ТЪЦЏ,457,30,6,12,12,329,18,54,55,48,26,26,19,33,25,25,98,23,23,24,18,6,3,1,Б|
ЛeРЕ 7Пр 2ТЪЦЏ,439,40,11,15,14,318,16,38,51,59,30,24,17,29,27,27,81,24,19,18,11,5,4,Б|,Б|
ЛeРЕ 7Пр 3ТЪЦЏ,301,32,10,15,7,218,9,38,53,27,22,18,15,12,13,11,51,15,9,11,7,8,Б|,1,Б|
